wdy_donation,TimeFromTransfusion,PredVal_Base,StdErrVal_Base,PredVal_Full,StdErrVal_Full,Lower_Full,Upper_Full,base_lower_full,base_upper_full,Delta_Base,Delta_Full,Delta_Lower,Delta_Upper,VitalParam,CompFactor,CompName,VitalName,YLabel,DeltaYLabel
2,-688,94.295717218,0.4310861307,94.155746759,0.4277766095,93.317317354,94.994176163,,,,,,,SpO2,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
2,-687,94.296975243,0.4310666322,94.156929897,0.4277569426,93.318539038,94.995320755,,,,,,,SpO2,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
2,-686,94.298233268,0.4310472857,94.158113035,0.4277374284,93.319760423,94.996465646,,,,,,,SpO2,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
2,-685,94.299491293,0.4310280911,94.159296173,0.427718067,93.320981509,94.997610836,,,,,,,SpO2,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
2,-684,94.300749318,0.4310090487,94.160479311,0.4276988585,93.322202295,94.998756326,,,,,,,SpO2,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
2,-683,94.302007343,0.4309901582,94.161662449,0.4276798029,93.323422782,94.999902115,,,,,,,SpO2,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
2,-682,94.303265368,0.4309714198,94.162845587,0.4276609001,93.324642969,95.001048205,,,,,,,SpO2,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
2,-681,94.304523393,0.4309528335,94.164028725,0.4276421502,93.325862856,95.002194594,,,,,,,SpO2,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
2,-680,94.305781418,0.4309343993,94.165211863,0.4276235533,93.327082443,95.003341282,,,,,,,SpO2,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
2,-679,94.307039443,0.4309161172,94.166395001,0.4276051093,93.328301731,95.00448827,,,,,,,SpO2,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
2,-678,94.308297468,0.4308979873,94.167578139,0.4275868183,93.329520719,95.005635559,,,,,,,SpO2,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
2,-677,94.309555493,0.4308800095,94.168761277,0.4275686802,93.330739407,95.006783147,,,,,,,SpO2,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
2,-676,94.310813518,0.4308621839,94.169944415,0.4275506952,93.331957795,95.007931035,,,,,,,SpO2,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
2,-675,94.312071543,0.4308445105,94.171127553,0.4275328632,93.333175883,95.009079222,,,,,,,SpO2,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
2,-674,94.313329568,0.4308269893,94.172310691,0.4275151842,93.334393672,95.01022771,,,,,,,SpO2,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
2,-673,94.314587593,0.4308096203,94.173493829,0.4274976583,93.33561116,95.011376498,,,,,,,SpO2,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
2,-672,94.315845618,0.4307924036,94.174676967,0.4274802855,93.336828348,95.012525586,,,,,,,SpO2,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
2,-671,94.317103643,0.4307753392,94.175860105,0.4274630657,93.338045237,95.013674973,,,,,,,SpO2,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
2,-670,94.318361668,0.430758427,94.177043243,0.4274459991,93.339261825,95.014824661,,,,,,,SpO2,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
2,-669,94.319619693,0.4307416672,94.178226381,0.4274290856,93.340478113,95.01597465,,,,,,,SpO2,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
2,-668,94.320877718,0.4307250597,94.179409519,0.4274123253,93.3416941,95.017124938,,,,,,,SpO2,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
2,-667,94.322135743,0.4307086045,94.180592657,0.4273957181,93.342909788,95.018275526,,,,,,,SpO2,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
2,-666,94.323393768,0.4306923017,94.181775795,0.4273792641,93.344125175,95.019426415,,,,,,,SpO2,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
2,-665,94.324651793,0.4306761513,94.182958933,0.4273629633,93.345340262,95.020577604,,,,,,,SpO2,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
2,-664,94.325909818,0.4306601532,94.184142071,0.4273468158,93.346555049,95.021729093,,,,,,,SpO2,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
2,-663,94.327167843,0.4306443076,94.185325209,0.4273308215,93.347769536,95.022880883,,,,,,,SpO2,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
2,-662,94.328425868,0.4306286144,94.186508347,0.4273149805,93.348983722,95.024032973,,,,,,,SpO2,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
2,-661,94.329683893,0.4306130736,94.187691485,0.4272992927,93.350197607,95.025185363,,,,,,,SpO2,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
2,-660,94.330941918,0.4305976854,94.188874623,0.4272837582,93.351411192,95.026338054,,,,,,,SpO2,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
2,-659,94.33219994,0.4305824496,94.190057759,0.4272683771,93.352624474,95.027491043,,,,,,,SpO2,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
2,-658,94.333457945,0.4305673666,94.191240879,0.4272531496,93.35383744,95.028644318,,,,,,,SpO2,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
2,-657,94.334715916,0.4305524367,94.192423968,0.427238076,93.355050073,95.029797864,,,,,,,SpO2,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
2,-656,94.335973837,0.4305376602,94.193607012,0.4272231567,93.356262358,95.030951666,,,,,,,SpO2,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
2,-655,94.337231689,0.4305230374,94.194789994,0.4272083918,93.357474279,95.032105709,,,,,,,SpO2,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
2,-654,94.338489457,0.4305085684,94.195972899,0.4271937817,93.358685819,95.033259979,,,,,,,SpO2,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
2,-653,94.339747122,0.4304942535,94.197155713,0.4271793266,93.359896964,95.034414461,,,,,,,SpO2,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
2,-652,94.341004669,0.430480093,94.198338419,0.4271650266,93.361107698,95.035569139,,,,,,,SpO2,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
2,-651,94.34226208,0.430466087,94.199521002,0.4271508821,93.362318004,95.036724,,,,,,,SpO2,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
2,-650,94.343519338,0.4304522357,94.200703447,0.4271368931,93.363527867,95.037879027,,,,,,,SpO2,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
2,-649,94.344776427,0.4304385393,94.201885739,0.4271230599,93.364737272,95.039034206,,,,,,,SpO2,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
2,-648,94.346033329,0.4304249979,94.203067862,0.4271093826,93.365946202,95.040189522,,,,,,,SpO2,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
2,-647,94.347290027,0.4304116117,94.204249801,0.4270958612,93.367154643,95.04134496,,,,,,,SpO2,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
2,-646,94.348546504,0.4303983807,94.205431541,0.4270824961,93.368362578,95.042500504,,,,,,,SpO2,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
2,-645,94.349802744,0.430385305,94.206613066,0.4270692872,93.369569992,95.04365614,,,,,,,SpO2,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
2,-644,94.351058729,0.4303723848,94.207794361,0.4270562346,93.370776869,95.044811852,,,,,,,SpO2,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
2,-643,94.352314442,0.4303596201,94.20897541,0.4270433383,93.371983195,95.045967626,,,,,,,SpO2,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
2,-642,94.353569867,0.430347011,94.210156199,0.4270305986,93.373188953,95.047123445,,,,,,,SpO2,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
2,-641,94.354824987,0.4303345574,94.211336712,0.4270180153,93.374394129,95.048279295,,,,,,,SpO2,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
2,-640,94.356079783,0.4303222594,94.212516933,0.4270055884,93.375598706,95.04943516,,,,,,,SpO2,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
2,-639,94.357334241,0.4303101169,94.213696848,0.4269933181,93.37680267,95.050591025,,,,,,,SpO2,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
2,-638,94.358588341,0.43029813,94.21487644,0.4269812042,93.378006006,95.051746874,,,,,,,SpO2,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
2,-637,94.359842069,0.4302862986,94.216055695,0.4269692467,93.379208697,95.052902693,,,,,,,SpO2,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
2,-636,94.361095405,0.4302746227,94.217234597,0.4269574456,93.380410729,95.054058465,,,,,,,SpO2,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
2,-635,94.362348335,0.4302631022,94.218413131,0.4269458008,93.381612086,95.055214176,,,,,,,SpO2,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
2,-634,94.36360084,0.4302517369,94.219591282,0.4269343122,93.382812754,95.056369809,,,,,,,SpO2,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
2,-633,94.364852904,0.4302405268,94.220769033,0.4269229797,93.384012717,95.057525349,,,,,,,SpO2,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
2,-632,94.366104509,0.4302294719,94.221946371,0.4269118032,93.385211961,95.058680781,,,,,,,SpO2,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
2,-631,94.367355639,0.4302185718,94.223123279,0.4269007825,93.386410469,95.059836089,,,,,,,SpO2,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
2,-630,94.368606277,0.4302078265,94.224299743,0.4268899176,93.387608227,95.060991258,,,,,,,SpO2,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
2,-629,94.369856405,0.4301972358,94.225475746,0.4268792082,93.388805221,95.062146271,,,,,,,SpO2,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
2,-628,94.371106007,0.4301867995,94.226651274,0.4268686541,93.390001434,95.063301113,,,,,,,SpO2,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
2,-627,94.372355066,0.4301765174,94.227826311,0.4268582551,93.391196853,95.064455768,,,,,,,SpO2,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
2,-626,94.373603565,0.4301663893,94.229000841,0.4268480111,93.392391462,95.065610221,,,,,,,SpO2,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
2,-625,94.374851486,0.430156415,94.230174851,0.4268379217,93.393585246,95.066764456,,,,,,,SpO2,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
2,-624,94.376098814,0.4301465941,94.231348323,0.4268279868,93.39477819,95.067918456,,,,,,,SpO2,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
2,-623,94.37734553,0.4301369265,94.232521243,0.426818206,93.395970281,95.069072206,,,,,,,SpO2,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
2,-622,94.378591618,0.4301274118,94.233693596,0.4268085791,93.397161502,95.07022569,,,,,,,SpO2,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
2,-621,94.379837061,0.4301180497,94.234865366,0.4267991058,93.398351839,95.071378893,,,,,,,SpO2,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
2,-620,94.381081842,0.4301088399,94.236036538,0.4267897857,93.399541278,95.072531798,,,,,,,SpO2,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
2,-619,94.382325944,0.4300997822,94.237207096,0.4267806186,93.400729804,95.073684388,,,,,,,SpO2,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
2,-618,94.38356935,0.430090876,94.238377025,0.426771604,93.401917401,95.07483665,,,,,,,SpO2,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
2,-617,94.384812043,0.4300821212,94.239546311,0.4267627417,93.403104056,95.075988565,,,,,,,SpO2,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
2,-616,94.386054006,0.4300735172,94.240714936,0.4267540312,93.404289754,95.077140118,,,,,,,SpO2,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
2,-615,94.387295222,0.4300650637,94.241882887,0.4267454721,93.405474481,95.078291293,,,,,,,SpO2,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
2,-614,94.388535675,0.4300567602,94.243050147,0.426737064,93.406658221,95.079442074,,,,,,,SpO2,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
2,-613,94.389775346,0.4300486064,94.244216702,0.4267288065,93.40784096,95.080592445,,,,,,,SpO2,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
2,-612,94.391014219,0.4300406018,94.245382536,0.4267206991,93.409022684,95.081742388,,,,,,,SpO2,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
