DonorParity,TimeFromTransfusion,PredVal_Base,StdErrVal_Base,PredVal_Full,StdErrVal_Full,Lower_Full,Upper_Full,base_lower_full,base_upper_full,Delta_Base,Delta_Full,Delta_Lower,Delta_Upper,VitalParam,CompFactor,CompName,VitalName,YLabel,DeltaYLabel
0,-705,84.160769322,2.1060983711,83.538915744,2.0916169011,79.439409453,87.638422036,79.329477103,87.522182258,0.0092579213,0.1130860638,-3.986420228,4.2125923552,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
0,-704,84.162497064,2.1060690028,83.540587844,2.0915875067,79.441139164,87.640036523,79.329477103,87.522182258,0.0109856638,0.1147581631,-3.984690516,4.2142068424,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
0,-703,84.164224807,2.106039837,83.542259943,2.091558314,79.442868481,87.641651405,79.329477103,87.522182258,0.0127134063,0.1164302625,-3.9829612,4.2158217249,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
0,-702,84.165952549,2.1060108735,83.543932042,2.0915293229,79.444597402,87.643266683,79.329477103,87.522182258,0.0144411487,0.1181023618,-3.981232279,4.2174370025,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
0,-701,84.167680292,2.1059821124,83.545604142,2.0915005334,79.446325928,87.644882356,79.329477103,87.522182258,0.0161688912,0.1197744612,-3.979503753,4.2190526754,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
0,-700,84.169408034,2.1059535538,83.547276241,2.0914719456,79.448054058,87.646498424,79.329477103,87.522182258,0.0178966337,0.1214465605,-3.977775622,4.2206687435,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
0,-699,84.171135777,2.1059251975,83.54894834,2.0914435595,79.449781793,87.648114887,79.329477103,87.522182258,0.0196243761,0.1231186599,-3.976047887,4.2222852069,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
0,-698,84.172863519,2.1058970437,83.55062044,2.091415375,79.451509133,87.649731746,79.329477103,87.522182258,0.0213521186,0.1247907592,-3.974320547,4.2239020656,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
0,-697,84.174591262,2.1058690923,83.552292539,2.0913873923,79.453236078,87.651349,79.329477103,87.522182258,0.0230798611,0.1264628586,-3.972593602,4.2255193195,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
0,-696,84.176319004,2.1058413433,83.553964638,2.0913596112,79.454962628,87.652966649,79.329477103,87.522182258,0.0248076035,0.1281349579,-3.970867053,4.2271369688,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
0,-695,84.178046746,2.1058137968,83.555636738,2.0913320318,79.456688782,87.654584694,79.329477103,87.522182258,0.026535346,0.1298070573,-3.969140899,4.2287550133,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
0,-694,84.179774489,2.1057864527,83.557308837,2.0913046541,79.458414541,87.656203134,79.329477103,87.522182258,0.0282630884,0.1314791566,-3.96741514,4.2303734532,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
0,-693,84.181502231,2.1057593111,83.558980937,2.0912774781,79.460139904,87.657821969,79.329477103,87.522182258,0.0299908309,0.133151256,-3.965689777,4.2319922885,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
0,-692,84.183229974,2.105732372,83.560653036,2.0912505039,79.461864872,87.6594412,79.329477103,87.522182258,0.0317185734,0.1348233553,-3.963964808,4.2336115191,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
0,-691,84.184957716,2.1057056353,83.562325135,2.0912237314,79.463589445,87.661060826,79.329477103,87.522182258,0.0334463158,0.1364954547,-3.962240236,4.2352311452,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
0,-690,84.186685459,2.1056791012,83.563997235,2.0911971606,79.465313622,87.662680847,79.329477103,87.522182258,0.0351740583,0.138167554,-3.960516058,4.2368511666,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
0,-689,84.188413201,2.1056527695,83.565669334,2.0911707915,79.467037404,87.664301264,79.329477103,87.522182258,0.0369018008,0.1398396534,-3.958792277,4.2384715834,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
0,-688,84.190140944,2.1056266403,83.567341433,2.0911446243,79.46876079,87.665922076,79.329477103,87.522182258,0.0386295432,0.1415117527,-3.95706889,4.2400923957,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
0,-687,84.191868686,2.1056007136,83.569013533,2.0911186587,79.470483781,87.667543284,79.329477103,87.522182258,0.0403572857,0.1431838521,-3.955345899,4.2417136034,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
0,-686,84.193596429,2.1055749894,83.570685632,2.091092895,79.472206377,87.669164887,79.329477103,87.522182258,0.0420850282,0.1448559514,-3.953623304,4.2433352065,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
0,-685,84.195324171,2.1055494678,83.572357731,2.091067333,79.473928577,87.670786886,79.329477103,87.522182258,0.0438127706,0.1465280508,-3.951901104,4.2449572052,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
0,-684,84.197051914,2.1055241487,83.574029831,2.0910419728,79.475650382,87.67240928,79.329477103,87.522182258,0.0455405131,0.1482001501,-3.950179299,4.2465795993,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
0,-683,84.198779656,2.1054990321,83.57570193,2.0910168144,79.477371791,87.674032069,79.329477103,87.522182258,0.0472682556,0.1498722495,-3.94845789,4.2482023889,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
0,-682,84.200507399,2.105474118,83.577374029,2.0909918578,79.479092804,87.675655255,79.329477103,87.522182258,0.048995998,0.1515443488,-3.946736876,4.2498255741,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
0,-681,84.202235141,2.1054494065,83.579046129,2.090967103,79.480813422,87.677278835,79.329477103,87.522182258,0.0507237405,0.1532164482,-3.945016258,4.2514491547,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
0,-680,84.203962883,2.1054248976,83.580718228,2.09094255,79.482533645,87.678902812,79.329477103,87.522182258,0.0524514829,0.1548885475,-3.943296036,4.253073131,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
0,-679,84.205690626,2.1054005912,83.582390327,2.0909181988,79.484253472,87.680527183,79.329477103,87.522182258,0.0541792254,0.1565606469,-3.941576209,4.2546975027,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
0,-678,84.207418368,2.1053764874,83.584062427,2.0908940495,79.485972903,87.682151951,79.329477103,87.522182258,0.0559069679,0.1582327462,-3.939856778,4.2563222701,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
0,-677,84.209146111,2.1053525862,83.585734526,2.090870102,79.487691939,87.683777114,79.329477103,87.522182258,0.0576347103,0.1599048456,-3.938137742,4.257947433,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
0,-676,84.210873853,2.1053288876,83.587406625,2.0908463563,79.489410579,87.685402672,79.329477103,87.522182258,0.0593624528,0.1615769449,-3.936419102,4.2595729916,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
0,-675,84.212601596,2.1053053916,83.589078725,2.0908228124,79.491128823,87.687028626,79.329477103,87.522182258,0.0610901953,0.1632490443,-3.934700857,4.2611989457,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
0,-674,84.214329338,2.1052820981,83.590750824,2.0907994705,79.492846672,87.688654976,79.329477103,87.522182258,0.0628179377,0.1649211436,-3.932983008,4.2628252955,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
0,-673,84.216057081,2.1052590073,83.592422924,2.0907763304,79.494564126,87.690281721,79.329477103,87.522182258,0.0645456802,0.166593243,-3.931265555,4.2644520409,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
0,-672,84.217784823,2.1052361191,83.594095023,2.0907533921,79.496281183,87.691908863,79.329477103,87.522182258,0.0662734227,0.1682653423,-3.929548497,4.266079182,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
0,-671,84.219512566,2.1052134335,83.595767122,2.0907306557,79.497997845,87.693536399,79.329477103,87.522182258,0.0680011651,0.1699374417,-3.927831835,4.2677067187,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
0,-670,84.221240308,2.1051909505,83.597439222,2.0907081212,79.499714111,87.695164332,79.329477103,87.522182258,0.0697289076,0.171609541,-3.926115569,4.2693346512,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
0,-669,84.222968051,2.1051686701,83.599111321,2.0906857886,79.501429982,87.69679266,79.329477103,87.522182258,0.0714566501,0.1732816404,-3.924399699,4.2709629793,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
0,-668,84.224695793,2.1051465924,83.60078342,2.0906636579,79.503145457,87.698421384,79.329477103,87.522182258,0.0731843925,0.1749537397,-3.922684224,4.2725917031,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
0,-667,84.226423535,2.1051247174,83.60245552,2.0906417291,79.504860536,87.700050503,79.329477103,87.522182258,0.074912135,0.1766258391,-3.920969144,4.2742208226,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
0,-666,84.228151278,2.105103045,83.604127619,2.0906200022,79.50657522,87.701680018,79.329477103,87.522182258,0.0766398775,0.1782979384,-3.919254461,4.2758503379,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
0,-665,84.22987902,2.1050815752,83.605799718,2.0905984772,79.508289507,87.703309929,79.329477103,87.522182258,0.0783676199,0.1799700378,-3.917540173,4.2774802489,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
0,-664,84.231606763,2.1050603081,83.607471818,2.0905771541,79.510003399,87.704940236,79.329477103,87.522182258,0.0800953624,0.1816421371,-3.915826281,4.2791105556,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
0,-663,84.233334505,2.1050392437,83.609143917,2.090556033,79.511716895,87.706570939,79.329477103,87.522182258,0.0818231048,0.1833142365,-3.914112785,4.2807412582,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
0,-662,84.235062248,2.105018382,83.610816016,2.0905351137,79.513429996,87.708202037,79.329477103,87.522182258,0.0835508473,0.1849863358,-3.912399685,4.2823723565,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
0,-661,84.23678999,2.1049977229,83.612488116,2.0905143965,79.5151427,87.709833531,79.329477103,87.522182258,0.0852785898,0.1866584352,-3.91068698,4.2840038506,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
0,-660,84.238517733,2.1049772665,83.614160215,2.0904938811,79.516855009,87.711465421,79.329477103,87.522182258,0.0870063322,0.1883305345,-3.908974671,4.2856357404,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
0,-659,84.240245468,2.1049570129,83.615832307,2.0904735678,79.518566914,87.713097699,79.329477103,87.522182258,0.0887340677,0.1900026264,-3.907262766,4.2872680188,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
0,-658,84.241973162,2.1049369624,83.617504354,2.0904534568,79.520278378,87.714730329,79.329477103,87.522182258,0.0904617615,0.1916746733,-3.905551302,4.2889006488,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
0,-657,84.243700772,2.1049171154,83.619176311,2.0904335486,79.521989355,87.716363267,79.329477103,87.522182258,0.0921893717,0.1933466303,-3.903840326,4.2905335863,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
0,-656,84.245428257,2.1048974722,83.620848133,2.0904138435,79.523699798,87.717996468,79.329477103,87.522182258,0.0939168565,0.1950184524,-3.902129882,4.292166787,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
0,-655,84.247155575,2.1048780333,83.622519775,2.0903943419,79.525409663,87.719629887,79.329477103,87.522182258,0.0956441743,0.1966900947,-3.900420017,4.2938002067,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
0,-654,84.248882684,2.1048587989,83.624191193,2.090375044,79.527118904,87.721263482,79.329477103,87.522182258,0.0973712832,0.1983615122,-3.898710777,4.295433801,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
0,-653,84.250609542,2.1048397693,83.62586234,2.0903559503,79.528827475,87.722897206,79.329477103,87.522182258,0.0990981415,0.2000326599,-3.897002206,4.2970675256,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
0,-652,84.252336108,2.1048209448,83.627533174,2.0903370609,79.530535331,87.724531017,79.329477103,87.522182258,0.1008247073,0.201703493,-3.89529435,4.298701336,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
0,-651,84.254062339,2.1048023257,83.629203647,2.0903183761,79.532242426,87.726164868,79.329477103,87.522182258,0.102550939,0.2033739664,-3.893587255,4.3003351878,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
0,-650,84.255788195,2.1047839121,83.630873716,2.0902998962,79.533948714,87.727798717,79.329477103,87.522182258,0.1042767947,0.2050440353,-3.891880966,4.3019690366,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
0,-649,84.257513633,2.1047657044,83.632543335,2.0902816214,79.535654152,87.729432518,79.329477103,87.522182258,0.1060022327,0.2067136545,-3.890175529,4.3036028377,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
0,-648,84.259238612,2.1047477026,83.63421246,2.0902635518,79.537358692,87.731066227,79.329477103,87.522182258,0.1077272112,0.2083827792,-3.888470988,4.3052365466,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
0,-647,84.260963089,2.104729907,83.635881045,2.0902456876,79.539062291,87.732699799,79.329477103,87.522182258,0.1094516884,0.2100513645,-3.88676739,4.3068701186,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
0,-646,84.262687023,2.1047123177,83.637549046,2.090228029,79.540764902,87.73433319,79.329477103,87.522182258,0.1111756225,0.2117193653,-3.885064778,4.3085035091,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
0,-645,84.264410372,2.1046949348,83.639216417,2.0902105761,79.542466481,87.735966354,79.329477103,87.522182258,0.1128989719,0.2133867367,-3.8833632,4.3101366733,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
0,-644,84.266133095,2.1046777584,83.640883114,2.090193329,79.544166982,87.737599247,79.329477103,87.522182258,0.1146216946,0.2150534338,-3.881662699,4.3117695666,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
0,-643,84.267855149,2.1046607886,83.642549092,2.0901762877,79.54586636,87.739231825,79.329477103,87.522182258,0.116343749,0.2167194116,-3.879963321,4.313402144,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
0,-642,84.269576494,2.1046440255,83.644214306,2.0901594524,79.54756457,87.740864041,79.329477103,87.522182258,0.1180650932,0.2183846251,-3.878265111,4.3150343608,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
0,-641,84.271297086,2.104627469,83.64587871,2.090142823,79.549261567,87.742495853,79.329477103,87.522182258,0.1197856855,0.2200490294,-3.876568113,4.316666172,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
0,-640,84.273016885,2.1046111192,83.64754226,2.0901263997,79.550957307,87.744127213,79.329477103,87.522182258,0.1215054841,0.2217125795,-3.874872374,4.3182975328,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
0,-639,84.274735848,2.1045949761,83.649204911,2.0901101822,79.552651743,87.745758079,79.329477103,87.522182258,0.1232244473,0.2233752305,-3.873177937,4.3199283981,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
0,-638,84.276453934,2.1045790396,83.650866618,2.0900941707,79.554344832,87.747388403,79.329477103,87.522182258,0.1249425332,0.2250369374,-3.871484848,4.3215587229,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
0,-637,84.278171101,2.1045633097,83.652527336,2.0900783651,79.556036529,87.749018143,79.329477103,87.522182258,0.1266597001,0.2266976553,-3.869793152,4.3231884622,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
0,-636,84.279887307,2.1045477863,83.65418702,2.0900627652,79.557726788,87.750647251,79.329477103,87.522182258,0.1283759063,0.2283573391,-3.868102893,4.3248175708,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
0,-635,84.28160251,2.1045324693,83.655845625,2.0900473711,79.559415565,87.752275684,79.329477103,87.522182258,0.1300911099,0.230015944,-3.866414116,4.3264460037,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
0,-634,84.28331667,2.1045173585,83.657503106,2.0900321825,79.561102815,87.753903396,79.329477103,87.522182258,0.1318052691,0.231673425,-3.864726865,4.3280737155,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
0,-633,84.285029743,2.1045024539,83.659159418,2.0900171993,79.562788494,87.755530342,79.329477103,87.522182258,0.1335183423,0.2333297372,-3.863041187,4.3297006611,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
0,-632,84.286741688,2.1044877553,83.660814516,2.0900024215,79.564472556,87.757156476,79.329477103,87.522182258,0.1352302876,0.2349848355,-3.861357124,4.3313267952,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
0,-631,84.288452464,2.1044732624,83.662468356,2.0899878487,79.566154958,87.758781753,79.329477103,87.522182258,0.1369410632,0.236638675,-3.859674723,4.3329520725,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
0,-630,84.290162028,2.1044589751,83.664120891,2.0899734808,79.567835654,87.760406128,79.329477103,87.522182258,0.1386506275,0.2382912108,-3.857994026,4.3345764476,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
0,-629,84.291870339,2.1044448931,83.665772078,2.0899593175,79.569514601,87.762029556,79.329477103,87.522182258,0.1403589385,0.2399423978,-3.856315079,4.3361998751,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
0,-628,84.293577355,2.1044310162,83.667421872,2.0899453586,79.571191754,87.76365199,79.329477103,87.522182258,0.1420659546,0.2415921913,-3.854637927,4.3378223096,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
0,-627,84.295283034,2.1044173441,83.669070227,2.0899316039,79.572867067,87.765273386,79.329477103,87.522182258,0.1437716339,0.2432405461,-3.852962613,4.3394437055,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
0,-626,84.296987335,2.1044038765,83.670717098,2.089918053,79.574540498,87.766893698,79.329477103,87.522182258,0.1454759347,0.2448874174,-3.851289183,4.3410640174,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
0,-625,84.298690216,2.1043906131,83.672362441,2.0899047055,79.576212001,87.76851288,79.329477103,87.522182258,0.1471788153,0.2465327601,-3.849617679,4.3426831996,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
