wdy_donation,TimeFromTransfusion,PredVal_Base,StdErrVal_Base,PredVal_Full,StdErrVal_Full,Lower_Full,Upper_Full,base_lower_full,base_upper_full,Delta_Base,Delta_Full,Delta_Lower,Delta_Upper,VitalParam,CompFactor,CompName,VitalName,YLabel,DeltaYLabel
2,-708,59.020821685,1.1343356338,56.024068776,1.0817246932,53.903920581,58.144216971,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-707,59.023206452,1.1341447446,56.02721386,1.0815264671,53.907454182,58.146973538,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-706,59.02559122,1.1339551181,56.030358943,1.0813295443,53.910985228,58.149732659,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-705,59.027975987,1.133766755,56.033504027,1.0811339255,53.914513719,58.152494335,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-704,59.030360754,1.1335796559,56.036649111,1.0809396115,53.918039652,58.155258569,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-703,59.032745522,1.1333938215,56.039794194,1.080746603,53.921563027,58.158025362,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-702,59.035130289,1.1332092524,56.042939278,1.0805549006,53.925083842,58.160794715,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-701,59.037515057,1.1330259491,56.046084362,1.0803645051,53.928602095,58.163566629,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-700,59.039899824,1.1328439124,56.049229446,1.0801754171,53.932117785,58.166341106,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-699,59.042284592,1.1326631428,56.052374529,1.0799876374,53.935630912,58.169118147,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-698,59.044669359,1.1324836409,56.055519613,1.0798011665,53.939141473,58.171897753,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-697,59.047054126,1.1323054073,56.058664697,1.0796160053,53.942649467,58.174679926,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-696,59.049438894,1.1321284427,56.06180978,1.0794321543,53.946154893,58.177464668,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-695,59.051823661,1.1319527476,56.064954864,1.0792496143,53.94965775,58.180251978,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-694,59.054208429,1.1317783226,56.068099948,1.0790683859,53.953158036,58.18304186,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-693,59.056593196,1.1316051683,56.071245031,1.0788884698,53.95665575,58.185834313,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-692,59.058977964,1.1314332853,56.074390115,1.0787098665,53.96015089,58.18862934,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-691,59.061362731,1.1312626742,56.077535199,1.0785325769,53.963643456,58.191426941,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-690,59.063747498,1.1310933355,56.080680282,1.0783566014,53.967133447,58.194227118,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-689,59.066132266,1.1309252698,56.083825366,1.0781819409,53.97062086,58.197029872,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-688,59.068517033,1.1307584777,56.08697045,1.0780085958,53.974105695,58.199835205,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-687,59.070901801,1.1305929597,56.090115533,1.0778365669,53.97758795,58.202643117,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-686,59.073286568,1.1304287165,56.093260617,1.0776658547,53.981067624,58.20545361,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-685,59.075671336,1.1302657485,56.096405701,1.07749646,53.984544717,58.208266685,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-684,59.078056103,1.1301040563,56.099550785,1.0773283832,53.988019226,58.211082343,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-683,59.08044087,1.1299436404,56.102695868,1.0771616251,53.991491151,58.213900586,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-682,59.082825638,1.1297845015,56.105840952,1.0769961862,53.99496049,58.216721414,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-681,59.085210405,1.12962664,56.108986036,1.0768320672,53.998427242,58.21954483,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-680,59.087595173,1.1294700565,56.112131119,1.0766692687,54.001891406,58.222370833,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-679,59.08997994,1.1293147515,56.115276203,1.0765077912,54.00535298,58.225199426,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-678,59.092364708,1.1291607256,56.118421287,1.0763476354,54.008811965,58.228030609,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-677,59.094749475,1.1290079791,56.12156637,1.0761888018,54.012268358,58.230864383,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-676,59.097134242,1.1288565128,56.124711454,1.076031291,54.015722158,58.23370075,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-675,59.09951901,1.1287063271,56.127856538,1.0758751036,54.019173364,58.236539711,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-674,59.101903777,1.1285574225,56.131001621,1.0757202402,54.022621975,58.239381268,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-673,59.104288545,1.1284097995,56.134146705,1.0755667014,54.02606799,58.24222542,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-672,59.106673312,1.1282634586,56.137291789,1.0754144877,54.029511408,58.245072169,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-671,59.10905808,1.1281184003,56.140436872,1.0752635997,54.032952228,58.247921517,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-670,59.111442847,1.1279746251,56.143581956,1.0751140379,54.036390448,58.250773464,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-669,59.113827614,1.1278321336,56.14672704,1.074965803,54.039826068,58.253628011,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-668,59.116212382,1.1276909261,56.149872123,1.0748188953,54.043259087,58.25648516,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-667,59.118597149,1.1275510032,56.153017207,1.0746733156,54.046689502,58.259344912,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-666,59.120981917,1.1274123653,56.156162291,1.0745290643,54.050117314,58.262207268,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-665,59.123366684,1.127275013,56.159307375,1.074386142,54.053542521,58.265072228,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-664,59.125751452,1.1271389466,56.162452458,1.0742445491,54.056965123,58.267939794,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-663,59.128136219,1.1270041667,56.165597542,1.0741042863,54.060385117,58.270809966,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-662,59.130520986,1.1268706738,56.168742626,1.073965354,54.063802504,58.273682747,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-661,59.132905754,1.1267384682,56.171887709,1.0738277528,54.067217282,58.276558136,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-660,59.135290521,1.1266075504,56.175032793,1.0736914832,54.07062945,58.279436136,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-659,59.137675267,1.1264779213,56.178177852,1.0735565461,54.074038982,58.282316722,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-658,59.140059882,1.1263495836,56.181322766,1.0734229442,54.077445751,58.28519978,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-657,59.142444234,1.1262225399,56.184467387,1.0732906807,54.080849605,58.288085169,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-656,59.144828195,1.1260967932,56.18761157,1.0731597583,54.084250392,58.290972748,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-655,59.147211631,1.1259723458,56.190755169,1.0730301798,54.087647961,58.293862377,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-654,59.149594414,1.1258492004,56.193898037,1.0729019478,54.091042161,58.296753914,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-653,59.151976411,1.125727359,56.19704003,1.0727750646,54.09443284,58.29964722,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-652,59.154357491,1.1256068239,56.200181,1.0726495327,54.097819849,58.302542151,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-651,59.156737525,1.1254875971,56.203320802,1.072525354,54.101203037,58.305438566,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-650,59.159116381,1.1253696803,56.206459289,1.0724025307,54.104582255,58.308336323,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-649,59.161493927,1.1252530753,56.209596316,1.0722810643,54.107957352,58.311235279,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-648,59.163870034,1.1251377835,56.212731736,1.0721609567,54.11132818,58.314135292,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-647,59.166244571,1.1250238065,56.215865404,1.0720422094,54.114694589,58.317036219,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-646,59.168617405,1.1249111453,56.218997173,1.0719248236,54.11805643,58.319937915,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-645,59.170988408,1.1247998012,56.222126897,1.0718088006,54.121413557,58.322840238,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-644,59.173357447,1.1246897751,56.225254431,1.0716941414,54.124765819,58.325743044,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-643,59.175724391,1.1245810678,56.228379628,1.071580847,54.12811307,58.328646187,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-642,59.178089111,1.1244736798,56.231502343,1.071468918,54.131455162,58.331549524,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-641,59.180451475,1.1243676118,56.234622428,1.0713583551,54.134791947,58.334452909,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-640,59.182811351,1.1242628641,56.237739739,1.0712491587,54.138123279,58.337356198,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-639,59.18516861,1.1241594369,56.240854129,1.0711413291,54.141449012,58.340259245,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-638,59.18752312,1.1240573303,56.243965451,1.0710348663,54.144768999,58.343161904,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-637,59.189874751,1.1239565442,56.247073561,1.0709297705,54.148083093,58.346064029,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-636,59.192223371,1.1238570783,56.250178312,1.0708260414,54.15139115,58.348965474,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-635,59.19456885,1.1237589324,56.253279557,1.0707236787,54.154693023,58.351866092,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-634,59.196911057,1.1236621058,56.256377152,1.070622682,54.157988568,58.354765736,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-633,59.199249861,1.123566598,56.259470949,1.0705230505,54.16127764,58.357664258,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-632,59.20158513,1.123472408,56.262560803,1.0704247836,54.164560094,58.360561512,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-631,59.203916735,1.123379535,56.265646568,1.0703278803,54.167835787,58.363457349,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-630,59.206244544,1.1232879779,56.268728097,1.0702323395,54.171104573,58.366351621,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-629,59.208568426,1.1231977354,56.271805245,1.07013816,54.17436631,58.36924418,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-628,59.210888251,1.1231088061,56.274877866,1.0700453404,54.177620854,58.372134877,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-627,59.213203887,1.1230211886,56.277945813,1.0699538793,54.180868063,58.375023563,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-626,59.215515204,1.122934881,56.28100894,1.0698637748,54.184107792,58.377910089,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-625,59.217822071,1.1228498817,56.284067103,1.0697750253,54.187339901,58.380794304,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-624,59.220124357,1.1227661887,56.287120153,1.0696876287,54.190564246,58.38367606,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-623,59.22242193,1.1226837997,56.290167946,1.069601583,54.193780686,58.386555206,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-622,59.224714661,1.1226027128,56.293210335,1.0695168857,54.196989079,58.389431591,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-621,59.227002418,1.1225229253,56.296247174,1.0694335347,54.200189284,58.392305065,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-620,59.22928507,1.1224444348,56.299278318,1.0693515272,54.20338116,58.395175476,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-619,59.231562487,1.1223672387,56.302303619,1.0692708606,54.206564565,58.398042673,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-618,59.233834537,1.1222913341,56.305322933,1.069191532,54.209739361,58.400906506,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-617,59.23610109,1.1222167181,56.308336113,1.0691135384,54.212905406,58.403766821,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-616,59.238362015,1.1221433877,56.311343013,1.0690368768,54.21606256,58.406623466,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-615,59.240617181,1.1220713394,56.314343487,1.0689615437,54.219210685,58.409476289,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-614,59.242866456,1.1220005702,56.317337389,1.0688875359,54.22234964,58.412325138,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-613,59.245109711,1.1219310763,56.320324573,1.0688148496,54.225479287,58.415169859,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-612,59.247346814,1.1218628542,56.323304892,1.0687434813,54.228599486,58.418010299,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
2,-611,59.249577634,1.1217959001,56.326278202,1.068673427,54.2317101,58.420846304,,,,,,,ARTd,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
