TimeFromTransfusion,DonorHb_Cat,PredVal_Base,StdErrVal_Base,PredVal_Full,StdErrVal_Full,Lower_Full,Upper_Full,base_lower_full,base_upper_full,Delta_Base,Delta_Full,Delta_Lower,Delta_Upper,VitalParam,CompFactor,CompName,VitalName,YLabel,DeltaYLabel
-695,1,37.426813077,0.4672458774,37.78287673,0.4655755577,36.870365213,38.695388246,37.309120932,39.1164295,-0.398131278,-0.429898486,-1.342410003,0.4826130304,FIO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%)
-694,1,37.423363372,0.4671557199,37.779441893,0.4654858966,36.867106109,38.691777677,37.309120932,39.1164295,-0.401580983,-0.433333323,-1.345669107,0.4790024613,FIO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%)
-693,1,37.419913667,0.4670662241,37.776007057,0.4653968939,36.863845714,38.688168399,37.309120932,39.1164295,-0.405030688,-0.436768159,-1.348929502,0.4753931829,FIO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%)
-692,1,37.416463962,0.4669773906,37.77257222,0.4653085501,36.860584029,38.684560412,37.309120932,39.1164295,-0.408480393,-0.440202996,-1.352191187,0.4717851956,FIO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%)
-691,1,37.413014257,0.4668892196,37.769137384,0.4652208655,36.857321051,38.680953716,37.309120932,39.1164295,-0.411930097,-0.443637832,-1.355454165,0.4681785004,FIO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%)
-690,1,37.409564552,0.4668017115,37.765702547,0.4651338404,36.854056781,38.677348314,37.309120932,39.1164295,-0.415379802,-0.447072669,-1.358718435,0.4645730979,FIO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%)
-689,1,37.406114847,0.4667148668,37.762267711,0.4650474752,36.850791217,38.673744205,37.309120932,39.1164295,-0.418829507,-0.450507505,-1.361983999,0.4609689888,FIO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%)
-688,1,37.402665142,0.4666286857,37.758832874,0.4649617704,36.847524359,38.67014139,37.309120932,39.1164295,-0.422279212,-0.453942342,-1.365250857,0.4573661739,FIO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%)
-687,1,37.399215438,0.4665431687,37.755398038,0.4648767262,36.844256206,38.66653987,37.309120932,39.1164295,-0.425728917,-0.457377178,-1.36851901,0.4537646539,FIO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%)
-686,1,37.395765733,0.4664583161,37.751963201,0.4647923431,36.840986757,38.662939646,37.309120932,39.1164295,-0.429178622,-0.460812015,-1.371788459,0.4501644295,FIO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%)
-685,1,37.392316028,0.4663741283,37.748528365,0.4647086214,36.837716012,38.659340717,37.309120932,39.1164295,-0.432628327,-0.464246851,-1.375059204,0.4465655014,FIO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%)
-684,1,37.388866323,0.4662906056,37.745093528,0.4646255614,36.83444397,38.655743086,37.309120932,39.1164295,-0.436078032,-0.467681688,-1.378331246,0.4429678703,FIO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%)
-683,1,37.385416618,0.4662077484,37.741658692,0.4645431635,36.831170631,38.652146753,37.309120932,39.1164295,-0.439527737,-0.471116524,-1.381604585,0.4393715369,FIO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%)
-682,1,37.381966913,0.4661255571,37.738223855,0.4644614281,36.827895993,38.648551718,37.309120932,39.1164295,-0.442977442,-0.474551361,-1.384879223,0.4357765019,FIO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%)
-681,1,37.378517208,0.4660440319,37.734789019,0.4643803554,36.824620056,38.644957982,37.309120932,39.1164295,-0.446427147,-0.477986197,-1.38815516,0.4321827659,FIO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%)
-680,1,37.375067503,0.4659631733,37.731354183,0.464299946,36.821342819,38.641365546,37.309120932,39.1164295,-0.449876851,-0.481421034,-1.391432397,0.4285903298,FIO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%)
-679,1,37.371617798,0.4658829816,37.727919346,0.4642202,36.818064282,38.63777441,37.309120932,39.1164295,-0.453326556,-0.48485587,-1.394710934,0.424999194,FIO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%)
-678,1,37.368168093,0.4658034572,37.72448451,0.4641411178,36.814784444,38.634184575,37.309120932,39.1164295,-0.456776261,-0.488290706,-1.397990772,0.4214093594,FIO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%)
-677,1,37.364718388,0.4657246003,37.721049673,0.4640626999,36.811503304,38.630596043,37.309120932,39.1164295,-0.460225966,-0.491725543,-1.401271912,0.4178208265,FIO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%)
-676,1,37.361268684,0.4656464113,37.717614837,0.4639849464,36.808220861,38.627008812,37.309120932,39.1164295,-0.463675671,-0.495160379,-1.404554355,0.4142335961,FIO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%)
-675,1,37.357818979,0.4655688906,37.71418,0.4639078579,36.804937116,38.623422885,37.309120932,39.1164295,-0.467125376,-0.498595216,-1.4078381,0.4106476687,FIO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%)
-674,1,37.354369274,0.4654920385,37.710745164,0.4638314344,36.801652066,38.619838261,37.309120932,39.1164295,-0.470575081,-0.502030052,-1.41112315,0.4070630451,FIO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%)
-673,1,37.350919569,0.4654158554,37.707310327,0.4637556766,36.798365713,38.616254942,37.309120932,39.1164295,-0.474024786,-0.505464889,-1.414409503,0.4034797258,FIO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%)
-672,1,37.347469864,0.4653403414,37.703875491,0.4636805845,36.795078054,38.612672928,37.309120932,39.1164295,-0.477474491,-0.508899725,-1.417697162,0.3998977116,FIO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%)
-671,1,37.344020159,0.4652654971,37.700440654,0.4636061586,36.79178909,38.609092219,37.309120932,39.1164295,-0.480924196,-0.512334562,-1.420986126,0.396317003,FIO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%)
-670,1,37.340570454,0.4651913226,37.697005818,0.4635323992,36.788498819,38.605512817,37.309120932,39.1164295,-0.484373901,-0.515769398,-1.424276397,0.3927376007,FIO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%)
-669,1,37.337120749,0.4651178184,37.693570981,0.4634593065,36.785207241,38.601934721,37.309120932,39.1164295,-0.487823605,-0.519204235,-1.427567975,0.3891595053,FIO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%)
-668,1,37.333671044,0.4650449847,37.690136145,0.463386881,36.781914356,38.598357933,37.309120932,39.1164295,-0.49127331,-0.522639071,-1.43086086,0.3855827174,FIO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%)
-667,1,37.330221339,0.4649728219,37.686701308,0.463315123,36.778620163,38.594782454,37.309120932,39.1164295,-0.494723015,-0.526073908,-1.434155053,0.3820072376,FIO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%)
-666,1,37.326771634,0.4649013303,37.683266472,0.4632440326,36.775324661,38.591208283,37.309120932,39.1164295,-0.49817272,-0.529508744,-1.437450555,0.3784330666,FIO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%)
-665,1,37.32332193,0.4648305101,37.679831635,0.4631736103,36.77202785,38.587635421,37.309120932,39.1164295,-0.501622425,-0.532943581,-1.440747366,0.374860205,FIO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%)
-664,1,37.319872225,0.4647603617,37.676396799,0.4631038564,36.768729729,38.584063869,37.309120932,39.1164295,-0.50507213,-0.536378417,-1.444045487,0.3712886533,FIO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%)
-663,1,37.31642252,0.4646908854,37.672961962,0.4630347711,36.765430297,38.580493628,37.309120932,39.1164295,-0.508521835,-0.539813254,-1.447344919,0.3677184121,FIO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%)
-662,1,37.312972815,0.4646220815,37.669527126,0.4629663547,36.762129554,38.576924698,37.309120932,39.1164295,-0.51197154,-0.54324809,-1.450645662,0.364149482,FIO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%)
-661,1,37.30952311,0.4645539502,37.66609229,0.4628986077,36.758827499,38.57335708,37.309120932,39.1164295,-0.515421245,-0.546682926,-1.453947717,0.3605818636,FIO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%)
-660,1,37.306073405,0.464486492,37.662657453,0.4628315301,36.755524133,38.569790774,37.309120932,39.1164295,-0.51887095,-0.550117763,-1.457251083,0.3570155576,FIO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%)
-659,1,37.302623721,0.4644197073,37.659222639,0.4627651226,36.752219475,38.566225803,37.309120932,39.1164295,-0.522320634,-0.553552577,-1.460555741,0.353450587,FIO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%)
-658,1,37.299174162,0.4643535974,37.655787958,0.4626993865,36.748913634,38.562662282,37.309120932,39.1164295,-0.525770192,-0.556987258,-1.463861582,0.3498870655,FIO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%)
-657,1,37.295724855,0.464288164,37.652353543,0.4626343234,36.745606741,38.559100345,37.309120932,39.1164295,-0.5292195,-0.560421673,-1.467168475,0.3463251294,FIO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%)
-656,1,37.292275923,0.4642234084,37.648919528,0.4625699347,36.742298925,38.555540131,37.309120932,39.1164295,-0.532668431,-0.563855688,-1.470476291,0.3427649146,FIO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%)
-655,1,37.288827494,0.4641593321,37.645486045,0.4625062218,36.738990318,38.551981773,37.309120932,39.1164295,-0.536116861,-0.567289171,-1.473784899,0.339206557,FIO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%)
-654,1,37.285379692,0.4640959363,37.642053229,0.4624431859,36.735681049,38.548425408,37.309120932,39.1164295,-0.539564663,-0.570721987,-1.477094167,0.3356501923,FIO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%)
-653,1,37.281932642,0.4640332223,37.638621211,0.4623808283,36.73237125,38.544871172,37.309120932,39.1164295,-0.543011712,-0.574154005,-1.480403966,0.3320959561,FIO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%)
-652,1,37.278486471,0.4639711913,37.635190126,0.4623191501,36.729061052,38.5413192,37.309120932,39.1164295,-0.546457884,-0.57758509,-1.483714164,0.3285439837,FIO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%)
-651,1,37.275041303,0.4639098442,37.631760106,0.4622581524,36.725750585,38.537769626,37.309120932,39.1164295,-0.549903051,-0.58101511,-1.487024631,0.3249944104,FIO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%)
-650,1,37.271597265,0.463849182,37.628331285,0.4621978361,36.722439982,38.534222587,37.309120932,39.1164295,-0.55334709,-0.584443931,-1.490335234,0.3214473714,FIO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%)
-649,1,37.26815448,0.4637892058,37.624903795,0.4621382022,36.719129373,38.530678218,37.309120932,39.1164295,-0.556789874,-0.587871421,-1.493645843,0.3179030015,FIO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%)
-648,1,37.264713076,0.4637299162,37.62147777,0.4620792514,36.715818889,38.527136652,37.309120932,39.1164295,-0.560231278,-0.591297446,-1.496956327,0.3143614355,FIO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%)
-647,1,37.261273178,0.4636713141,37.618053344,0.4620209846,36.712508664,38.523598024,37.309120932,39.1164295,-0.563671177,-0.594721872,-1.500266552,0.3108228082,FIO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%)
-646,1,37.25783491,0.4636134001,37.614630649,0.4619634023,36.709198828,38.52006247,37.309120932,39.1164295,-0.567109445,-0.598144567,-1.503576388,0.3072872539,FIO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%)
-645,1,37.254398398,0.4635561749,37.611209818,0.4619065053,36.705889514,38.516530123,37.309120932,39.1164295,-0.570545957,-0.601565398,-1.506885702,0.303754907,FIO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%)
-644,1,37.250963768,0.4634996388,37.607790985,0.4618502939,36.702580853,38.513001118,37.309120932,39.1164295,-0.573980586,-0.604984231,-1.510194363,0.3002259016,FIO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%)
-643,1,37.247531146,0.4634437924,37.604374283,0.4617947686,36.699272978,38.509475588,37.309120932,39.1164295,-0.577413209,-0.608400933,-1.513502238,0.2967003719,FIO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%)
-642,1,37.244100656,0.4633886361,37.600959845,0.4617399298,36.695966022,38.505953668,37.309120932,39.1164295,-0.580843699,-0.611815371,-1.516809194,0.2931784517,FIO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%)
-641,1,37.240672424,0.4633341701,37.597547804,0.4616857777,36.692660117,38.502435491,37.309120932,39.1164295,-0.58427193,-0.615227412,-1.520115099,0.2896602747,FIO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%)
-640,1,37.237246576,0.4632803945,37.594138293,0.4616323126,36.689355396,38.49892119,37.309120932,39.1164295,-0.587697778,-0.618636923,-1.52341982,0.2861459744,FIO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%)
-639,1,37.233823237,0.4632273097,37.590731446,0.4615795346,36.686051992,38.4954109,37.309120932,39.1164295,-0.591121117,-0.62204377,-1.526723224,0.2826356843,FIO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%)
-638,1,37.230402533,0.4631749154,37.587327396,0.4615274437,36.682750039,38.491904754,37.309120932,39.1164295,-0.594541822,-0.62544782,-1.530025178,0.2791295377,FIO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%)
-637,1,37.226984588,0.4631232119,37.583926276,0.4614760399,36.679449668,38.488402884,37.309120932,39.1164295,-0.597959767,-0.62884894,-1.533325548,0.2756276676,FIO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%)
-636,1,37.223569529,0.4630721989,37.580528218,0.4614253231,36.676151014,38.484905423,37.309120932,39.1164295,-0.601374826,-0.632246998,-1.536624202,0.2721302071,FIO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%)
