TimeFromTransfusion,DonorHb_Cat,PredVal_Base,StdErrVal_Base,PredVal_Full,StdErrVal_Full,Lower_Full,Upper_Full,base_lower_full,base_upper_full,Delta_Base,Delta_Full,Delta_Lower,Delta_Upper,VitalParam,CompFactor,CompName,VitalName,YLabel,DeltaYLabel
-710,1,11.931340308,1.664709572,9.032264478,1.6776762328,5.7440632349,12.320465721,5.699616192,12.137913024,0.4110052794,0.1134998697,-3.174701373,3.4017011128,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-709,1,11.931467841,1.6641112891,9.03199488,1.6770958588,5.7449311547,12.319058605,5.699616192,12.137913024,0.4111328125,0.1132302718,-3.173833454,3.4002939971,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-708,1,11.931595374,1.6635167903,9.0317252821,1.6765191686,5.7457918543,12.31765871,5.699616192,12.137913024,0.4112603456,0.1129606738,-3.172972754,3.3988941016,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-707,1,11.931722907,1.6629260797,9.0314556842,1.6759461661,5.7466453263,12.316266042,5.699616192,12.137913024,0.4113878786,0.1126910759,-3.172119282,3.3975014338,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-706,1,11.93185044,1.6623391612,9.0311860862,1.675376855,5.7474915631,12.314880609,5.699616192,12.137913024,0.4115154117,0.1124214779,-3.171273045,3.396116001,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-705,1,11.931977973,1.661756039,9.0309164883,1.674811239,5.7483305575,12.313502419,5.699616192,12.137913024,0.4116429448,0.11215188,-3.170434051,3.3947378108,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-704,1,11.932105506,1.6611767169,9.0306468903,1.674249322,5.7491623021,12.312131479,5.699616192,12.137913024,0.4117704779,0.1118822821,-3.169602306,3.3933668703,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-703,1,11.932233039,1.6606011991,9.0303772924,1.6736911077,5.7499867896,12.310767795,5.699616192,12.137913024,0.411898011,0.1116126841,-3.168777819,3.3920031869,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-702,1,11.932360573,1.6600294893,9.0301076944,1.6731365997,5.7508040127,12.309411376,5.699616192,12.137913024,0.4120255441,0.1113430862,-3.167960596,3.3906467679,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-701,1,11.932488106,1.6594615917,9.0298380965,1.6725858018,5.7516139642,12.308062229,5.699616192,12.137913024,0.4121530772,0.1110734882,-3.167150644,3.3892976205,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-700,1,11.932615639,1.65889751,9.0295684985,1.6720387175,5.7524166369,12.30672036,5.699616192,12.137913024,0.4122806103,0.1108038903,-3.166347971,3.3879557519,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-699,1,11.932743172,1.6583372482,9.0292989006,1.6714953507,5.7532120238,12.305385777,5.699616192,12.137913024,0.4124081433,0.1105342923,-3.165552585,3.3866211692,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-698,1,11.932870705,1.6577808102,9.0290293027,1.6709557048,5.7540001175,12.304058488,5.699616192,12.137913024,0.4125356764,0.1102646944,-3.164764491,3.3852938795,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-697,1,11.932998238,1.6572281998,9.0287597047,1.6704197835,5.7547809112,12.302738498,5.699616192,12.137913024,0.4126632095,0.1099950965,-3.163983697,3.38397389,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-696,1,11.933125771,1.6566794208,9.0284901068,1.6698875904,5.7555543977,12.301425816,5.699616192,12.137913024,0.4127907426,0.1097254985,-3.163210211,3.3826612075,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-695,1,11.933253304,1.656134477,9.0282205088,1.669359129,5.7563205702,12.300120447,5.699616192,12.137913024,0.4129182757,0.1094559006,-3.162444038,3.3813558392,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-694,1,11.933380837,1.6555933723,9.0279509109,1.6688344029,5.7570794215,12.2988224,5.699616192,12.137913024,0.4130458088,0.1091863026,-3.161685187,3.380057792,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-693,1,11.93350837,1.6550561104,9.0276813129,1.6683134157,5.7578309449,12.297531681,5.699616192,12.137913024,0.4131733419,0.1089167047,-3.160933663,3.3787670727,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-692,1,11.933635903,1.654522695,9.027411715,1.6677961707,5.7585751334,12.296248297,5.699616192,12.137913024,0.413300875,0.1086471067,-3.160189475,3.3774836883,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-691,1,11.933763437,1.6539931299,9.027142117,1.6672826716,5.7593119803,12.294972254,5.699616192,12.137913024,0.413428408,0.1083775088,-3.159452628,3.3762076455,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-690,1,11.93389097,1.6534674188,9.0268725191,1.6667729217,5.7600414787,12.29370356,5.699616192,12.137913024,0.4135559411,0.1081079108,-3.15872313,3.3749389512,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-689,1,11.934018503,1.6529455653,9.0266029212,1.6662669245,5.7607636219,12.29244222,5.699616192,12.137913024,0.4136834742,0.1078383129,-3.158000986,3.3736776122,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-688,1,11.934146036,1.6524275731,9.0263333232,1.6657646835,5.7614784032,12.291188243,5.699616192,12.137913024,0.4138110073,0.107568715,-3.157286205,3.372423635,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-687,1,11.934273569,1.6519134458,9.0260637253,1.6652662019,5.7621858159,12.289941635,5.699616192,12.137913024,0.4139385404,0.107299117,-3.156578792,3.3711770263,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-686,1,11.934401102,1.6514031871,9.0257941273,1.6647714833,5.7628858535,12.288702401,5.699616192,12.137913024,0.4140660735,0.1070295191,-3.155878755,3.3699377929,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-685,1,11.934528635,1.6508968004,9.0255245294,1.6642805309,5.7635785093,12.287470549,5.699616192,12.137913024,0.4141936066,0.1067599211,-3.155186099,3.3687059412,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-684,1,11.934656168,1.6503942895,9.0252549314,1.6637933481,5.7642637768,12.286246086,5.699616192,12.137913024,0.4143211397,0.1064903232,-3.154500831,3.3674814778,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-683,1,11.934783701,1.6498956578,9.0249853335,1.6633099382,5.7649416495,12.285029017,5.699616192,12.137913024,0.4144486727,0.1062207252,-3.153822959,3.3662644092,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-682,1,11.934911234,1.6494009089,9.0247157355,1.6628303045,5.765612121,12.28381935,5.699616192,12.137913024,0.4145762058,0.1059511273,-3.153152487,3.3650547418,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-681,1,11.935038767,1.6489100462,9.0244461376,1.6623544503,5.7662751848,12.28261709,5.699616192,12.137913024,0.4147037389,0.1056815293,-3.152489423,3.3638524821,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-680,1,11.9351663,1.6484230732,9.0241765397,1.6618823787,5.7669308347,12.281422245,5.699616192,12.137913024,0.414831272,0.1054119314,-3.151833774,3.3626576364,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-679,1,11.935293834,1.6479399933,9.0239069417,1.6614140931,5.7675790642,12.280234819,5.699616192,12.137913024,0.4149588051,0.1051423335,-3.151185544,3.361470211,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-678,1,11.935421367,1.6474608101,9.0236373438,1.6609495967,5.7682198671,12.27905482,5.699616192,12.137913024,0.4150863382,0.1048727355,-3.150544741,3.3602902122,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-677,1,11.9355489,1.6469855268,9.0233677458,1.6604888925,5.7688532371,12.277882255,5.699616192,12.137913024,0.4152138713,0.1046031376,-3.149911371,3.3591176462,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-676,1,11.935676433,1.646514147,9.0230981479,1.6600319838,5.7694791682,12.276717128,5.699616192,12.137913024,0.4153414044,0.1043335396,-3.14928544,3.3579525193,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-675,1,11.935803966,1.6460466738,9.0228285499,1.6595788738,5.7700976541,12.275559446,5.699616192,12.137913024,0.4154689374,0.1040639417,-3.148666954,3.3567948375,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-674,1,11.935931499,1.6455831107,9.022558952,1.6591295654,5.7707086887,12.274409215,5.699616192,12.137913024,0.4155964705,0.1037943437,-3.14805592,3.355644607,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-673,1,11.936059032,1.6451234609,9.022289354,1.6586840618,5.771312266,12.273266442,5.699616192,12.137913024,0.4157240036,0.1035247458,-3.147452342,3.3545018339,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-672,1,11.936186565,1.6446677278,9.0220197561,1.6582423662,5.7719083799,12.272131132,5.699616192,12.137913024,0.4158515367,0.1032551478,-3.146856228,3.353366524,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-671,1,11.936314098,1.6442159145,9.0217501582,1.6578044814,5.7724970246,12.271003292,5.699616192,12.137913024,0.4159790698,0.1029855499,-3.146267584,3.3522386835,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-670,1,11.936441631,1.6437680244,9.0214805602,1.6573704106,5.7730781941,12.269882926,5.699616192,12.137913024,0.4161066029,0.102715952,-3.145686414,3.3511183181,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-669,1,11.936569164,1.6433240607,9.0212109623,1.6569401567,5.7736518824,12.268770042,5.699616192,12.137913024,0.416234136,0.102446354,-3.145112726,3.3500054339,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-668,1,11.936696698,1.6428840264,9.0209413643,1.6565137227,5.7742180838,12.267664645,5.699616192,12.137913024,0.4163616691,0.1021767561,-3.144546524,3.3489000366,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-667,1,11.936824231,1.6424479248,9.0206717664,1.6560911116,5.7747767926,12.26656674,5.699616192,12.137913024,0.4164892021,0.1019071581,-3.143987816,3.3478021319,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-666,1,11.936951764,1.642015759,9.0204021684,1.6556723262,5.7753280028,12.265476334,5.699616192,12.137913024,0.4166167352,0.1016375602,-3.143436605,3.3467117258,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-665,1,11.937079297,1.6415875321,9.0201325705,1.6552573696,5.775871709,12.264393432,5.699616192,12.137913024,0.4167442683,0.1013679622,-3.142892899,3.3456288237,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-664,1,11.93720683,1.6411632473,9.0198629725,1.6548462445,5.7764079054,12.26331804,5.699616192,12.137913024,0.4168718014,0.1010983643,-3.142356703,3.3445534315,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-663,1,11.937334363,1.6407429075,9.0195933746,1.6544389539,5.7769365863,12.262250163,5.699616192,12.137913024,0.4169993345,0.1008287663,-3.141828022,3.3434855546,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-662,1,11.937461896,1.6403265157,9.0193237767,1.6540355005,5.7774577464,12.261189807,5.699616192,12.137913024,0.4171268676,0.1005591684,-3.141306862,3.3424251987,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-661,1,11.937589429,1.6399140751,9.0190541787,1.6536358872,5.77797138,12.260136977,5.699616192,12.137913024,0.4172544007,0.1002895705,-3.140793228,3.3413723691,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-660,1,11.937716962,1.6395055886,9.0187845808,1.6532401167,5.7784774818,12.25909168,5.699616192,12.137913024,0.4173819338,0.1000199725,-3.140287127,3.3403270715,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-659,1,11.937844505,1.6391010604,9.0185149969,1.6528481932,5.7789760576,12.258053936,5.699616192,12.137913024,0.4175094761,0.0997503886,-3.139788551,3.3392893278,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-658,1,11.937972102,1.6387005003,9.0182454972,1.6524601258,5.7794671598,12.257023835,5.699616192,12.137913024,0.4176370738,0.099480889,-3.139297448,3.3382592263,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-657,1,11.938099811,1.6383039187,9.0179761661,1.6520759247,5.7799508528,12.256001479,5.699616192,12.137913024,0.4177647823,0.0992115578,-3.138813755,3.3372368711,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-656,1,11.938227685,1.6379113258,9.0177070876,1.6516955995,5.7804272018,12.254986973,5.699616192,12.137913024,0.4178926569,0.0989424794,-3.138337406,3.3362223652,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-655,1,11.938355782,1.6375227311,9.0174383462,1.6513191593,5.7808962732,12.253980419,5.699616192,12.137913024,0.4180207531,0.098673738,-3.137868335,3.335215811,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-654,1,11.938484155,1.6371381438,9.017170026,1.650946613,5.781358134,12.252981918,5.699616192,12.137913024,0.4181491263,0.0984054178,-3.137406474,3.3342173098,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-653,1,11.93861286,1.6367575726,9.0169022113,1.6505779688,5.7818128522,12.25199157,5.699616192,12.137913024,0.4182778318,0.0981376031,-3.136951756,3.3332269622,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-652,1,11.938741953,1.6363810256,9.0166349864,1.6502132345,5.7822604968,12.251009476,5.699616192,12.137913024,0.418406925,0.0978703781,-3.136504111,3.3322448677,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-651,1,11.93887149,1.6360085105,9.0163684354,1.6498524175,5.7827011376,12.250035733,5.699616192,12.137913024,0.4185364613,0.0976038271,-3.136063471,3.3312711249,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-650,1,11.939001525,1.6356400347,9.0161026426,1.6494955248,5.7831348453,12.24907044,5.699616192,12.137913024,0.4186664962,0.0973380344,-3.135629763,3.3303058318,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-649,1,11.939132113,1.6352756048,9.0158376924,1.6491425627,5.7835616914,12.248113693,5.699616192,12.137913024,0.4187970849,0.0970730841,-3.135202917,3.3293490851,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-648,1,11.939263311,1.6349152273,9.0155736688,1.6487935372,5.7839817485,12.247165589,5.699616192,12.137913024,0.4189282829,0.0968090606,-3.13478286,3.3284009808,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-647,1,11.939395174,1.6345589078,9.0153106562,1.648448454,5.7843950901,12.246226222,5.699616192,12.137913024,0.4190601456,0.096546048,-3.134369518,3.3274616141,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-646,1,11.939527757,1.6342066519,9.0150487389,1.6481073179,5.7848017904,12.245295687,5.699616192,12.137913024,0.4191927284,0.0962841306,-3.133962818,3.3265310792,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-645,1,11.939661115,1.6338584643,9.014788001,1.6477701338,5.7852019245,12.244374077,5.699616192,12.137913024,0.4193260866,0.0960233928,-3.133562684,3.3256094692,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-644,1,11.939795304,1.6335143494,9.0145285268,1.6474369057,5.7855955687,12.243461485,5.699616192,12.137913024,0.4194602756,0.0957639186,-3.13316904,3.3246968767,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-643,1,11.939930379,1.6331743112,9.0142704006,1.6471076372,5.7859828,12.242558001,5.699616192,12.137913024,0.4195953509,0.0955057924,-3.132781808,3.323793393,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-642,1,11.940066396,1.6328383532,9.0140137067,1.6467823317,5.7863636962,12.241663717,5.699616192,12.137913024,0.4197313678,0.0952490984,-3.132400912,3.3228991089,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-641,1,11.94020341,1.6325064782,9.0137585291,1.646460992,5.7867383362,12.240778722,5.699616192,12.137913024,0.4198683817,0.0949939209,-3.132026272,3.3220141138,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-640,1,11.940341476,1.632178689,9.0135049523,1.6461436202,5.7871067996,12.239903105,5.699616192,12.137913024,0.420006448,0.0947403441,-3.131657809,3.3211384967,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-639,1,11.940480651,1.6318549873,9.0132530605,1.6458302183,5.7874691672,12.239036954,5.699616192,12.137913024,0.4201456221,0.0944884522,-3.131295441,3.3202723455,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-638,1,11.940620988,1.6315353749,9.0130029378,1.6455207878,5.7878255203,12.238180355,5.699616192,12.137913024,0.4202859593,0.0942383295,-3.130939088,3.319415747,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-637,1,11.940762544,1.6312198528,9.0127546686,1.6452153294,5.7881759415,12.237333396,5.699616192,12.137913024,0.4204275152,0.0939900603,-3.130588667,3.3185687874,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-636,1,11.940905373,1.6309084216,9.0125083371,1.6449138437,5.788520514,12.23649616,5.699616192,12.137913024,0.420570345,0.0937437288,-3.130244094,3.3177315519,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-635,1,11.941049533,1.6306010815,9.0122640275,1.6446163307,5.7888593221,12.235668733,5.699616192,12.137913024,0.4207145041,0.0934994193,-3.129905286,3.3169041248,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-634,1,11.941195076,1.6302978321,9.0120218242,1.64432279,5.7891924507,12.234851198,5.699616192,12.137913024,0.420860048,0.0932572159,-3.129572158,3.3160865894,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-633,1,11.94134206,1.6299986726,9.0117818113,1.6440332207,5.7895199861,12.234043636,5.699616192,12.137913024,0.4210070319,0.093017203,-3.129244622,3.3152790282,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-632,1,11.94149054,1.6297036017,9.011544073,1.6437476214,5.789842015,12.233246131,5.699616192,12.137913024,0.4211555114,0.0927794648,-3.128922593,3.3144815229,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
