DonorParity,TimeFromTransfusion,PredVal_Base,StdErrVal_Base,PredVal_Full,StdErrVal_Full,Lower_Full,Upper_Full,base_lower_full,base_upper_full,Delta_Base,Delta_Full,Delta_Lower,Delta_Upper,VitalParam,CompFactor,CompName,VitalName,YLabel,DeltaYLabel
0,-700,95.484214913,0.0881219254,95.519027806,0.0880983531,95.346358183,95.691697429,95.303986462,95.649081488,0.0511849696,0.0424938309,-0.130175792,0.2151634537,SpO2,DonorParity,Donor Parity,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
0,-699,95.483965513,0.0881206499,95.51878834,0.0880970827,95.346121207,95.691455473,95.303986462,95.649081488,0.0509355687,0.0422543651,-0.130412768,0.2149214979,SpO2,DonorParity,Donor Parity,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
0,-698,95.483716112,0.0881193836,95.518548874,0.0880958215,95.345884213,95.691213535,95.303986462,95.649081488,0.0506861679,0.0420148993,-0.130649762,0.2146795602,SpO2,DonorParity,Donor Parity,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
0,-697,95.483466711,0.0881181266,95.518309408,0.0880945695,95.345647201,95.690971615,95.303986462,95.649081488,0.050436767,0.0417754335,-0.130886774,0.2144376405,SpO2,DonorParity,Donor Parity,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
0,-696,95.48321731,0.0881168788,95.518069943,0.0880933267,95.345410171,95.690729714,95.303986462,95.649081488,0.0501873662,0.0415359677,-0.131123804,0.2141957389,SpO2,DonorParity,Donor Parity,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
0,-695,95.482967909,0.0881156402,95.517830477,0.0880920931,95.345173123,95.69048783,95.303986462,95.649081488,0.0499379653,0.0412965019,-0.131360852,0.2139538553,SpO2,DonorParity,Donor Parity,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
0,-694,95.482718508,0.0881144109,95.517591011,0.0880908688,95.344936057,95.690245965,95.303986462,95.649081488,0.0496885645,0.0410570361,-0.131597918,0.2137119899,SpO2,DonorParity,Donor Parity,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
0,-693,95.482469108,0.0881131908,95.517351545,0.0880896537,95.344698973,95.690004117,95.303986462,95.649081488,0.0494391637,0.0408175703,-0.131835002,0.2134701425,SpO2,DonorParity,Donor Parity,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
0,-692,95.482219707,0.0881119799,95.517112079,0.0880884478,95.344461871,95.689762288,95.303986462,95.649081488,0.0491897628,0.0405781045,-0.132072104,0.2132283131,SpO2,DonorParity,Donor Parity,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
0,-691,95.481970306,0.0881107783,95.516872614,0.0880872511,95.34422475,95.689520477,95.303986462,95.649081488,0.048940362,0.0403386387,-0.132309225,0.2129865019,SpO2,DonorParity,Donor Parity,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
0,-690,95.481720905,0.0881095859,95.516633148,0.0880860636,95.343987612,95.689278684,95.303986462,95.649081488,0.0486909611,0.0400991729,-0.132546363,0.2127447087,SpO2,DonorParity,Donor Parity,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
0,-689,95.481471504,0.0881084028,95.516393682,0.0880848853,95.343750456,95.689036908,95.303986462,95.649081488,0.0484415603,0.0398597071,-0.132783519,0.2125029335,SpO2,DonorParity,Donor Parity,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
0,-688,95.481222103,0.0881072289,95.516154216,0.0880837163,95.343513281,95.688795151,95.303986462,95.649081488,0.0481921594,0.0396202413,-0.133020694,0.2122611765,SpO2,DonorParity,Donor Parity,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
0,-687,95.480972702,0.0881060642,95.51591475,0.0880825565,95.343276088,95.688553412,95.303986462,95.649081488,0.0479427586,0.0393807755,-0.133257887,0.2120194375,SpO2,DonorParity,Donor Parity,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
0,-686,95.480723302,0.0881049088,95.515675285,0.0880814059,95.343038878,95.688311691,95.303986462,95.649081488,0.0476933577,0.0391413097,-0.133495097,0.2117777166,SpO2,DonorParity,Donor Parity,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
0,-685,95.480473901,0.0881037626,95.515435819,0.0880802646,95.342801649,95.688069989,95.303986462,95.649081488,0.0474439569,0.0389018439,-0.133732326,0.2115360137,SpO2,DonorParity,Donor Parity,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
0,-684,95.4802245,0.0881026257,95.515196353,0.0880791324,95.342564402,95.687828304,95.303986462,95.649081488,0.047194556,0.0386623781,-0.133969573,0.211294329,SpO2,DonorParity,Donor Parity,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
0,-683,95.479975099,0.088101498,95.514956887,0.0880780095,95.342327137,95.687586637,95.303986462,95.649081488,0.0469451552,0.0384229123,-0.134206838,0.2110526623,SpO2,DonorParity,Donor Parity,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
0,-682,95.479725698,0.0881003795,95.514717421,0.0880768958,95.342089854,95.687344989,95.303986462,95.649081488,0.0466957543,0.0381834465,-0.134444121,0.2108110137,SpO2,DonorParity,Donor Parity,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
0,-681,95.479476297,0.0880992703,95.514477956,0.0880757913,95.341852553,95.687103358,95.303986462,95.649081488,0.0464463535,0.0379439807,-0.134681422,0.2105693831,SpO2,DonorParity,Donor Parity,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
0,-680,95.479226897,0.0880981703,95.51423849,0.0880746961,95.341615234,95.686861746,95.303986462,95.649081488,0.0461969527,0.0377045149,-0.134918741,0.2103277707,SpO2,DonorParity,Donor Parity,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
0,-679,95.478977496,0.0880970796,95.513999024,0.08807361,95.341377897,95.686620151,95.303986462,95.649081488,0.0459475518,0.0374650491,-0.135156078,0.2100861763,SpO2,DonorParity,Donor Parity,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
0,-678,95.478728095,0.0880959981,95.513759558,0.0880725332,95.341140541,95.686378575,95.303986462,95.649081488,0.045698151,0.0372255833,-0.135393433,0.2098446,SpO2,DonorParity,Donor Parity,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
0,-677,95.478478694,0.0880949258,95.513520092,0.0880714656,95.340903168,95.686137017,95.303986462,95.649081488,0.0454487501,0.0369861175,-0.135630807,0.2096030418,SpO2,DonorParity,Donor Parity,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
0,-676,95.478229293,0.0880938628,95.513280627,0.0880704073,95.340665777,95.685895477,95.303986462,95.649081488,0.0451993493,0.0367466517,-0.135868198,0.2093615017,SpO2,DonorParity,Donor Parity,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
0,-675,95.477979892,0.0880928091,95.513041161,0.0880693582,95.340428367,95.685653955,95.303986462,95.649081488,0.0449499484,0.0365071859,-0.136105608,0.2091199796,SpO2,DonorParity,Donor Parity,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
0,-674,95.477730491,0.0880917645,95.512801695,0.0880683183,95.340190939,95.685412451,95.303986462,95.649081488,0.0447005476,0.0362677201,-0.136343036,0.2088784756,SpO2,DonorParity,Donor Parity,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
0,-673,95.477481091,0.0880907293,95.512562229,0.0880672876,95.339953494,95.685170965,95.303986462,95.649081488,0.0444511467,0.0360282543,-0.136580481,0.2086369897,SpO2,DonorParity,Donor Parity,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
0,-672,95.47723169,0.0880897032,95.512322763,0.0880662661,95.33971603,95.684929497,95.303986462,95.649081488,0.0442017459,0.0357887885,-0.136817945,0.2083955219,SpO2,DonorParity,Donor Parity,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
0,-671,95.476982289,0.0880886865,95.512083298,0.0880652539,95.339478548,95.684688047,95.303986462,95.649081488,0.043952345,0.0355493227,-0.137055427,0.2081540722,SpO2,DonorParity,Donor Parity,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
0,-670,95.476732888,0.0880876789,95.511843832,0.0880642509,95.339241048,95.684446615,95.303986462,95.649081488,0.0437029442,0.0353098569,-0.137292927,0.2079126405,SpO2,DonorParity,Donor Parity,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
0,-669,95.476483487,0.0880866806,95.511604366,0.0880632571,95.33900353,95.684205202,95.303986462,95.649081488,0.0434535434,0.0350703911,-0.137530445,0.207671227,SpO2,DonorParity,Donor Parity,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
0,-668,95.476234086,0.0880856916,95.5113649,0.0880622726,95.338765994,95.683963806,95.303986462,95.649081488,0.0432041425,0.0348309253,-0.137767981,0.2074298315,SpO2,DonorParity,Donor Parity,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
0,-667,95.475984686,0.0880847118,95.511125434,0.0880612973,95.33852844,95.683722429,95.303986462,95.649081488,0.0429547417,0.0345914595,-0.138005535,0.2071884541,SpO2,DonorParity,Donor Parity,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
0,-666,95.475735285,0.0880837412,95.510885969,0.0880603312,95.338290867,95.68348107,95.303986462,95.649081488,0.0427053408,0.0343519937,-0.138243108,0.2069470948,SpO2,DonorParity,Donor Parity,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
0,-665,95.475485884,0.0880827799,95.510646503,0.0880593743,95.338053277,95.683239729,95.303986462,95.649081488,0.04245594,0.0341125279,-0.138480698,0.2067057536,SpO2,DonorParity,Donor Parity,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
0,-664,95.475236483,0.0880818279,95.510407037,0.0880584267,95.337815669,95.682998405,95.303986462,95.649081488,0.0422065391,0.0338730621,-0.138718306,0.2064644305,SpO2,DonorParity,Donor Parity,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
0,-663,95.474987082,0.0880808851,95.510167571,0.0880574883,95.337578042,95.6827571,95.303986462,95.649081488,0.0419571383,0.0336335962,-0.138955933,0.2062231254,SpO2,DonorParity,Donor Parity,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
0,-662,95.474737681,0.0880799515,95.509928105,0.0880565591,95.337340397,95.682515813,95.303986462,95.649081488,0.0417077374,0.0333941304,-0.139193578,0.2059818385,SpO2,DonorParity,Donor Parity,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
0,-661,95.47448828,0.0880790272,95.50968864,0.0880556392,95.337102735,95.682274545,95.303986462,95.649081488,0.0414583366,0.0331546646,-0.13943124,0.2057405696,SpO2,DonorParity,Donor Parity,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
0,-660,95.47423888,0.0880781121,95.509449174,0.0880547284,95.336865054,95.682033294,95.303986462,95.649081488,0.0412089357,0.0329151988,-0.139668921,0.2054993188,SpO2,DonorParity,Donor Parity,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
0,-659,95.473989479,0.0880772063,95.509209708,0.088053827,95.336627355,95.681792061,95.303986462,95.649081488,0.0409595347,0.0326757329,-0.13990662,0.205258086,SpO2,DonorParity,Donor Parity,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
0,-658,95.473740076,0.0880763098,95.508970241,0.0880529347,95.336389637,95.681550845,95.303986462,95.649081488,0.0407101325,0.0324362661,-0.140144338,0.2050168704,SpO2,DonorParity,Donor Parity,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
0,-657,95.473490672,0.0880754225,95.508730772,0.0880520517,95.336151899,95.681309646,95.303986462,95.649081488,0.0404607279,0.0321967975,-0.140382076,0.2047756712,SpO2,DonorParity,Donor Parity,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
0,-656,95.473241264,0.0880745446,95.508491301,0.0880511781,95.33591414,95.681068462,95.303986462,95.649081488,0.0402113198,0.0319573262,-0.140619835,0.2045344876,SpO2,DonorParity,Donor Parity,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
0,-655,95.472991851,0.0880736759,95.508251826,0.0880503137,95.335676359,95.680827293,95.303986462,95.649081488,0.0399619069,0.0317178514,-0.140857616,0.2042933186,SpO2,DonorParity,Donor Parity,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
0,-654,95.472742432,0.0880728166,95.508012347,0.0880494586,95.335438556,95.680586138,95.303986462,95.649081488,0.0397124882,0.0314783721,-0.141095419,0.2040521634,SpO2,DonorParity,Donor Parity,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
0,-653,95.472493006,0.0880719666,95.507772862,0.0880486128,95.335200729,95.680344996,95.303986462,95.649081488,0.0394630623,0.0312388876,-0.141333246,0.2038110212,SpO2,DonorParity,Donor Parity,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
0,-652,95.472243572,0.088071126,95.507533372,0.0880477764,95.334962877,95.680103866,95.303986462,95.649081488,0.0392136282,0.0309993968,-0.141571097,0.2035698911,SpO2,DonorParity,Donor Parity,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
0,-651,95.471994129,0.0880702948,95.507293874,0.0880469493,95.334725001,95.679862747,95.303986462,95.649081488,0.0389641847,0.0307598989,-0.141808974,0.2033287722,SpO2,DonorParity,Donor Parity,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
0,-650,95.471744674,0.0880694729,95.507054368,0.0880461316,95.334487097,95.679621639,95.303986462,95.649081488,0.0387147305,0.0305203931,-0.142046877,0.2030876636,SpO2,DonorParity,Donor Parity,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
0,-649,95.471495208,0.0880686604,95.506814853,0.0880453233,95.334249167,95.67938054,95.303986462,95.649081488,0.0384652645,0.0302808784,-0.142284808,0.2028465646,SpO2,DonorParity,Donor Parity,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
0,-648,95.471245729,0.0880678573,95.506575329,0.0880445243,95.334011209,95.679139449,95.303986462,95.649081488,0.0382157855,0.0300413539,-0.142522766,0.2026054742,SpO2,DonorParity,Donor Parity,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
0,-647,95.470996236,0.0880670636,95.506335794,0.0880437347,95.333773221,95.678898366,95.303986462,95.649081488,0.0379662924,0.0298018188,-0.142760754,0.2023643915,SpO2,DonorParity,Donor Parity,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
0,-646,95.470746728,0.0880662794,95.506096247,0.0880429545,95.333535204,95.678657291,95.303986462,95.649081488,0.0377167839,0.0295622722,-0.142998771,0.2021233157,SpO2,DonorParity,Donor Parity,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
0,-645,95.470497203,0.0880655045,95.505856688,0.0880421837,95.333297155,95.678416221,95.303986462,95.649081488,0.0374672588,0.0293227132,-0.14323682,0.2018822459,SpO2,DonorParity,Donor Parity,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
0,-644,95.47024766,0.088064739,95.505617116,0.0880414223,95.333059075,95.678175156,95.303986462,95.649081488,0.0372177161,0.0290831408,-0.1434749,0.2016411812,SpO2,DonorParity,Donor Parity,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
0,-643,95.469998098,0.088063983,95.505377529,0.0880406703,95.332820963,95.677934096,95.303986462,95.649081488,0.0369681544,0.0288435543,-0.143713012,0.2014001208,SpO2,DonorParity,Donor Parity,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
0,-642,95.469748517,0.0880632364,95.505137928,0.0880399276,95.332582817,95.677693039,95.303986462,95.649081488,0.0367185727,0.0286039527,-0.143951158,0.2011590637,SpO2,DonorParity,Donor Parity,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
0,-641,95.469498914,0.0880624992,95.50489831,0.0880391944,95.332344636,95.677451984,95.303986462,95.649081488,0.0364689698,0.0283643352,-0.144189339,0.2009180091,SpO2,DonorParity,Donor Parity,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
0,-640,95.469249288,0.0880617714,95.504658676,0.0880384706,95.33210642,95.677210931,95.303986462,95.649081488,0.0362193444,0.0281247008,-0.144427554,0.2006769561,SpO2,DonorParity,Donor Parity,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
0,-639,95.468999639,0.0880610531,95.504419024,0.0880377562,95.331868169,95.676969879,95.303986462,95.649081488,0.0359696954,0.0278850487,-0.144665806,0.2004359037,SpO2,DonorParity,Donor Parity,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
0,-638,95.468749965,0.0880603441,95.504179353,0.0880370512,95.33162988,95.676728826,95.303986462,95.649081488,0.0357200215,0.0276453779,-0.144904095,0.2001948512,SpO2,DonorParity,Donor Parity,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
0,-637,95.468500266,0.0880596446,95.503939663,0.0880363556,95.331391553,95.676487772,95.303986462,95.649081488,0.0354703217,0.0274056877,-0.145142422,0.1999537975,SpO2,DonorParity,Donor Parity,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
0,-636,95.468250539,0.0880589545,95.503699952,0.0880356694,95.331153187,95.676246717,95.303986462,95.649081488,0.0352205948,0.0271659771,-0.145380788,0.1997127419,SpO2,DonorParity,Donor Parity,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
0,-635,95.468000783,0.0880582738,95.50346022,0.0880349925,95.330914782,95.676005658,95.303986462,95.649081488,0.0349708395,0.0269262452,-0.145619193,0.1994716834,SpO2,DonorParity,Donor Parity,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
0,-634,95.467750999,0.0880576025,95.503220466,0.0880343251,95.330676336,95.675764596,95.303986462,95.649081488,0.0347210547,0.0266864911,-0.145857639,0.1992306212,SpO2,DonorParity,Donor Parity,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
0,-633,95.467501183,0.0880569406,95.502980689,0.088033667,95.330437849,95.675523529,95.303986462,95.649081488,0.0344712392,0.026446714,-0.146096126,0.1989895542,SpO2,DonorParity,Donor Parity,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%),Change in   SpO2 (%)
