TimeFromTransfusion,PredVal_Base,StdErrVal_Base,PredVal_Full,StdErrVal_Full,Lower_Full,Upper_Full,Delta_Base,Delta_Full,Delta_Lower,Delta_Upper,VitalParam,CompFactor,CompName,VitalName,YLabel,DeltaYLabel,Transfusion
-705,59.731351785,1.1169988584,55.804874032,1.0484439129,53.749955176,57.859792888,0.9669717854,0.9526140323,-1.102304824,3.0075328884,ARTd,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg),1
-704,59.732204921,1.1169576942,55.805596346,1.0484003616,53.750762849,57.860429843,0.9678249211,0.9533363457,-1.101497151,3.0081698425,ARTd,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg),1
-703,59.733058057,1.1169168119,55.806318659,1.0483571061,53.751569942,57.861067376,0.9686780567,0.954058659,-1.100690058,3.0088073764,ARTd,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg),1
-702,59.733911192,1.1168762117,55.807040972,1.0483141465,53.752376455,57.86170549,0.9695311924,0.9547809724,-1.099883545,3.00944549,ARTd,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg),1
-701,59.734764328,1.1168358935,55.807763286,1.0482714826,53.753182388,57.862344183,0.9703843281,0.9555032857,-1.099077612,3.0100841835,ARTd,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg),1
-700,59.735617464,1.1167958574,55.808485599,1.0482291146,53.753987741,57.862983457,0.9712374637,0.9562255991,-1.098272259,3.0107234569,ARTd,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg),1
-699,59.736470599,1.1167561033,55.809207912,1.0481870425,53.754792515,57.86362331,0.9720905994,0.9569479124,-1.097467485,3.0113633102,ARTd,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg),1
-698,59.737323735,1.1167166314,55.809930226,1.0481452664,53.755596708,57.864263744,0.972943735,0.9576702258,-1.096663292,3.0120037436,ARTd,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg),1
-697,59.738176871,1.1166774417,55.810652539,1.0481037863,53.756400321,57.864904757,0.9737968707,0.9583925391,-1.095859679,3.0126447571,ARTd,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg),1
-696,59.739030006,1.1166385341,55.811374852,1.0480626022,53.757203354,57.865546351,0.9746500064,0.9591148525,-1.095056646,3.0132863508,ARTd,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg),1
-695,59.739883142,1.1165999087,55.812097166,1.0480217141,53.758005807,57.866188525,0.975503142,0.9598371658,-1.094254193,3.0139285247,ARTd,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg),1
-694,59.740736278,1.1165615656,55.812819479,1.0479811221,53.758807679,57.866831279,0.9763562777,0.9605594792,-1.093452321,3.014571279,ARTd,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg),1
-693,59.741589413,1.1165235048,55.813541793,1.0479408262,53.759608971,57.867474614,0.9772094134,0.9612817925,-1.092651029,3.0152146136,ARTd,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg),1
-692,59.742442549,1.1164857262,55.814264106,1.0479008265,53.760409683,57.868118529,0.978062549,0.9620041059,-1.091850317,3.0158585287,ARTd,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg),1
-691,59.743295685,1.11644823,55.814986419,1.047861123,53.761209814,57.868763024,0.9789156847,0.9627264192,-1.091050186,3.0165030244,ARTd,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg),1
-690,59.74414882,1.1164110162,55.815708733,1.0478217157,53.762009365,57.869408101,0.9797688204,0.9634487326,-1.090250635,3.0171481006,ARTd,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg),1
-689,59.745001956,1.1163740847,55.816431046,1.0477826047,53.762808334,57.870053757,0.980621956,0.9641710459,-1.089451666,3.0177937575,ARTd,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg),1
-688,59.745855092,1.1163374357,55.817153359,1.0477437899,53.763606723,57.870699995,0.9814750917,0.9648933593,-1.088653277,3.018439995,ARTd,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg),1
-687,59.746708227,1.1163010691,55.817875673,1.0477052715,53.764404532,57.871346813,0.9823282273,0.9656156726,-1.087855468,3.0190868134,ARTd,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg),1
-686,59.747561363,1.1162649849,55.818597986,1.0476670494,53.765201759,57.871994213,0.983181363,0.966337986,-1.087058241,3.0197342126,ARTd,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg),1
-685,59.748414499,1.1162291833,55.819320299,1.0476291237,53.765998406,57.872642193,0.9840344987,0.9670602993,-1.086261594,3.0203821927,ARTd,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg),1
-684,59.749267634,1.1161936642,55.820042613,1.0475914944,53.766794471,57.873290754,0.9848876343,0.9677826127,-1.085465529,3.0210307538,ARTd,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg),1
-683,59.75012077,1.1161584276,55.820764926,1.0475541616,53.767589956,57.873939896,0.98574077,0.968504926,-1.084670044,3.021679896,ARTd,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg),1
-682,59.750973906,1.1161234737,55.821487239,1.0475171253,53.76838486,57.874589619,0.9865939057,0.9692272394,-1.08387514,3.0223296192,ARTd,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg),1
-681,59.751827041,1.1160888023,55.822209553,1.0474803854,53.769179182,57.875239924,0.9874470413,0.9699495527,-1.083080818,3.0229799236,ARTd,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg),1
-680,59.752680177,1.1160544136,55.822931866,1.0474439422,53.769972923,57.875890809,0.988300177,0.9706718661,-1.082287077,3.0236308092,ARTd,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg),1
-679,59.753533313,1.1160203075,55.823654179,1.0474077955,53.770766083,57.876542276,0.9891533127,0.9713941794,-1.081493917,3.0242822761,ARTd,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg),1
-678,59.754386448,1.1159864841,55.824376493,1.0473719454,53.771558661,57.877194324,0.9900064483,0.9721164928,-1.080701339,3.0249343243,ARTd,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg),1
-677,59.755239584,1.1159529434,55.825098806,1.0473363919,53.772350658,57.877846954,0.990859584,0.9728388061,-1.079909342,3.025586954,ARTd,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg),1
-676,59.75609272,1.1159196854,55.825821119,1.0473011351,53.773142074,57.878500165,0.9917127196,0.9735611195,-1.079117926,3.0262401651,ARTd,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg),1
-675,59.756945855,1.1158867102,55.826543433,1.047266175,53.773932908,57.879153958,0.9925658553,0.9742834328,-1.078327092,3.0268939577,ARTd,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg),1
-674,59.757798991,1.1158540178,55.827265746,1.0472315117,53.77472316,57.879808332,0.993418991,0.9750057461,-1.07753684,3.0275483319,ARTd,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg),1
-673,59.758652127,1.1158216082,55.827988059,1.0471971451,53.775512831,57.880463288,0.9942721266,0.9757280595,-1.076747169,3.0282032877,ARTd,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg),1
-672,59.759505262,1.1157894815,55.828710373,1.0471630753,53.77630192,57.881118825,0.9951252623,0.9764503728,-1.07595808,3.0288588252,ARTd,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg),1
-671,59.760358398,1.1157576376,55.829432686,1.0471293023,53.777090428,57.881774944,0.995978398,0.9771726862,-1.075169572,3.0295149445,ARTd,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg),1
-670,59.761211534,1.1157260766,55.830155,1.0470958261,53.777878354,57.882431646,0.9968315336,0.9778949995,-1.074381646,3.0301716456,ARTd,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg),1
-669,59.762064669,1.1156947984,55.830877313,1.0470626468,53.778665697,57.883088929,0.9976846693,0.9786173129,-1.073594303,3.0308289285,ARTd,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg),1
-668,59.762917805,1.1156638033,55.831599626,1.0470297644,53.779452459,57.883746793,0.9985378049,0.9793396262,-1.072807541,3.0314867934,ARTd,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg),1
-667,59.763770941,1.115633091,55.83232194,1.046997179,53.780238639,57.88440524,0.9993909406,0.9800619396,-1.072021361,3.0321452402,ARTd,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg),1
-666,59.764624076,1.1156026618,55.833044253,1.0469648905,53.781024237,57.885064269,1.0002440763,0.9807842529,-1.071235763,3.032804269,ARTd,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg),1
-665,59.765477212,1.1155725155,55.833766566,1.046932899,53.781809253,57.88572388,1.0010972119,0.9815065663,-1.070450747,3.03346388,ARTd,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg),1
-664,59.766330348,1.1155426523,55.83448888,1.0469012045,53.782593686,57.886384073,1.0019503476,0.9822288796,-1.069666314,3.034124073,ARTd,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg),1
-663,59.767183483,1.1155130721,55.835211193,1.046869807,53.783377538,57.887044848,1.0028034833,0.982951193,-1.068882462,3.0347848483,ARTd,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg),1
-662,59.768036619,1.115483775,55.835933506,1.0468387066,53.784160807,57.887706206,1.0036566189,0.9836735063,-1.068099193,3.0354462058,ARTd,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg),1
-661,59.768889755,1.115454761,55.83665582,1.0468079033,53.784943494,57.888368146,1.0045097546,0.9843958197,-1.067316506,3.0361081455,ARTd,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg),1
-660,59.76974289,1.1154260301,55.837378133,1.0467773971,53.785725598,57.889030668,1.0053628903,0.985118133,-1.066534402,3.0367706676,ARTd,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg),1
-659,59.770596012,1.1153975825,55.838100434,1.0467471881,53.786507108,57.88969376,1.0062160117,0.9858404336,-1.065752892,3.0374337596,ARTd,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg),1
-658,59.771449048,1.1153694185,55.838822658,1.046717277,53.787287957,57.890357359,1.0070690481,0.9865626579,-1.064972043,3.0380973588,ARTd,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg),1
-657,59.772301914,1.1153415389,55.839544729,1.0466876642,53.788068068,57.89102139,1.0079219141,0.9872847293,-1.064191932,3.03876139,ARTd,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg),1
-656,59.773154525,1.1153139441,55.840266571,1.0466583503,53.788847365,57.891685778,1.0087745248,0.9880065715,-1.063412635,3.039425778,ARTd,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg),1
-655,59.774006795,1.1152866346,55.840988108,1.0466293359,53.789625769,57.892350447,1.0096267949,0.9887281081,-1.062634231,3.0400904473,ARTd,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg),1
-654,59.774858639,1.1152596109,55.841709263,1.0466006216,53.790403203,57.893015323,1.0104786393,0.9894492627,-1.061856797,3.0407553225,ARTd,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg),1
-653,59.775709973,1.1152328734,55.842429959,1.0465722076,53.791179589,57.893680328,1.0113299729,0.9901699589,-1.061080411,3.0414203282,ARTd,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg),1
-652,59.776560711,1.1152064226,55.84315012,1.0465440946,53.791954852,57.894345389,1.0121807106,0.9908901202,-1.060305148,3.0420853889,ARTd,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg),1
-651,59.777410767,1.1151802588,55.84386967,1.0465162828,53.792728912,57.895010429,1.0130307671,0.9916096704,-1.059531088,3.0427504288,ARTd,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg),1
-650,59.778260057,1.1151543824,55.844588533,1.0464887727,53.793501694,57.895675372,1.0138800575,0.992328533,-1.058758306,3.0434153724,ARTd,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg),1
-649,59.779108496,1.1151287936,55.845306632,1.0464615646,53.794273119,57.896340144,1.0147284964,0.9930466315,-1.057986881,3.0440801438,ARTd,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg),1
-648,59.779955999,1.1151034928,55.84602389,1.0464346588,53.795043112,57.897004667,1.0155759989,0.9937638897,-1.057216888,3.0447446674,ARTd,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg),1
-647,59.78080248,1.1150784801,55.846740231,1.0464080555,53.795811595,57.897668867,1.0164224797,0.994480231,-1.056448405,3.0454088671,ARTd,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg),1
-646,59.781647854,1.1150537559,55.847455579,1.0463817551,53.796578491,57.898332667,1.0172678538,0.9951955791,-1.055681509,3.0460726671,ARTd,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg),1
-645,59.782492036,1.1150293204,55.848169858,1.0463557576,53.797343724,57.898995991,1.0181120359,0.9959098576,-1.054916276,3.0467359914,ARTd,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg),1
-644,59.783334941,1.1150051735,55.84888299,1.0463300634,53.798107216,57.899658764,1.018954941,0.9966229901,-1.054152784,3.0473987639,ARTd,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg),1
-643,59.784176484,1.1149813156,55.8495949,1.0463046724,53.798868892,57.900320908,1.0197964839,0.9973349001,-1.053391108,3.0480609085,ARTd,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg),1
-642,59.78501658,1.1149577466,55.850305511,1.0462795849,53.799628674,57.900982349,1.0206365795,0.9980455114,-1.052631326,3.0487223489,ARTd,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg),1
-641,59.785855143,1.1149344666,55.851014747,1.0462548009,53.800386486,57.901643009,1.0214751426,0.9987547474,-1.051873514,3.049383009,ARTd,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg),1
-640,59.786692088,1.1149114757,55.851722532,1.0462303204,53.801142251,57.902302812,1.0223120882,0.9994625318,-1.051117749,3.0500428123,ARTd,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg),1
-639,59.787527331,1.1148887739,55.852428788,1.0462061434,53.801895894,57.902961683,1.023147331,1.0001687882,-1.050364106,3.0507016826,ARTd,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg),1
-638,59.788360786,1.1148663611,55.85313344,1.04618227,53.802647337,57.903619543,1.0239807859,1.0008734401,-1.049612663,3.0513595433,ARTd,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg),1
-637,59.789192368,1.1148442373,55.853836411,1.0461587,53.803396504,57.904276318,1.0248123679,1.0015764112,-1.048863496,3.0520163179,ARTd,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg),1
-636,59.790021992,1.1148224023,55.854537625,1.0461354334,53.80414332,57.90493193,1.0256419917,1.0022776251,-1.04811668,3.0526719299,ARTd,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg),1
-635,59.790849572,1.1148008561,55.855237005,1.04611247,53.804887708,57.905586303,1.0264695722,1.0029770054,-1.047372292,3.0533263027,ARTd,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg),1
-634,59.791675024,1.1147795985,55.855934476,1.0460898097,53.805629592,57.906239359,1.0272950243,1.0036744756,-1.046630408,3.0539793594,ARTd,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg),1
-633,59.792498263,1.1147586293,55.856629959,1.0460674523,53.806368895,57.906891023,1.0281182628,1.0043699594,-1.045891105,3.0546310234,ARTd,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg),1
-632,59.793319203,1.1147379483,55.85732338,1.0460453976,53.807105543,57.907541218,1.0289392027,1.0050633804,-1.045154457,3.0552812177,ARTd,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg),1
-631,59.794137759,1.1147175552,55.858014662,1.0460236453,53.807839459,57.908189866,1.0297577588,1.0057546621,-1.044420541,3.0559298656,ARTd,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg),1
-630,59.794953846,1.1146974497,55.858703728,1.0460021951,53.808570566,57.90883689,1.0305738459,1.0064437283,-1.043689434,3.0565768901,ARTd,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg),1
-629,59.795767379,1.1146776316,55.859390502,1.0459810467,53.809298791,57.909482214,1.0313873789,1.0071305023,-1.042961209,3.057222214,ARTd,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg),1
-628,59.796578273,1.1146581005,55.860074908,1.0459601999,53.810024056,57.91012576,1.0321982726,1.007814908,-1.042235944,3.0578657604,ARTd,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg),1
-627,59.797386442,1.1146388561,55.860756869,1.0459396541,53.810746286,57.910767452,1.033006442,1.0084968688,-1.041513714,3.058507452,ARTd,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg),1
-626,59.798191802,1.1146198978,55.861436308,1.045919409,53.811465405,57.911407212,1.0338118019,1.0091763083,-1.040794595,3.0591472118,ARTd,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg),1
