TimeFromTransfusion,PredVal_Base,StdErrVal_Base,PredVal_Full,StdErrVal_Full,Lower_Full,Upper_Full,Delta_Base,Delta_Full,Delta_Lower,Delta_Upper,VitalParam,CompFactor,CompName,VitalName,YLabel,DeltaYLabel,Transfusion
-710,80.412906973,0.327905005,75.614400908,0.3024361683,75.021636831,76.207164984,0.8707569726,0.9688209076,0.3760568307,1.5615849844,ARTm,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg),1
-709,80.414107753,0.3278794015,75.615594158,0.3024085989,75.022884117,76.2083042,0.8719577534,0.9700141584,0.3773041166,1.5627242002,ARTm,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg),1
-708,80.415308534,0.327853969,75.616787409,0.3023812137,75.024131041,76.209443777,0.8731585342,0.9712074092,0.3785510414,1.563863777,ARTm,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg),1
-707,80.416509315,0.3278287075,75.61798066,0.3023540127,75.025377605,76.210583715,0.874359315,0.9724006601,0.3797976052,1.565003715,ARTm,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg),1
-706,80.417710096,0.3278036172,75.619173911,0.3023269961,75.026623808,76.211724014,0.8755600957,0.9735939109,0.3810438077,1.5661440141,ARTm,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg),1
-705,80.418910877,0.327778698,75.620367162,0.3023001638,75.027869649,76.212864675,0.8767608765,0.9747871617,0.3822896489,1.5672846746,ARTm,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg),1
-704,80.420111657,0.3277539499,75.621560413,0.3022735159,75.029115129,76.214005696,0.8779616573,0.9759804126,0.3835351287,1.5684256965,ARTm,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg),1
-703,80.421312438,0.3277293731,75.622753663,0.3022470524,75.030360247,76.21514708,0.8791624381,0.9771736634,0.3847802469,1.5695670799,ARTm,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg),1
-702,80.422513219,0.3277049675,75.623946914,0.3022207734,75.031605004,76.216288825,0.8803632189,0.9783669142,0.3860250036,1.5707088248,ARTm,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg),1
-701,80.423714,0.3276807332,75.625140165,0.302194679,75.032849399,76.217430932,0.8815639997,0.9795601651,0.3872693986,1.5718509315,ARTm,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg),1
-700,80.42491478,0.3276566702,75.626333416,0.3021687691,75.034093432,76.2185734,0.8827647805,0.9807534159,0.3885134318,1.5729934,ARTm,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg),1
-699,80.426115561,0.3276327786,75.627526667,0.3021430439,75.035337103,76.21971623,0.8839655613,0.9819466667,0.3897571031,1.5741362303,ARTm,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg),1
-698,80.427316342,0.3276090584,75.628719918,0.3021175034,75.036580412,76.220859423,0.8851663421,0.9831399176,0.3910004124,1.5752794227,ARTm,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg),1
-697,80.428517123,0.3275855097,75.629913168,0.3020921476,75.03782336,76.222002977,0.8863671229,0.9843331684,0.3922433597,1.5764229771,ARTm,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg),1
-696,80.429717904,0.3275621324,75.631106419,0.3020669766,75.039065945,76.223146894,0.8875679037,0.9855264192,0.3934859448,1.5775668936,ARTm,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg),1
-695,80.430918684,0.3275389266,75.63229967,0.3020419904,75.040308168,76.224291172,0.8887686844,0.98671967,0.3947281677,1.5787111724,ARTm,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg),1
-694,80.432119465,0.3275158924,75.633492921,0.3020171891,75.041550028,76.225435814,0.8899694652,0.9879129209,0.3959700282,1.5798558136,ARTm,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg),1
-693,80.433320246,0.3274930297,75.634686172,0.3019925727,75.042791526,76.226580817,0.891170246,0.9891061717,0.3972115263,1.5810008171,ARTm,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg),1
-692,80.434521027,0.3274703387,75.635879423,0.3019681413,75.044032662,76.227726183,0.8923710268,0.9902994225,0.3984526619,1.5821461832,ARTm,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg),1
-691,80.435721808,0.3274478194,75.637072673,0.3019438949,75.045273435,76.228871912,0.8935718076,0.9914926734,0.3996934349,1.5832919119,ARTm,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg),1
-690,80.436922588,0.3274254717,75.638265924,0.3019198335,75.046513845,76.230018003,0.8947725884,0.9926859242,0.4009338451,1.5844380033,ARTm,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg),1
-689,80.438123369,0.3274032958,75.639459175,0.3018959572,75.047753893,76.231164457,0.8959733692,0.993879175,0.4021738926,1.5855844574,ARTm,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg),1
-688,80.43932415,0.3273812916,75.640652426,0.301872266,75.048993577,76.232311274,0.89717415,0.9950724259,0.4034135773,1.5867312744,ARTm,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg),1
-687,80.440524931,0.3273594592,75.641845677,0.3018487601,75.050232899,76.233458454,0.8983749308,0.9962656767,0.404652899,1.5878784544,ARTm,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg),1
-686,80.441725712,0.3273377987,75.643038928,0.3018254393,75.051471858,76.234605997,0.8995757116,0.9974589275,0.4058918576,1.5890259974,ARTm,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg),1
-685,80.442926492,0.32731631,75.644232178,0.3018023038,75.052710453,76.235753904,0.9007764924,0.9986521784,0.4071304532,1.5901739035,ARTm,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg),1
-684,80.444127273,0.3272949932,75.645425429,0.3017793537,75.053948686,76.236902173,0.9019772731,0.9998454292,0.4083686855,1.5913221729,ARTm,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg),1
-683,80.445328054,0.3272738484,75.64661868,0.3017565889,75.055186555,76.238050805,0.9031780539,1.00103868,0.4096065546,1.5924708055,ARTm,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg),1
-682,80.446528835,0.3272528755,75.647811931,0.3017340094,75.05642406,76.239199801,0.9043788347,1.0022319308,0.4108440602,1.5936198015,ARTm,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg),1
-681,80.447729616,0.3272320747,75.649005182,0.3017116155,75.057661202,76.240349161,0.9055796155,1.0034251817,0.4120812025,1.5947691609,ARTm,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg),1
-680,80.448930396,0.3272114458,75.650198433,0.301689407,75.058897981,76.241498884,0.9067803963,1.0046184325,0.4133179812,1.5959188838,ARTm,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg),1
-679,80.450131177,0.327190989,75.651391683,0.301667384,75.060134396,76.24264897,0.9079811771,1.0058116833,0.4145543963,1.5970689704,ARTm,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg),1
-678,80.451331958,0.3271707044,75.652584934,0.3016455465,75.061370448,76.243799421,0.9091819579,1.0070049342,0.4157904477,1.5982194207,ARTm,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg),1
-677,80.452532739,0.3271505918,75.653778185,0.3016238947,75.062606135,76.244950235,0.9103827387,1.008198185,0.4170261353,1.5993702347,ARTm,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg),1
-676,80.453733519,0.3271306514,75.654971436,0.3016024285,75.063841459,76.246101413,0.9115835195,1.0093914358,0.4182614591,1.6005214126,ARTm,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg),1
-675,80.4549343,0.3271108832,75.656164687,0.301581148,75.065076419,76.247252954,0.9127843003,1.0105846867,0.419496419,1.6016729544,ARTm,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg),1
-674,80.456135081,0.3270912873,75.657357937,0.3015600532,75.066311015,76.24840486,0.913985081,1.0117779375,0.4207310148,1.6028248602,ARTm,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg),1
-673,80.457335862,0.3270718636,75.658551188,0.3015391442,75.067545247,76.24955713,0.9151858618,1.0129711883,0.4219652466,1.60397713,ARTm,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg),1
-672,80.458536643,0.3270526121,75.659744439,0.301518421,75.068779114,76.250709764,0.9163866426,1.0141644392,0.4231991142,1.6051297641,ARTm,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg),1
-671,80.459737423,0.327033533,75.66093769,0.3014978836,75.070012618,76.251862762,0.9175874234,1.01535769,0.4244326176,1.6062827623,ARTm,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg),1
-670,80.460938204,0.3270146263,75.662130941,0.301477532,75.071245757,76.253016125,0.9187882042,1.0165509408,0.4256657567,1.6074361249,ARTm,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg),1
-669,80.462138985,0.3269958919,75.663324192,0.3014573664,75.072478531,76.254169852,0.919988985,1.0177441917,0.4268985315,1.6085898518,ARTm,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg),1
-668,80.463339766,0.3269773299,75.664517442,0.3014373868,75.073710942,76.255323943,0.9211897658,1.0189374425,0.4281309417,1.6097439432,ARTm,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg),1
-667,80.464540547,0.3269589403,75.665710693,0.3014175931,75.074942987,76.256478399,0.9223905466,1.0201306933,0.4293629875,1.6108983992,ARTm,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg),1
-666,80.465741327,0.3269407233,75.666903944,0.3013979854,75.076174669,76.25763322,0.9235913274,1.0213239441,0.4305946686,1.6120532197,ARTm,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg),1
-665,80.466942108,0.3269226787,75.668097195,0.3013785638,75.077405985,76.258788405,0.9247921082,1.022517195,0.4318259851,1.6132084048,ARTm,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg),1
-664,80.468142889,0.3269048066,75.669290446,0.3013593283,75.078636937,76.259943955,0.925992889,1.0237104458,0.4330569369,1.6143639548,ARTm,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg),1
-663,80.46934367,0.3268871071,75.670483697,0.3013402789,75.079867524,76.261099869,0.9271936697,1.0249036966,0.4342875238,1.6155198695,ARTm,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg),1
-662,80.470544451,0.3268695802,75.671676947,0.3013214157,75.081097746,76.262256149,0.9283944505,1.0260969475,0.4355177459,1.6166761491,ARTm,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg),1
-661,80.471745231,0.3268522258,75.672870198,0.3013027387,75.082327603,76.263412794,0.9295952313,1.0272901983,0.436747603,1.6178327936,ARTm,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg),1
-660,80.472946012,0.3268350441,75.674063449,0.3012842479,75.083557095,76.264569803,0.9307960121,1.0284834491,0.4379770951,1.6189898032,ARTm,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg),1
-659,80.474146777,0.3268180351,75.675256684,0.3012659434,75.084786206,76.265727162,0.931996777,1.0296766836,0.4392062057,1.6201471616,ARTm,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg),1
-658,80.475347446,0.3268011992,75.67644982,0.3012478256,75.086014852,76.266884788,0.9331974461,1.0308698202,0.4404348525,1.6213047879,ARTm,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg),1
-657,80.476547924,0.3267845366,75.677642761,0.3012298949,75.087242937,76.268042585,0.934397924,1.0320627609,0.4416629368,1.6224625851,ARTm,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg),1
-656,80.477748115,0.3267680477,75.678835408,0.3012121516,75.08847036,76.269200456,0.9355981148,1.0332554079,0.44289036,1.6236204557,ARTm,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg),1
-655,80.478947923,0.3267517329,75.680027663,0.301194596,75.089697024,76.270358303,0.9367979229,1.0344476631,0.4441170236,1.6247783026,ARTm,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg),1
-654,80.480147253,0.3267355923,75.681219429,0.3011772284,75.090922829,76.271516028,0.9379972527,1.0356394286,0.4453428289,1.6259360284,ARTm,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg),1
-653,80.481346008,0.3267196263,75.682410607,0.3011600493,75.092147677,76.272673536,0.9391960084,1.0368306066,0.4465676774,1.6270935358,ARTm,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg),1
-652,80.482544094,0.3267038351,75.683601099,0.3011430587,75.093371471,76.273830727,0.9403940945,1.0380210991,0.4477914708,1.6282507274,ARTm,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg),1
-651,80.483741415,0.326688219,75.684790808,0.301126257,75.09459411,76.274987506,0.9415914151,1.0392108081,0.4490141104,1.6294075057,ARTm,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg),1
-650,80.484937875,0.3266727781,75.685979636,0.3011096445,75.095815498,76.276143773,0.9427878747,1.0403996357,0.4502354981,1.6305637734,ARTm,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg),1
-649,80.486133378,0.3266575127,75.687167484,0.3010932213,75.097035535,76.277299433,0.9439833776,1.0415874841,0.4514555353,1.6317194328,ARTm,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg),1
-648,80.487327828,0.326642423,75.688354255,0.3010769876,75.098254124,76.278454386,0.9451778282,1.0427742552,0.4526741239,1.6328743865,ARTm,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg),1
-647,80.488521131,0.326627509,75.689539851,0.3010609436,75.099471166,76.279608537,0.9463711306,1.0439598512,0.4538911656,1.6340285367,ARTm,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg),1
-646,80.489713189,0.3266127709,75.690724174,0.3010450894,75.100686562,76.280761786,0.9475631893,1.045144174,0.455106562,1.635181786,ARTm,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg),1
-645,80.490903909,0.3265982088,75.691907126,0.3010294252,75.101900215,76.281914037,0.9487539087,1.0463271259,0.4563202152,1.6363340365,ARTm,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg),1
-644,80.492093193,0.3265838229,75.693088609,0.3010139511,75.103112027,76.283065191,0.9499431929,1.0475086087,0.4575320268,1.6374851907,ARTm,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg),1
-643,80.493280946,0.3265696132,75.694268525,0.3009986671,75.104321899,76.284215151,0.9511309464,1.0486885247,0.4587418989,1.6386351506,ARTm,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg),1
-642,80.494467073,0.3265555797,75.695446776,0.3009835733,75.105529733,76.285363819,0.9523170735,1.0498667759,0.4599497333,1.6397838185,ARTm,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg),1
-641,80.495651478,0.3265417226,75.696623264,0.3009686698,75.106735432,76.286511097,0.9535014785,1.0510432644,0.4611554321,1.6409310967,ARTm,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg),1
-640,80.496834066,0.3265280417,75.697797892,0.3009539566,75.107938897,76.287656887,0.9546840657,1.0522178922,0.4623588973,1.642076887,ARTm,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg),1
-639,80.498014739,0.3265145371,75.698970561,0.3009394337,75.109140031,76.288801092,0.9558647395,1.0533905613,0.4635600308,1.6432210918,ARTm,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg),1
-638,80.499193404,0.3265012089,75.700141174,0.300925101,75.110338735,76.289943613,0.9570434042,1.054561174,0.464758735,1.6443636129,ARTm,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg),1
-637,80.500369964,0.3264880569,75.701309632,0.3009109586,75.111534912,76.291084352,0.9582199641,1.0557296321,0.4659549118,1.6455043524,ARTm,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg),1
-636,80.501544324,0.3264750811,75.702475838,0.3008970063,75.112728464,76.292223212,0.9593943236,1.0568958379,0.4671484635,1.6466432123,ARTm,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg),1
-635,80.502716387,0.3264622813,75.703639693,0.3008832441,75.113919292,76.293360094,0.9605663869,1.0580596934,0.4683392923,1.6477800944,ARTm,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg),1
-634,80.503886058,0.3264496577,75.704801101,0.3008696719,75.115107301,76.294494901,0.9617360585,1.0592211005,0.4695273005,1.6489149006,ARTm,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg),1
-633,80.505053243,0.3264372099,75.705959962,0.3008562896,75.11629239,76.295627533,0.9629032425,1.0603799616,0.4707123904,1.6500475327,ARTm,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg),1
-632,80.506217843,0.3264249378,75.707116178,0.300843097,75.117474464,76.296757893,0.9640678435,1.0615361785,0.4718944643,1.6511778926,ARTm,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg),1
-631,80.507379766,0.3264128414,75.708269653,0.300830094,75.118653425,76.297885882,0.9652297656,1.0626896533,0.4730734247,1.6523058819,ARTm,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg),1
-630,80.508538913,0.3264009204,75.709420288,0.3008172803,75.119829174,76.299011402,0.9663889133,1.0638402882,0.4742491739,1.6534314025,ARTm,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg),1
-629,80.509695191,0.3263891747,75.710567985,0.3008046558,75.121001614,76.300134356,0.9675451908,1.0649879851,0.4754216144,1.6545543559,ARTm,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg),1
-628,80.510848503,0.326377604,75.711712646,0.3007922202,75.122170649,76.301254644,0.9686985025,1.0661326463,0.4765906488,1.6556746437,ARTm,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg),1
-627,80.511998753,0.3263662081,75.712854174,0.3007799734,75.12333618,76.302372168,0.9698487527,1.0672741736,0.4777561796,1.6567921677,ARTm,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg),1
-626,80.513145846,0.3263549867,75.713992469,0.3007679149,75.124498109,76.303486829,0.9709958458,1.0684124693,0.4789181094,1.6579068292,ARTm,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg),1
-625,80.514289686,0.3263439396,75.715127435,0.3007560447,75.125656341,76.30459853,0.972139686,1.0695474354,0.4800763408,1.65901853,ARTm,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg),1
-624,80.515430178,0.3263330666,75.716258974,0.3007443622,75.126810776,76.305707171,0.9732801777,1.0706789738,0.4812307764,1.6601271713,ARTm,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg),1
