TimeFromTransfusion,PredVal_Base,StdErrVal_Base,PredVal_Full,StdErrVal_Full,Lower_Full,Upper_Full,Delta_Base,Delta_Full,Delta_Lower,Delta_Upper,VitalParam,CompFactor,CompName,VitalName,YLabel,DeltaYLabel,Transfusion
-710,15.066295351,0.3491973031,14.262801584,0.3469725449,13.58274775,14.942855419,0.0373753513,0.0642415844,-0.61581225,0.7442954186,VE,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Minute Ventilation (L/min),VE(u) (L/min),Change in   VE(u) (L/min),1
-709,15.066671495,0.3491946786,14.263250319,0.3469699149,13.58320164,14.943298998,0.0377514948,0.0646903189,-0.61535836,0.7447389982,VE,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Minute Ventilation (L/min),VE(u) (L/min),Change in   VE(u) (L/min),1
-708,15.067047638,0.3491920718,14.263699053,0.3469673026,13.583655494,14.943742613,0.0381276383,0.0651390534,-0.614904506,0.7451826128,VE,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Minute Ventilation (L/min),VE(u) (L/min),Change in   VE(u) (L/min),1
-707,15.067423782,0.3491894828,14.264147788,0.3469647082,13.584109313,14.944186262,0.0385037818,0.0655877879,-0.614450687,0.7456262623,VE,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Minute Ventilation (L/min),VE(u) (L/min),Change in   VE(u) (L/min),1
-706,15.067799925,0.3491869117,14.264596522,0.3469621316,13.584563098,14.944629947,0.0388799254,0.0660365224,-0.613996902,0.7460699467,VE,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Minute Ventilation (L/min),VE(u) (L/min),Change in   VE(u) (L/min),1
-705,15.068176069,0.3491843583,14.265045257,0.3469595728,13.585016848,14.945073666,0.0392560689,0.0664852569,-0.613543152,0.7465136661,VE,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Minute Ventilation (L/min),VE(u) (L/min),Change in   VE(u) (L/min),1
-704,15.068552212,0.3491818227,14.265493991,0.3469570318,13.585470562,14.94551742,0.0396322124,0.0669339914,-0.613089438,0.7469574204,VE,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Minute Ventilation (L/min),VE(u) (L/min),Change in   VE(u) (L/min),1
-703,15.068928356,0.349179305,14.265942726,0.3469545087,13.585924242,14.94596121,0.0400083559,0.0673827259,-0.612635758,0.7474012097,VE,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Minute Ventilation (L/min),VE(u) (L/min),Change in   VE(u) (L/min),1
-702,15.069304499,0.349176805,14.26639146,0.3469520034,13.586377887,14.946405034,0.0403844994,0.0678314604,-0.612182113,0.7478450339,VE,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Minute Ventilation (L/min),VE(u) (L/min),Change in   VE(u) (L/min),1
-701,15.069680643,0.3491743229,14.266840195,0.3469495159,13.586831497,14.946848893,0.040760643,0.0682801949,-0.611728503,0.748288893,VE,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Minute Ventilation (L/min),VE(u) (L/min),Change in   VE(u) (L/min),1
-700,15.070056786,0.3491718586,14.267288929,0.3469470463,13.587285072,14.947292787,0.0411367865,0.0687289294,-0.611274928,0.7487327871,VE,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Minute Ventilation (L/min),VE(u) (L/min),Change in   VE(u) (L/min),1
-699,15.07043293,0.349169412,14.267737664,0.3469445945,13.587738612,14.947736716,0.04151293,0.0691776638,-0.610821388,0.7491767161,VE,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Minute Ventilation (L/min),VE(u) (L/min),Change in   VE(u) (L/min),1
-698,15.070809074,0.3491669833,14.268186398,0.3469421605,13.588192117,14.94818068,0.0418890735,0.0696263983,-0.610367883,0.7496206801,VE,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Minute Ventilation (L/min),VE(u) (L/min),Change in   VE(u) (L/min),1
-697,15.071185217,0.3491645724,14.268635133,0.3469397443,13.588645587,14.948624679,0.042265217,0.0700751328,-0.609914413,0.750064679,VE,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Minute Ventilation (L/min),VE(u) (L/min),Change in   VE(u) (L/min),1
-696,15.071561361,0.3491621793,14.269083867,0.346937346,13.589099022,14.949068713,0.0426413606,0.0705238673,-0.609460978,0.7505087128,VE,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Minute Ventilation (L/min),VE(u) (L/min),Change in   VE(u) (L/min),1
-695,15.071937504,0.349159804,14.269532602,0.3469349655,13.589552422,14.949512782,0.0430175041,0.0709726018,-0.609007578,0.7509527816,VE,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Minute Ventilation (L/min),VE(u) (L/min),Change in   VE(u) (L/min),1
-694,15.072313648,0.3491574465,14.269981336,0.3469326028,13.590005787,14.949956885,0.0433936476,0.0714213363,-0.608554213,0.7513968853,VE,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Minute Ventilation (L/min),VE(u) (L/min),Change in   VE(u) (L/min),1
-693,15.072689791,0.3491551068,14.270430071,0.346930258,13.590459118,14.950401024,0.0437697911,0.0718700708,-0.608100882,0.751841024,VE,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Minute Ventilation (L/min),VE(u) (L/min),Change in   VE(u) (L/min),1
-692,15.073065935,0.3491527849,14.270878805,0.346927931,13.590912413,14.950845198,0.0441459346,0.0723188053,-0.607647587,0.7522851976,VE,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Minute Ventilation (L/min),VE(u) (L/min),Change in   VE(u) (L/min),1
-691,15.073442078,0.3491504809,14.27132754,0.3469256218,13.591365673,14.951289406,0.0445220781,0.0727675398,-0.607194327,0.7527294062,VE,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Minute Ventilation (L/min),VE(u) (L/min),Change in   VE(u) (L/min),1
-690,15.073818222,0.3491481946,14.271776274,0.3469233304,13.591818899,14.95173365,0.0448982217,0.0732162743,-0.606741101,0.7531736497,VE,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Minute Ventilation (L/min),VE(u) (L/min),Change in   VE(u) (L/min),1
-689,15.074194365,0.3491459262,14.272225009,0.3469210569,13.592272089,14.952177928,0.0452743652,0.0736650088,-0.606287911,0.7536179282,VE,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Minute Ventilation (L/min),VE(u) (L/min),Change in   VE(u) (L/min),1
-688,15.074570509,0.3491436755,14.272673743,0.3469188012,13.592725245,14.952622242,0.0456505087,0.0741137433,-0.605834755,0.7540622416,VE,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Minute Ventilation (L/min),VE(u) (L/min),Change in   VE(u) (L/min),1
-687,15.074946652,0.3491414427,14.273122478,0.3469165633,13.593178366,14.95306659,0.0460266522,0.0745624778,-0.605381634,0.75450659,VE,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Minute Ventilation (L/min),VE(u) (L/min),Change in   VE(u) (L/min),1
-686,15.075322796,0.3491392277,14.273571212,0.3469143433,13.593631451,14.953510973,0.0464027957,0.0750112123,-0.604928549,0.7549509733,VE,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Minute Ventilation (L/min),VE(u) (L/min),Change in   VE(u) (L/min),1
-685,15.075698939,0.3491370305,14.274019947,0.3469121411,13.594084502,14.953955392,0.0467789393,0.0754599467,-0.604475498,0.7553953916,VE,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Minute Ventilation (L/min),VE(u) (L/min),Change in   VE(u) (L/min),1
-684,15.076075083,0.3491348511,14.274468681,0.3469099568,13.594537518,14.954399845,0.0471550828,0.0759086812,-0.604022482,0.7558398448,VE,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Minute Ventilation (L/min),VE(u) (L/min),Change in   VE(u) (L/min),1
-683,15.076451226,0.3491326896,14.274917416,0.3469077902,13.594990498,14.954844333,0.0475312263,0.0763574157,-0.603569502,0.756284333,VE,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Minute Ventilation (L/min),VE(u) (L/min),Change in   VE(u) (L/min),1
-682,15.07682737,0.3491305458,14.27536615,0.3469056415,13.595443444,14.955288856,0.0479073698,0.0768061502,-0.603116556,0.7567288561,VE,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Minute Ventilation (L/min),VE(u) (L/min),Change in   VE(u) (L/min),1
-681,15.077203513,0.3491284198,14.275814885,0.3469035107,13.595896355,14.955733414,0.0482835133,0.0772548847,-0.602663645,0.7571734142,VE,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Minute Ventilation (L/min),VE(u) (L/min),Change in   VE(u) (L/min),1
-680,15.077579657,0.3491263117,14.276263619,0.3469013976,13.596349231,14.956178007,0.0486596569,0.0777036192,-0.602210769,0.7576180072,VE,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Minute Ventilation (L/min),VE(u) (L/min),Change in   VE(u) (L/min),1
-679,15.0779558,0.3491242214,14.276712354,0.3468993025,13.596802072,14.956622635,0.0490358004,0.0781523537,-0.601757928,0.7580626352,VE,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Minute Ventilation (L/min),VE(u) (L/min),Change in   VE(u) (L/min),1
-678,15.078331944,0.3491221489,14.277161088,0.3468972251,13.597254878,14.957067298,0.0494119439,0.0786010882,-0.601305122,0.7585072982,VE,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Minute Ventilation (L/min),VE(u) (L/min),Change in   VE(u) (L/min),1
-677,15.078708087,0.3491200942,14.277609823,0.3468951656,13.597707649,14.957511996,0.0497880874,0.0790498227,-0.600852351,0.7589519961,VE,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Minute Ventilation (L/min),VE(u) (L/min),Change in   VE(u) (L/min),1
-676,15.079084231,0.3491180573,14.278058557,0.3468931239,13.598160385,14.957956729,0.0501642309,0.0794985572,-0.600399615,0.7593967289,VE,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Minute Ventilation (L/min),VE(u) (L/min),Change in   VE(u) (L/min),1
-675,15.079460374,0.3491160382,14.278507292,0.3468911,13.598613087,14.958401497,0.0505403744,0.0799472917,-0.599946913,0.7598414967,VE,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Minute Ventilation (L/min),VE(u) (L/min),Change in   VE(u) (L/min),1
-674,15.079836518,0.349114037,14.278956026,0.346889094,13.599065753,14.9588463,0.050916518,0.0803960262,-0.599494247,0.7602862995,VE,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Minute Ventilation (L/min),VE(u) (L/min),Change in   VE(u) (L/min),1
-673,15.080212661,0.3491120535,14.279404761,0.3468871058,13.599518384,14.959291137,0.0512926615,0.0808447607,-0.599041616,0.7607311373,VE,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Minute Ventilation (L/min),VE(u) (L/min),Change in   VE(u) (L/min),1
-672,15.080588805,0.3491100879,14.279853495,0.3468851355,13.59997098,14.95973601,0.051668805,0.0812934952,-0.59858902,0.7611760099,VE,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Minute Ventilation (L/min),VE(u) (L/min),Change in   VE(u) (L/min),1
-671,15.080964949,0.3491081401,14.28030223,0.346883183,13.600423542,14.960180918,0.0520449485,0.0817422296,-0.598136458,0.7616209176,VE,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Minute Ventilation (L/min),VE(u) (L/min),Change in   VE(u) (L/min),1
-670,15.081341092,0.3491062101,14.280750964,0.3468812483,13.600876068,14.96062586,0.052421092,0.0821909641,-0.597683932,0.7620658602,VE,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Minute Ventilation (L/min),VE(u) (L/min),Change in   VE(u) (L/min),1
-669,15.081717236,0.3491042979,14.281199699,0.3468793315,13.601328559,14.961070838,0.0527972356,0.0826396986,-0.597231441,0.7625108378,VE,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Minute Ventilation (L/min),VE(u) (L/min),Change in   VE(u) (L/min),1
-668,15.082093379,0.3491024036,14.281648433,0.3468774325,13.601781016,14.96151585,0.0531733791,0.0830884331,-0.596778984,0.7629558503,VE,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Minute Ventilation (L/min),VE(u) (L/min),Change in   VE(u) (L/min),1
-667,15.082469523,0.3491005271,14.282097168,0.3468755514,13.602233437,14.961960898,0.0535495226,0.0835371676,-0.596326563,0.7634008978,VE,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Minute Ventilation (L/min),VE(u) (L/min),Change in   VE(u) (L/min),1
-666,15.082845666,0.3490986683,14.282545902,0.346873688,13.602685824,14.96240598,0.0539256661,0.0839859021,-0.595874176,0.7638459803,VE,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Minute Ventilation (L/min),VE(u) (L/min),Change in   VE(u) (L/min),1
-665,15.08322181,0.3490968274,14.282994637,0.3468718426,13.603138175,14.962851098,0.0543018096,0.0844346366,-0.595421825,0.7642910977,VE,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Minute Ventilation (L/min),VE(u) (L/min),Change in   VE(u) (L/min),1
-664,15.083597953,0.3490950043,14.283443371,0.3468700149,13.603590492,14.96329625,0.0546779531,0.0848833711,-0.594969508,0.7647362501,VE,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Minute Ventilation (L/min),VE(u) (L/min),Change in   VE(u) (L/min),1
-663,15.083974097,0.3490931991,14.283892106,0.3468682051,13.604042774,14.963741437,0.0550540967,0.0853321056,-0.594517226,0.7651814375,VE,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Minute Ventilation (L/min),VE(u) (L/min),Change in   VE(u) (L/min),1
-662,15.08435024,0.3490914116,14.28434084,0.3468664132,13.60449502,14.96418666,0.0554302402,0.0857808401,-0.59406498,0.7656266598,VE,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Minute Ventilation (L/min),VE(u) (L/min),Change in   VE(u) (L/min),1
-661,15.084726384,0.349089642,14.284789575,0.3468646391,13.604947232,14.964631917,0.0558063837,0.0862295746,-0.593612768,0.7660719171,VE,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Minute Ventilation (L/min),VE(u) (L/min),Change in   VE(u) (L/min),1
-660,15.085102527,0.3490878902,14.285238309,0.3468628828,13.605399409,14.965077209,0.0561825272,0.0866783091,-0.593160591,0.7665172093,VE,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Minute Ventilation (L/min),VE(u) (L/min),Change in   VE(u) (L/min),1
-659,15.085478669,0.3490861562,14.285687041,0.3468611444,13.605851548,14.965522534,0.0565586691,0.0871270414,-0.592708452,0.7669625344,VE,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Minute Ventilation (L/min),VE(u) (L/min),Change in   VE(u) (L/min),1
-658,15.085854801,0.3490844401,14.28613576,0.3468594238,13.60630364,14.965967881,0.0569348009,0.0875757604,-0.59225636,0.7674078812,VE,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Minute Ventilation (L/min),VE(u) (L/min),Change in   VE(u) (L/min),1
-657,15.086230913,0.3490827418,14.286584453,0.3468577212,13.606755669,14.966413237,0.0573109128,0.0880244531,-0.591804331,0.7678532367,VE,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Minute Ventilation (L/min),VE(u) (L/min),Change in   VE(u) (L/min),1
-656,15.086606995,0.3490810615,14.287033106,0.3468560364,13.607207624,14.966858588,0.0576869946,0.0884731061,-0.591352376,0.7682985877,VE,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Minute Ventilation (L/min),VE(u) (L/min),Change in   VE(u) (L/min),1
-655,15.086983037,0.3490793991,14.287481706,0.3468543697,13.607659491,14.967303921,0.0580630365,0.0889217062,-0.590900509,0.7687439211,VE,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Minute Ventilation (L/min),VE(u) (L/min),Change in   VE(u) (L/min),1
-654,15.087359028,0.3490777547,14.28793024,0.346852721,13.608111257,14.967749224,0.0584390284,0.0893702402,-0.590448743,0.7691892236,VE,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Minute Ventilation (L/min),VE(u) (L/min),Change in   VE(u) (L/min),1
-653,15.08773496,0.3490761283,14.288378695,0.3468510902,13.608562908,14.968194482,0.0588149603,0.0898186949,-0.589997092,0.7696344822,VE,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Minute Ventilation (L/min),VE(u) (L/min),Change in   VE(u) (L/min),1
-652,15.088110822,0.3490745199,14.288827057,0.3468494775,13.609014431,14.968639684,0.0591908222,0.0902670571,-0.589545569,0.7700796835,VE,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Minute Ventilation (L/min),VE(u) (L/min),Change in   VE(u) (L/min),1
-651,15.088486604,0.3490729296,14.289275313,0.3468478829,13.609465812,14.969084815,0.0595666041,0.0907153135,-0.589094188,0.7705248146,VE,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Minute Ventilation (L/min),VE(u) (L/min),Change in   VE(u) (L/min),1
-650,15.088862296,0.3490713573,14.289723451,0.3468463064,13.60991704,14.969529862,0.059942296,0.091163451,-0.58864296,0.7709698621,VE,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Minute Ventilation (L/min),VE(u) (L/min),Change in   VE(u) (L/min),1
-649,15.089237888,0.3490698031,14.290171456,0.346844748,13.6103681,14.969974813,0.060317888,0.0916114562,-0.5881919,0.7714148129,VE,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Minute Ventilation (L/min),VE(u) (L/min),Change in   VE(u) (L/min),1
-648,15.08961337,0.349068267,14.290619316,0.3468432076,13.610818978,14.970419654,0.0606933699,0.0920593161,-0.587741022,0.7718596538,VE,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Minute Ventilation (L/min),VE(u) (L/min),Change in   VE(u) (L/min),1
-647,15.089988732,0.3490667489,14.291067017,0.3468416854,13.611269663,14.970864372,0.0610687319,0.0925070174,-0.587290337,0.7723043716,VE,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Minute Ventilation (L/min),VE(u) (L/min),Change in   VE(u) (L/min),1
-646,15.090363964,0.3490652491,14.291514547,0.3468401814,13.611720141,14.971308953,0.0614439639,0.0929545468,-0.586839859,0.7727489531,VE,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Minute Ventilation (L/min),VE(u) (L/min),Change in   VE(u) (L/min),1
-645,15.090739056,0.3490637673,14.291961891,0.3468386955,13.612170397,14.971753385,0.061819056,0.0934018912,-0.586389603,0.7731933852,VE,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Minute Ventilation (L/min),VE(u) (L/min),Change in   VE(u) (L/min),1
-644,15.091113998,0.3490623037,14.292409037,0.3468372277,13.61262042,14.972197655,0.062193998,0.0938490373,-0.58593958,0.7736376545,VE,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Minute Ventilation (L/min),VE(u) (L/min),Change in   VE(u) (L/min),1
-643,15.09148878,0.3490608582,14.292855972,0.3468357781,13.613070196,14.972641748,0.0625687801,0.0942959719,-0.585489804,0.774081748,VE,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Minute Ventilation (L/min),VE(u) (L/min),Change in   VE(u) (L/min),1
-642,15.091863392,0.3490594308,14.293302682,0.3468343467,13.613519711,14.973085652,0.0629433922,0.0947426818,-0.585040289,0.7745256523,VE,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Minute Ventilation (L/min),VE(u) (L/min),Change in   VE(u) (L/min),1
-641,15.092237824,0.3490580216,14.293749154,0.3468329334,13.613968953,14.973529354,0.0633178244,0.0951891538,-0.584591047,0.7749693543,VE,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Minute Ventilation (L/min),VE(u) (L/min),Change in   VE(u) (L/min),1
-640,15.092612067,0.3490566305,14.294195375,0.3468315383,13.614417908,14.973972841,0.0636920666,0.0956353746,-0.584142092,0.7754128408,VE,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Minute Ventilation (L/min),VE(u) (L/min),Change in   VE(u) (L/min),1
-639,15.092986109,0.3490552576,14.294641331,0.3468301614,13.614866564,14.974416098,0.0640661088,0.096081331,-0.583693436,0.7758560985,VE,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Minute Ventilation (L/min),VE(u) (L/min),Change in   VE(u) (L/min),1
-638,15.093359941,0.3490539028,14.29508701,0.3468288026,13.615314906,14.974859114,0.064439941,0.0965270099,-0.583245094,0.7762991142,VE,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Minute Ventilation (L/min),VE(u) (L/min),Change in   VE(u) (L/min),1
-637,15.093733553,0.3490525661,14.295532398,0.3468274619,13.615762921,14.975301875,0.0648135533,0.096972398,-0.582797079,0.7767418746,VE,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Minute Ventilation (L/min),VE(u) (L/min),Change in   VE(u) (L/min),1
-636,15.094106936,0.3490512476,14.295977482,0.3468261394,13.616210597,14.975744367,0.0651869356,0.097417482,-0.582349403,0.7771843666,VE,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Minute Ventilation (L/min),VE(u) (L/min),Change in   VE(u) (L/min),1
-635,15.094480078,0.3490499471,14.296422249,0.3468248351,13.616657921,14.976186577,0.065560078,0.0978622488,-0.581902079,0.7776265769,VE,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Minute Ventilation (L/min),VE(u) (L/min),Change in   VE(u) (L/min),1
-634,15.09485297,0.3490486648,14.296866685,0.3468235488,13.617104878,14.976628492,0.0659329704,0.0983066852,-0.581455122,0.7780684923,VE,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Minute Ventilation (L/min),VE(u) (L/min),Change in   VE(u) (L/min),1
-633,15.095225603,0.3490474005,14.297310778,0.3468222807,13.617551456,14.977070099,0.0663056029,0.0987507779,-0.581008544,0.7785100994,VE,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Minute Ventilation (L/min),VE(u) (L/min),Change in   VE(u) (L/min),1
-632,15.095597965,0.3490461543,14.297754514,0.3468210306,13.617997642,14.977511385,0.0666779654,0.0991945137,-0.580562358,0.7789513852,VE,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Minute Ventilation (L/min),VE(u) (L/min),Change in   VE(u) (L/min),1
-631,15.095970048,0.3490449262,14.298197879,0.3468197986,13.618443422,14.977952336,0.0670500479,0.0996378793,-0.580116578,0.7793923362,VE,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Minute Ventilation (L/min),VE(u) (L/min),Change in   VE(u) (L/min),1
-630,15.096341841,0.349043716,14.298640862,0.3468185847,13.618888784,14.978392939,0.0674218405,0.1000808617,-0.579671216,0.7798329393,VE,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Minute Ventilation (L/min),VE(u) (L/min),Change in   VE(u) (L/min),1
-629,15.096713333,0.3490425239,14.299083447,0.3468173888,13.619333714,14.978833181,0.0677933332,0.1005234475,-0.579226286,0.7802731811,VE,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Minute Ventilation (L/min),VE(u) (L/min),Change in   VE(u) (L/min),1
-628,15.097084516,0.3490413498,14.299525624,0.3468162109,13.619778199,14.979273048,0.0681645159,0.1009656235,-0.578781801,0.7807130485,VE,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Minute Ventilation (L/min),VE(u) (L/min),Change in   VE(u) (L/min),1
-627,15.097455379,0.3490401936,14.299967377,0.346815051,13.620222225,14.979712528,0.0685353786,0.1014073765,-0.578337775,0.7811525281,VE,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Minute Ventilation (L/min),VE(u) (L/min),Change in   VE(u) (L/min),1
-626,15.097825911,0.3490390553,14.300408693,0.346813909,13.62066578,14.980151607,0.0689059115,0.1018486934,-0.57789422,0.7815916067,VE,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Minute Ventilation (L/min),VE(u) (L/min),Change in   VE(u) (L/min),1
-625,15.098196104,0.349037935,14.300849561,0.3468127849,13.621108851,14.980590271,0.0692761043,0.1022895608,-0.577451149,0.782030271,VE,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Minute Ventilation (L/min),VE(u) (L/min),Change in   VE(u) (L/min),1
-624,15.098565947,0.3490368325,14.301289966,0.3468116787,13.621551423,14.981028508,0.0696459473,0.1027299656,-0.577008577,0.7824685078,VE,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Minute Ventilation (L/min),VE(u) (L/min),Change in   VE(u) (L/min),1
-623,15.09893543,0.3490357478,14.301729895,0.3468105904,13.621993485,14.981466304,0.0700154303,0.1031698945,-0.576566515,0.7829063036,VE,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Minute Ventilation (L/min),VE(u) (L/min),Change in   VE(u) (L/min),1
-622,15.099304543,0.349034681,14.302169334,0.3468095199,13.622435023,14.981903645,0.0703845433,0.1036093344,-0.576124977,0.7833436454,VE,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Minute Ventilation (L/min),VE(u) (L/min),Change in   VE(u) (L/min),1
