DonorSex,TimeFromTransfusion,PredVal_Base,StdErrVal_Base,PredVal_Full,StdErrVal_Full,Lower_Full,Upper_Full,base_lower_full,base_upper_full,Delta_Base,Delta_Full,Delta_Lower,Delta_Upper,VitalParam,CompFactor,CompName,VitalName,YLabel,DeltaYLabel
1,-682,12.246804901,1.5844811167,9.5193654113,1.5957237198,6.3917890202,12.646941802,6.9789200745,13.229516325,-0.739311902,-0.584852788,-3.71242918,2.5427236027,VE,DonorSex,Donor Sex,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
1,-681,12.252848394,1.5844469509,9.5252454792,1.5956907709,6.3977336671,12.652757291,6.9789200745,13.229516325,-0.733268409,-0.578972721,-3.706484533,2.5485390914,VE,DonorSex,Donor Sex,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
1,-680,12.258891886,1.5844130646,9.531125547,1.5956580944,6.40367778,12.658573314,6.9789200745,13.229516325,-0.727224917,-0.573092653,-3.70054042,2.5543551143,VE,DonorSex,Donor Sex,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
1,-679,12.264935379,1.5843794579,9.5370056148,1.5956256904,6.4096213588,12.664389871,6.9789200745,13.229516325,-0.721181424,-0.567212585,-3.694596841,2.5601716711,VE,DonorSex,Donor Sex,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
1,-678,12.270978871,1.5843461306,9.5428856827,1.595593559,6.4155644035,12.670206962,6.9789200745,13.229516325,-0.715137932,-0.561332517,-3.688653796,2.5659887621,VE,DonorSex,Donor Sex,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
1,-677,12.277022364,1.584313083,9.5487657505,1.5955617,6.421506914,12.676024587,6.9789200745,13.229516325,-0.709094439,-0.555452449,-3.682711286,2.5718063872,VE,DonorSex,Donor Sex,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
1,-676,12.283065856,1.5842803149,9.5546458183,1.5955301136,6.4274488904,12.681842746,6.9789200745,13.229516325,-0.703050947,-0.549572381,-3.676769309,2.5776245465,VE,DonorSex,Donor Sex,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
1,-675,12.289109349,1.5842478264,9.5605258862,1.5954987997,6.4333903326,12.68766144,6.9789200745,13.229516325,-0.697007454,-0.543692314,-3.670827867,2.58344324,VE,DonorSex,Donor Sex,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
1,-674,12.295152841,1.5842156175,9.566405954,1.5954677584,6.4393312405,12.693480668,6.9789200745,13.229516325,-0.690963961,-0.537812246,-3.664886959,2.5892624678,VE,DonorSex,Donor Sex,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
1,-673,12.301196334,1.5841836882,9.5722860219,1.5954369897,6.4452716142,12.69930043,6.9789200745,13.229516325,-0.684920469,-0.531932178,-3.658946586,2.5950822297,VE,DonorSex,Donor Sex,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
1,-672,12.307239826,1.5841520386,9.5781660897,1.5954064936,6.4512114536,12.705120726,6.9789200745,13.229516325,-0.678876976,-0.52605211,-3.653006746,2.600902526,VE,DonorSex,Donor Sex,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
1,-671,12.313283319,1.5841206686,9.5840461575,1.5953762701,6.4571507587,12.710941556,6.9789200745,13.229516325,-0.672833484,-0.520172042,-3.647067441,2.6067233566,VE,DonorSex,Donor Sex,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
1,-670,12.319326811,1.5840895783,9.5899262254,1.5953463193,6.4630895294,12.716762921,6.9789200745,13.229516325,-0.666789991,-0.514291974,-3.64112867,2.6125447216,VE,DonorSex,Donor Sex,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
1,-669,12.325370304,1.5840587677,9.5958062932,1.5953166411,6.4690277657,12.722584821,6.9789200745,13.229516325,-0.660746499,-0.508411907,-3.635190434,2.618366621,VE,DonorSex,Donor Sex,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
1,-668,12.331413796,1.5840282368,9.601686361,1.5952872356,6.4749654676,12.728407254,6.9789200745,13.229516325,-0.654703006,-0.502531839,-3.629252732,2.6241890547,VE,DonorSex,Donor Sex,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
1,-667,12.337457289,1.5839979856,9.6075664289,1.5952581027,6.4809026351,12.734230223,6.9789200745,13.229516325,-0.648659514,-0.496651771,-3.623315565,2.6300120229,VE,DonorSex,Donor Sex,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
1,-666,12.343500782,1.5839680142,9.6134464967,1.5952292425,6.4868392681,12.740053725,6.9789200745,13.229516325,-0.642616021,-0.490771703,-3.617378932,2.6358355256,VE,DonorSex,Donor Sex,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
1,-665,12.349544274,1.5839383225,9.6193265646,1.5952006551,6.4927753666,12.745877763,6.9789200745,13.229516325,-0.636572529,-0.484891635,-3.611442833,2.6416595628,VE,DonorSex,Donor Sex,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
1,-664,12.355587767,1.5839089106,9.6252066324,1.5951723404,6.4987109305,12.751702334,6.9789200745,13.229516325,-0.630529036,-0.479011567,-3.605507269,2.6474841345,VE,DonorSex,Donor Sex,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
1,-663,12.361631259,1.5838797785,9.6310867002,1.5951442984,6.5046459599,12.757527441,6.9789200745,13.229516325,-0.624485544,-0.4731315,-3.59957224,2.6533092408,VE,DonorSex,Donor Sex,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
1,-662,12.367674752,1.5838509262,9.6369667681,1.5951165291,6.5105804547,12.763353081,6.9789200745,13.229516325,-0.618442051,-0.467251432,-3.593637745,2.6591348817,VE,DonorSex,Donor Sex,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
1,-661,12.373718244,1.5838223537,9.6428468359,1.5950890327,6.5165144149,12.769179257,6.9789200745,13.229516325,-0.612398559,-0.461371364,-3.587703785,2.6649610572,VE,DonorSex,Donor Sex,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
1,-660,12.379761737,1.583794061,9.6487269037,1.595061809,6.5224478404,12.775005967,6.9789200745,13.229516325,-0.606355066,-0.455491296,-3.581770359,2.6707877673,VE,DonorSex,Donor Sex,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
1,-659,12.3858052,1.5837660483,9.6546069423,1.5950348582,6.5283807018,12.780833183,6.9789200745,13.229516325,-0.600311603,-0.449611257,-3.575837498,2.676614983,VE,DonorSex,Donor Sex,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
1,-658,12.391848488,1.583738316,9.6604868048,1.5950081808,6.5343128514,12.786660758,6.9789200745,13.229516325,-0.594268315,-0.443731395,-3.569905348,2.6824425584,VE,DonorSex,Donor Sex,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
1,-657,12.397891424,1.5837108647,9.6663663155,1.5949817772,6.5402441124,12.792488519,6.9789200745,13.229516325,-0.588225378,-0.437851884,-3.563974087,2.6882703188,VE,DonorSex,Donor Sex,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
1,-656,12.403933835,1.5836836949,9.6722452982,1.594955648,6.5461743077,12.798316289,6.9789200745,13.229516325,-0.582182968,-0.431972902,-3.558043892,2.694098089,VE,DonorSex,Donor Sex,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
1,-655,12.409975543,1.5836568071,9.6781235772,1.5949297937,6.5521032604,12.804143894,6.9789200745,13.229516325,-0.57614126,-0.426094623,-3.552114939,2.6999256942,VE,DonorSex,Donor Sex,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
1,-654,12.416016374,1.5836302017,9.6840009763,1.5949042146,6.5580307939,12.809971159,6.9789200745,13.229516325,-0.570100429,-0.420217223,-3.546187406,2.7057529591,VE,DonorSex,Donor Sex,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
1,-653,12.422056151,1.5836038791,9.6898773198,1.5948789113,6.5639567312,12.815797908,6.9789200745,13.229516325,-0.564060652,-0.41434088,-3.540261469,2.7115797086,VE,DonorSex,Donor Sex,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
1,-652,12.4280947,1.5835778399,9.6957524315,1.594853884,6.5698808957,12.821623967,6.9789200745,13.229516325,-0.558022103,-0.408465768,-3.534337304,2.7174057675,VE,DonorSex,Donor Sex,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
1,-651,12.434131845,1.5835520842,9.7016261356,1.5948291331,6.5758031109,12.82744916,6.9789200745,13.229516325,-0.551984958,-0.402592064,-3.528415089,2.7232309606,VE,DonorSex,Donor Sex,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
1,-650,12.440167411,1.5835266125,9.7074982561,1.594804659,6.5817232,12.833273312,6.9789200745,13.229516325,-0.545949392,-0.396719944,-3.522495,2.7290551124,VE,DonorSex,Donor Sex,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
1,-649,12.446201221,1.583501425,9.713368617,1.5947804619,6.5876409866,12.839096247,6.9789200745,13.229516325,-0.539915582,-0.390849583,-3.516577213,2.7348780476,VE,DonorSex,Donor Sex,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
1,-648,12.452233101,1.5834765221,9.7192370424,1.594756542,6.5935562943,12.844917791,6.9789200745,13.229516325,-0.533883702,-0.384981157,-3.510661905,2.7406995908,VE,DonorSex,Donor Sex,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
1,-647,12.458262875,1.5834519039,9.7251033564,1.5947328997,6.5994689466,12.850737766,6.9789200745,13.229516325,-0.527853928,-0.379114843,-3.504749253,2.7465195664,VE,DonorSex,Donor Sex,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
1,-646,12.464290367,1.5834275707,9.7309673829,1.594709535,6.6053787672,12.856555999,6.9789200745,13.229516325,-0.521826436,-0.373250817,-3.498839433,2.7523377988,VE,DonorSex,Donor Sex,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
1,-645,12.470315402,1.5834035226,9.736828946,1.5946864483,6.6112855798,12.862372312,6.9789200745,13.229516325,-0.515801401,-0.367389254,-3.49293262,2.7581541124,VE,DonorSex,Donor Sex,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
1,-644,12.476337804,1.5833797598,9.7426878698,1.5946636395,6.6171892083,12.868186531,6.9789200745,13.229516325,-0.509778998,-0.36153033,-3.487028992,2.7639683315,VE,DonorSex,Donor Sex,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
1,-643,12.482357399,1.5833562823,9.7485439783,1.5946411088,6.6230894763,12.87399848,6.9789200745,13.229516325,-0.503759404,-0.355674221,-3.481128723,2.7697802804,VE,DonorSex,Donor Sex,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
1,-642,12.48837401,1.5833330904,9.7543970955,1.5946188562,6.6289862079,12.879807983,6.9789200745,13.229516325,-0.497742793,-0.349821104,-3.475231992,2.7755897833,VE,DonorSex,Donor Sex,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
1,-641,12.494387461,1.583310184,9.7602470455,1.5945968819,6.634879227,12.885614864,6.9789200745,13.229516325,-0.491729342,-0.343971154,-3.469338973,2.7813966642,VE,DonorSex,Donor Sex,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
1,-640,12.500397578,1.5832875631,9.7660936524,1.5945751858,6.6407683577,12.891418947,6.9789200745,13.229516325,-0.485719225,-0.338124547,-3.463449842,2.7872007473,VE,DonorSex,Donor Sex,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
1,-639,12.506404185,1.5832652278,9.7719367401,1.5945537679,6.6466534239,12.897220056,6.9789200745,13.229516325,-0.479712618,-0.33228146,-3.457564776,2.7930018565,VE,DonorSex,Donor Sex,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
1,-638,12.512407106,1.5832431779,9.7777761327,1.5945326282,6.6525342499,12.903018016,6.9789200745,13.229516325,-0.473709696,-0.326442067,-3.45168395,2.7987998158,VE,DonorSex,Donor Sex,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
1,-637,12.518406166,1.5832214135,9.7836116544,1.5945117665,6.6584106598,12.908812649,6.9789200745,13.229516325,-0.467710636,-0.320606545,-3.44580754,2.8045944492,VE,DonorSex,Donor Sex,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
1,-636,12.52440119,1.5831999344,9.789443129,1.5944911829,6.6642824779,12.91460378,6.9789200745,13.229516325,-0.461715613,-0.314775071,-3.439935722,2.8103855804,VE,DonorSex,Donor Sex,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
1,-635,12.530392001,1.5831787404,9.7952703807,1.594470877,6.6701495284,12.920391233,6.9789200745,13.229516325,-0.455724802,-0.308947819,-3.434068671,2.8161730331,VE,DonorSex,Donor Sex,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
1,-634,12.536378425,1.5831578315,9.8010932334,1.5944508489,6.6760116359,12.926174831,6.9789200745,13.229516325,-0.449738378,-0.303124966,-3.428206564,2.8219566312,VE,DonorSex,Donor Sex,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
1,-633,12.542360285,1.5831372074,9.8069115114,1.5944310982,6.6818686246,12.931954398,6.9789200745,13.229516325,-0.443756518,-0.297306688,-3.422349575,2.8277361984,VE,DonorSex,Donor Sex,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
1,-632,12.548337407,1.583116868,9.8127250385,1.5944116247,6.6877203191,12.937729758,6.9789200745,13.229516325,-0.437779396,-0.291493161,-3.416497881,2.833511558,VE,DonorSex,Donor Sex,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
1,-631,12.554309615,1.5830968128,9.8185336388,1.5943924283,6.693566544,12.943500734,6.9789200745,13.229516325,-0.431807188,-0.285684561,-3.410651656,2.8392825339,VE,DonorSex,Donor Sex,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
1,-630,12.560276733,1.5830770417,9.8243371364,1.5943735086,6.6994071238,12.949267149,6.9789200745,13.229516325,-0.42584007,-0.279881063,-3.404811076,2.8450489493,VE,DonorSex,Donor Sex,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
1,-629,12.566238585,1.5830575544,9.8301353553,1.5943548652,6.7052418831,12.955028828,6.9789200745,13.229516325,-0.419878218,-0.274082844,-3.398976317,2.8508106278,VE,DonorSex,Donor Sex,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
1,-628,12.572194997,1.5830383504,9.8359281196,1.594336498,6.7110706468,12.960785592,6.9789200745,13.229516325,-0.413921806,-0.26829008,-3.393147553,2.8565673927,VE,DonorSex,Donor Sex,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
