TimeFromTransfusion,PredVal_Base,StdErrVal_Base,PredVal_Full,StdErrVal_Full,Lower_Full,Upper_Full,Delta_Base,Delta_Full,Delta_Lower,Delta_Upper,VitalParam,CompFactor,CompName,VitalName,YLabel,DeltaYLabel,Transfusion
-698,37.641758784,2.2781411799,36.192028213,2.248625699,31.78478128,40.599275146,-1.388131216,-1.577721787,-5.98496872,2.8295251463,FIO2,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%),1
-697,37.644414127,2.2781235366,36.194898882,2.2486087829,31.787685104,40.60211266,-1.385475873,-1.574851118,-5.982064896,2.8323626603,FIO2,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%),1
-696,37.647069469,2.2781060213,36.197769551,2.2485919897,31.790588687,40.604950415,-1.382820531,-1.571980449,-5.979161313,2.835200415,FIO2,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%),1
-695,37.649724812,2.2780886339,36.20064022,2.2485753192,31.79349203,40.60778841,-1.380165188,-1.56910978,-5.97625797,2.8380384104,FIO2,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%),1
-694,37.652380155,2.2780713744,36.203510889,2.2485587716,31.796395132,40.610626646,-1.377509845,-1.566239111,-5.973354868,2.8408766464,FIO2,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%),1
-693,37.655035497,2.2780542429,36.206381558,2.2485423467,31.799297993,40.613465123,-1.374854503,-1.563368442,-5.970452007,2.8437151231,FIO2,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%),1
-692,37.65769084,2.2780372392,36.209252227,2.2485260447,31.802200614,40.616303841,-1.37219916,-1.560497773,-5.967549386,2.8465538406,FIO2,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%),1
-691,37.660346183,2.2780203635,36.212122896,2.2485098655,31.805102994,40.619142799,-1.369543817,-1.557627104,-5.964647006,2.8493927987,FIO2,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%),1
-690,37.663001525,2.2780036158,36.214993565,2.248493809,31.808005133,40.621981997,-1.366888475,-1.554756435,-5.961744867,2.8522319975,FIO2,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%),1
-689,37.665656868,2.2779869959,36.217864234,2.2484778754,31.810907031,40.624821437,-1.364233132,-1.551885766,-5.958842969,2.855071437,FIO2,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%),1
-688,37.668312211,2.277970504,36.220734903,2.2484620646,31.813808689,40.627661117,-1.361577789,-1.549015097,-5.955941311,2.8579111172,FIO2,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%),1
-687,37.670967553,2.27795414,36.223605572,2.2484463766,31.816710106,40.630501038,-1.358922447,-1.546144428,-5.953039894,2.8607510381,FIO2,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%),1
-686,37.673622896,2.277937904,36.226476241,2.2484308114,31.819611282,40.6333412,-1.356267104,-1.543273759,-5.950138718,2.8635911998,FIO2,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%),1
-685,37.676278239,2.2779217959,36.22934691,2.2484153691,31.822512218,40.636181602,-1.353611761,-1.54040309,-5.947237782,2.8664316022,FIO2,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%),1
-684,37.678933581,2.2779058158,36.232217579,2.2484000496,31.825412913,40.639022245,-1.350956419,-1.537532421,-5.944337087,2.8692722453,FIO2,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%),1
-683,37.681588924,2.2778899636,36.235088248,2.2483848529,31.828313367,40.641863129,-1.348301076,-1.534661752,-5.941436633,2.8721131292,FIO2,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%),1
-682,37.684244267,2.2778742394,36.237958917,2.248369779,31.83121358,40.644704254,-1.345645733,-1.531791083,-5.93853642,2.8749542537,FIO2,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%),1
-681,37.686899609,2.2778586431,36.240829586,2.2483548279,31.834113553,40.647545619,-1.342990391,-1.528920414,-5.935636447,2.8777956191,FIO2,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%),1
-680,37.689554952,2.2778431748,36.243700255,2.2483399997,31.837013285,40.650387225,-1.340335048,-1.526049745,-5.932736715,2.8806372252,FIO2,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%),1
-679,37.692210295,2.2778278345,36.246570924,2.2483252943,31.839912776,40.653229072,-1.337679705,-1.523179076,-5.929837224,2.883479072,FIO2,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%),1
-678,37.694865637,2.2778126221,36.249441593,2.2483107118,31.842812026,40.65607116,-1.335024363,-1.520308407,-5.926937974,2.8863211596,FIO2,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%),1
-677,37.69752098,2.2777975377,36.252312262,2.2482962521,31.845711036,40.658913488,-1.33236902,-1.517437738,-5.924038964,2.889163488,FIO2,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%),1
-676,37.700176323,2.2777825812,36.255182931,2.2482819152,31.848609805,40.661756057,-1.329713677,-1.514567069,-5.921140195,2.8920060571,FIO2,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%),1
-675,37.702831665,2.2777677527,36.2580536,2.2482677012,31.851508333,40.664598867,-1.327058335,-1.5116964,-5.918241667,2.894848867,FIO2,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%),1
-674,37.705487008,2.2777530522,36.260924269,2.2482536101,31.85440662,40.667441918,-1.324402992,-1.508825731,-5.91534338,2.8976919177,FIO2,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%),1
-673,37.708142351,2.2777384797,36.263794938,2.2482396418,31.857304667,40.670285209,-1.321747649,-1.505955062,-5.912445333,2.9005352091,FIO2,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%),1
-672,37.710797693,2.2777240351,36.266665607,2.2482257963,31.860202472,40.673128741,-1.319092307,-1.503084393,-5.909547528,2.9033787414,FIO2,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%),1
-671,37.713453036,2.2777097186,36.269536276,2.2482120737,31.863100037,40.675972514,-1.316436964,-1.500213724,-5.906649963,2.9062225144,FIO2,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%),1
-670,37.716108379,2.27769553,36.272406945,2.2481984739,31.865997362,40.678816528,-1.313781621,-1.497343055,-5.903752638,2.9090665283,FIO2,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%),1
-669,37.718763721,2.2776814694,36.275277614,2.2481849971,31.868894445,40.681660783,-1.311126279,-1.494472386,-5.900855555,2.9119107829,FIO2,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%),1
-668,37.721419064,2.2776675368,36.278148283,2.248171643,31.871791287,40.684505278,-1.308470936,-1.491601717,-5.897958713,2.9147552784,FIO2,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%),1
-667,37.724074407,2.2776537322,36.281018952,2.2481584119,31.874687889,40.687350015,-1.305815593,-1.488731048,-5.895062111,2.9176000146,FIO2,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%),1
-666,37.72672975,2.2776400555,36.283889621,2.2481453036,31.87758425,40.690194992,-1.30316025,-1.485860379,-5.89216575,2.9204449917,FIO2,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%),1
-665,37.729385092,2.2776265069,36.28676029,2.2481323181,31.88048037,40.69304021,-1.300504908,-1.48298971,-5.88926963,2.9232902096,FIO2,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%),1
-664,37.732040435,2.2776130863,36.289630959,2.2481194556,31.883376249,40.695885668,-1.297849565,-1.480119041,-5.886373751,2.9261356683,FIO2,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%),1
-663,37.734695778,2.2775997936,36.292501628,2.2481067159,31.886271888,40.698731368,-1.295194222,-1.477248372,-5.883478112,2.9289813678,FIO2,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%),1
-662,37.73735112,2.277586629,36.295372297,2.248094099,31.889167286,40.701577308,-1.29253888,-1.474377703,-5.880582714,2.9318273081,FIO2,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%),1
-661,37.740006463,2.2775735924,36.298242966,2.2480816051,31.892062442,40.704423489,-1.289883537,-1.471507034,-5.877687558,2.9346734893,FIO2,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%),1
-660,37.742661806,2.2775606837,36.301113635,2.248069234,31.894957358,40.707269911,-1.287228194,-1.468636365,-5.874792642,2.9375199114,FIO2,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%),1
-659,37.745317149,2.2775479032,36.303984306,2.2480569859,31.897852036,40.710116577,-1.284572851,-1.465765694,-5.871897964,2.9403665769,FIO2,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%),1
-658,37.747972498,2.2775352509,36.306854993,2.2480448609,31.900746487,40.712963499,-1.281917502,-1.462895007,-5.869003513,2.9432134989,FIO2,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%),1
-657,37.750627859,2.2775227271,36.30972571,2.2480328592,31.903640728,40.715810693,-1.279262141,-1.46002429,-5.866109272,2.9460606933,FIO2,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%),1
-656,37.753283236,2.2775103321,36.312596474,2.2480209812,31.906534771,40.718658176,-1.276606764,-1.457153526,-5.863215229,2.9489081757,FIO2,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%),1
-655,37.755938636,2.277498066,36.315467298,2.2480092269,31.909428634,40.721505962,-1.273951364,-1.454282702,-5.860321366,2.9517559618,FIO2,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%),1
-654,37.758594064,2.2774859291,36.318338198,2.2479975966,31.912322329,40.724354067,-1.271295936,-1.451411802,-5.857427671,2.9546040672,FIO2,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%),1
-653,37.761249526,2.2774739216,36.32120919,2.2479860905,31.915215873,40.727202508,-1.268640474,-1.44854081,-5.854534127,2.9574525076,FIO2,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%),1
-652,37.763905027,2.2774620437,36.324080289,2.2479747088,31.918109279,40.730051298,-1.265984973,-1.445669711,-5.851640721,2.9603012984,FIO2,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%),1
-651,37.766560573,2.2774502954,36.32695151,2.2479634515,31.921002564,40.732900455,-1.263329427,-1.44279849,-5.848747436,2.9631504554,FIO2,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%),1
-650,37.76921617,2.277438677,36.329822868,2.2479523189,31.923895742,40.735749994,-1.26067383,-1.439927132,-5.845854258,2.965999994,FIO2,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%),1
-649,37.771871823,2.2774271886,36.332694379,2.247941311,31.926788828,40.73859993,-1.258018177,-1.437055621,-5.842961172,2.9688499297,FIO2,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%),1
-648,37.774527538,2.2774158303,36.335566058,2.247930428,31.929681837,40.741450278,-1.255362462,-1.434183942,-5.840068163,2.971700278,FIO2,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%),1
-647,37.77718332,2.2774046022,36.338437919,2.24791967,31.932574784,40.744301054,-1.25270668,-1.431312081,-5.837175216,2.9745510544,FIO2,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%),1
-646,37.779839176,2.2773935045,36.34130998,2.2479090371,31.935467685,40.747152274,-1.250050824,-1.42844002,-5.834282315,2.9774022744,FIO2,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%),1
-645,37.78249511,2.2773825371,36.344182253,2.2478985293,31.938360554,40.750003953,-1.24739489,-1.425567747,-5.831389446,2.9802539532,FIO2,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%),1
-644,37.785151129,2.2773717002,36.347054756,2.2478881466,31.941253406,40.752856106,-1.244738871,-1.422695244,-5.828496594,2.9831061062,FIO2,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%),1
-643,37.787807238,2.2773609937,36.349927503,2.2478778893,31.944146257,40.755708749,-1.242082762,-1.419822497,-5.825603743,2.9859587489,FIO2,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%),1
-642,37.790463442,2.2773504179,36.352800509,2.2478677571,31.947039122,40.758561897,-1.239426558,-1.416949491,-5.822710878,2.9888118966,FIO2,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%),1
-641,37.793119748,2.2773399725,36.35567379,2.2478577503,31.949932016,40.761415564,-1.236770252,-1.41407621,-5.819817984,2.9916655645,FIO2,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%),1
-640,37.795776161,2.2773296577,36.358547361,2.2478478688,31.952824955,40.764269768,-1.234113839,-1.411202639,-5.816925045,2.9945197679,FIO2,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%),1
-639,37.798432686,2.2773194735,36.361421238,2.2478381125,31.955717953,40.767124522,-1.231457314,-1.408328762,-5.814032047,2.9973745221,FIO2,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%),1
-638,37.801089329,2.2773094198,36.364295434,2.2478284815,31.958611026,40.769979842,-1.228800671,-1.405454566,-5.811138974,3.0002298422,FIO2,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%),1
-637,37.803746096,2.2772994966,36.367169967,2.2478189758,31.96150419,40.772835743,-1.226143904,-1.402580033,-5.80824581,3.0030857435,FIO2,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%),1
-636,37.806402993,2.2772897039,36.37004485,2.2478095952,31.964397459,40.775692241,-1.223487007,-1.39970515,-5.805352541,3.0059422411,FIO2,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%),1
-635,37.809060024,2.2772800416,36.372920099,2.2478003397,31.967290849,40.77854935,-1.220829976,-1.396829901,-5.802459151,3.0087993502,FIO2,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%),1
-634,37.811717196,2.2772705095,36.37579573,2.2477912093,31.970184375,40.781407086,-1.218172804,-1.39395427,-5.799565625,3.0116570859,FIO2,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%),1
-633,37.814374515,2.2772611077,36.378671758,2.2477822038,31.973078053,40.784265463,-1.215515485,-1.391078242,-5.796671947,3.0145154632,FIO2,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%),1
-632,37.817031985,2.277251836,36.381548198,2.2477733231,31.975971899,40.787124497,-1.212858015,-1.388201802,-5.793778101,3.0173744972,FIO2,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%),1
-631,37.819689613,2.2772426943,36.384425065,2.2477645672,31.978865928,40.789984203,-1.210200387,-1.385324935,-5.790884072,3.020234203,FIO2,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%),1
-630,37.822347404,2.2772336824,36.387302375,2.2477559359,31.981760154,40.792844596,-1.207542596,-1.382447625,-5.787989846,3.0230945955,FIO2,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%),1
-629,37.825005364,2.2772248003,36.390180142,2.2477474291,31.984654595,40.79570569,-1.204884636,-1.379569858,-5.785095405,3.0259556898,FIO2,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%),1
-628,37.827663498,2.2772160477,36.393058383,2.2477390465,31.987549265,40.798567501,-1.202226502,-1.376691617,-5.782200735,3.0288175008,FIO2,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%),1
-627,37.830321813,2.2772074245,36.395937112,2.2477307881,31.99044418,40.801430043,-1.199568187,-1.373812888,-5.77930582,3.0316800434,FIO2,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%),1
-626,37.832980313,2.2771989305,36.398816344,2.2477226536,31.993339356,40.804293332,-1.196909687,-1.370933656,-5.776410644,3.0345433325,FIO2,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%),1
-625,37.835639004,2.2771905655,36.401696096,2.2477146429,31.996234808,40.807157383,-1.194250996,-1.368053904,-5.773515192,3.037407383,FIO2,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%),1
-624,37.838297892,2.2771823293,36.404576381,2.2477067558,31.999130552,40.81002221,-1.191592108,-1.365173619,-5.770619448,3.0402722098,FIO2,Transfusion,Transfusion Effect,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%),Change in   FiO2 (%),1
