DonorParity,TimeFromTransfusion,PredVal_Base,StdErrVal_Base,PredVal_Full,StdErrVal_Full,Lower_Full,Upper_Full,base_lower_full,base_upper_full,Delta_Base,Delta_Full,Delta_Lower,Delta_Upper,VitalParam,CompFactor,CompName,VitalName,YLabel,DeltaYLabel
0,-684,80.499061494,0.3281343471,75.68839429,0.3026882785,75.095136086,76.281652494,73.978641447,75.160290695,1.0307998244,1.1189282191,0.5256700153,1.712186423,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
0,-683,80.500134291,0.3281045758,75.689444072,0.3026562224,75.096248697,76.282639447,73.978641447,75.160290695,1.0318726215,1.1199780013,0.5267826263,1.7131733763,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
0,-682,80.501207088,0.3280750457,75.690493854,0.3026244262,75.097360799,76.28362691,73.978641447,75.160290695,1.0329454187,1.1210277834,0.527894728,1.7141608389,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
0,-681,80.502279885,0.3280457569,75.691543637,0.3025928898,75.098472391,76.284614882,73.978641447,75.160290695,1.0340182158,1.1220775656,0.5290063202,1.715148811,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
0,-680,80.503352682,0.3280167096,75.692593419,0.3025616135,75.099583474,76.285603364,73.978641447,75.160290695,1.035091013,1.1231273477,0.5301174027,1.7161372927,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
0,-679,80.504425479,0.3279879038,75.693643201,0.3025305973,75.100694047,76.286592355,73.978641447,75.160290695,1.0361638101,1.1241771299,0.5312279755,1.7171262843,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
0,-678,80.505498276,0.3279593394,75.694692983,0.3024998413,75.101804109,76.287581857,73.978641447,75.160290695,1.0372366072,1.125226912,0.5323380383,1.7181157857,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
0,-677,80.506571074,0.3279310167,75.695742765,0.3024693456,75.102913662,76.288571868,73.978641447,75.160290695,1.0383094044,1.1262766942,0.533447591,1.7191057973,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
0,-676,80.507643871,0.3279029357,75.696792547,0.3024391102,75.104022704,76.28956239,73.978641447,75.160290695,1.0393822015,1.1273264763,0.5345566335,1.7200963192,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
0,-675,80.508716668,0.3278750963,75.697842329,0.3024091352,75.105131237,76.290553422,73.978641447,75.160290695,1.0404549986,1.1283762585,0.5356651655,1.7210873514,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
0,-674,80.509789465,0.3278474988,75.698892112,0.3023794208,75.106239258,76.291544965,73.978641447,75.160290695,1.0415277958,1.1294260406,0.536773187,1.7220788943,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
0,-673,80.510862262,0.3278201431,75.699941894,0.3023499669,75.107346769,76.292537019,73.978641447,75.160290695,1.0426005929,1.1304758228,0.5378806977,1.7230709478,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
0,-672,80.511935059,0.3277930293,75.700991676,0.3023207736,75.108453769,76.293529583,73.978641447,75.160290695,1.04367339,1.1315256049,0.5389876976,1.7240635122,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
0,-671,80.513007856,0.3277661575,75.702041458,0.3022918411,75.109560257,76.294522659,73.978641447,75.160290695,1.0447461872,1.132575387,0.5400941864,1.7250565877,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
0,-670,80.514080654,0.3277395277,75.70309124,0.3022631694,75.110666235,76.295516245,73.978641447,75.160290695,1.0458189843,1.1336251692,0.5412001641,1.7260501743,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
0,-669,80.515153451,0.32771314,75.704141022,0.3022347585,75.111771702,76.296510343,73.978641447,75.160290695,1.0468917815,1.1346749513,0.5423056305,1.7270442722,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
0,-668,80.516226248,0.3276869945,75.705190805,0.3022066086,75.112876656,76.297504953,73.978641447,75.160290695,1.0479645786,1.1357247335,0.5434105854,1.7280388815,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
0,-667,80.517299045,0.3276610911,75.706240587,0.3021787198,75.1139811,76.298500074,73.978641447,75.160290695,1.0490373757,1.1367745156,0.5445150288,1.7290340025,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
0,-666,80.518371842,0.32763543,75.707290369,0.302151092,75.115085031,76.299495706,73.978641447,75.160290695,1.0501101729,1.1378242978,0.5456189604,1.7300296352,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
0,-665,80.519444639,0.3276100113,75.708340151,0.3021237254,75.116188451,76.300491851,73.978641447,75.160290695,1.05118297,1.1388740799,0.5467223801,1.7310257798,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
0,-664,80.520517436,0.3275848349,75.709389933,0.30209662,75.117291359,76.301488507,73.978641447,75.160290695,1.0522557671,1.1399238621,0.5478252878,1.7320224364,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
0,-663,80.521590233,0.3275599009,75.710439715,0.3020697759,75.118393754,76.302485676,73.978641447,75.160290695,1.0533285643,1.1409736442,0.5489276833,1.7330196051,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
0,-662,80.522663031,0.3275352094,75.711489497,0.3020431933,75.119495638,76.303483357,73.978641447,75.160290695,1.0544013614,1.1420234264,0.5500295666,1.7340172861,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
0,-661,80.523735828,0.3275107605,75.71253928,0.302016872,75.120597008,76.304481551,73.978641447,75.160290695,1.0554741586,1.1430732085,0.5511309374,1.7350154796,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
0,-660,80.524808625,0.3274865541,75.713589062,0.3019908123,75.121697867,76.305480257,73.978641447,75.160290695,1.0565469557,1.1441229907,0.5522317957,1.7360141856,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
0,-659,80.525881405,0.3274625905,75.714638826,0.3019650142,75.122798194,76.306479458,73.978641447,75.160290695,1.0576197354,1.1451727552,0.5533321235,1.7370133869,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
0,-658,80.526954079,0.3274388701,75.715688485,0.3019394784,75.123897903,76.307479067,73.978641447,75.160290695,1.0586924103,1.146222414,0.5544318317,1.7380129963,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
0,-657,80.528026545,0.3274153933,75.716737932,0.3019142052,75.124996885,76.30847898,73.978641447,75.160290695,1.0597648757,1.1472718614,0.5555308136,1.7390129091,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
0,-656,80.529098696,0.3273921607,75.717787063,0.3018891952,75.126095033,76.309479092,73.978641447,75.160290695,1.0608370269,1.1483209916,0.5566289624,1.7400130207,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
0,-655,80.530170428,0.3273691727,75.71883577,0.301864449,75.127192242,76.310479297,73.978641447,75.160290695,1.061908759,1.1493696989,0.5577261714,1.7410132264,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
0,-654,80.531241637,0.3273464298,75.719883949,0.301839967,75.128288405,76.311479492,73.978641447,75.160290695,1.0629799674,1.1504178776,0.5588223341,1.7420134212,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
0,-653,80.532312216,0.3273239322,75.720931493,0.3018157496,75.129383415,76.312479571,73.978641447,75.160290695,1.0640505473,1.1514654221,0.5599173437,1.7430135004,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
0,-652,80.533382063,0.3273016805,75.721978297,0.3017917972,75.130477165,76.31347943,73.978641447,75.160290695,1.0651203939,1.1525122264,0.5610110939,1.744013359,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
0,-651,80.534451072,0.3272796748,75.723024256,0.3017681103,75.131569549,76.314478963,73.978641447,75.160290695,1.0661894024,1.1535581851,0.5621034781,1.745012892,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
0,-650,80.535519137,0.3272579156,75.724069263,0.301744689,75.132660461,76.315478065,73.978641447,75.160290695,1.0672574682,1.1546031922,0.5631943901,1.7460119944,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
0,-649,80.536586156,0.3272364031,75.725113213,0.3017215338,75.133749794,76.316476632,73.978641447,75.160290695,1.0683244865,1.1556471422,0.5642837234,1.747010561,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
0,-648,80.537652022,0.3272151376,75.726156,0.301698645,75.134837443,76.317474558,73.978641447,75.160290695,1.0693903524,1.1566899293,0.5653713717,1.7480084868,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
0,-647,80.538716631,0.3271941193,75.727197519,0.3016760228,75.1359233,76.318471737,73.978641447,75.160290695,1.0704549613,1.1577314477,0.5664572289,1.7490056664,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
0,-646,80.539779878,0.3271733484,75.728237663,0.3016536673,75.13700726,76.319468066,73.978641447,75.160290695,1.0715182085,1.1587715918,0.5675411888,1.7500019947,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
0,-645,80.540841658,0.3271528251,75.729276327,0.3016315789,75.138089216,76.320463437,73.978641447,75.160290695,1.0725799891,1.1598102558,0.5686231453,1.7509973662,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
0,-644,80.541901868,0.3271325494,75.730313405,0.3016097577,75.139169063,76.321457747,73.978641447,75.160290695,1.0736401984,1.160847334,0.5697029924,1.7519916755,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
0,-643,80.542960401,0.3271125217,75.731348792,0.3015882038,75.140246695,76.322450888,73.978641447,75.160290695,1.0746987316,1.1618827207,0.570780624,1.7529848173,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
0,-642,80.544017153,0.3270927418,75.732382381,0.3015669173,75.141322005,76.323442757,73.978641447,75.160290695,1.0757554841,1.1629163102,0.5718559343,1.753976686,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
0,-641,80.54507202,0.32707321,75.733414068,0.3015458982,75.142394888,76.324433247,73.978641447,75.160290695,1.0768103509,1.1639479967,0.5729288174,1.754967176,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
0,-640,80.546124897,0.3270539262,75.734443746,0.3015251468,75.143465238,76.325422253,73.978641447,75.160290695,1.0778632275,1.1649776745,0.5739991674,1.7559561817,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
0,-639,80.547175678,0.3270348904,75.735471309,0.3015046628,75.14453295,76.326409668,73.978641447,75.160290695,1.078914009,1.166005238,0.5750668786,1.7569435974,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
0,-638,80.54822426,0.3270161027,75.736496652,0.3014844464,75.145597916,76.327395388,73.978641447,75.160290695,1.0799625907,1.1670305814,0.5761318454,1.7579293174,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
0,-637,80.549270537,0.3269975629,75.73751967,0.3014644976,75.146660033,76.328379307,73.978641447,75.160290695,1.0810088678,1.1680535989,0.577193962,1.7589132359,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
0,-636,80.550314405,0.326979271,75.738540256,0.3014448161,75.147719194,76.329361318,73.978641447,75.160290695,1.0820527356,1.1690741849,0.578253123,1.7598952469,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
0,-635,80.551355759,0.326961227,75.739558305,0.301425402,75.148775294,76.330341316,73.978641447,75.160290695,1.0830940893,1.1700922337,0.5793092227,1.7608752447,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
0,-634,80.552394493,0.3269434306,75.74057371,0.301406255,75.149828227,76.331319194,73.978641447,75.160290695,1.0841328242,1.1711076395,0.5803621558,1.7618531231,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
0,-633,80.553430505,0.3269258817,75.741586368,0.3013873751,75.150877888,76.332294847,73.978641447,75.160290695,1.0851688355,1.1721202965,0.5814118168,1.7628287762,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
0,-632,80.554463688,0.3269085802,75.74259617,0.3013687621,75.151924171,76.333268169,73.978641447,75.160290695,1.0862020185,1.1731300991,0.5824581003,1.763802098,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
0,-631,80.555493938,0.3268915258,75.743603013,0.3013504157,75.152966972,76.334239053,73.978641447,75.160290695,1.0872322684,1.1741369416,0.5835009012,1.7647729821,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
