wdy_donation,TimeFromTransfusion,PredVal_Base,StdErrVal_Base,PredVal_Full,StdErrVal_Full,Lower_Full,Upper_Full,base_lower_full,base_upper_full,Delta_Base,Delta_Full,Delta_Lower,Delta_Upper,VitalParam,CompFactor,CompName,VitalName,YLabel,DeltaYLabel
1,-699,62.442625181,1.9509151112,62.761997068,1.9472955171,58.945367494,66.578626643,108.17637395,113.70442361,-48.20787461,-48.17840171,-51.99503128,-44.36177213,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
1,-698,62.643098801,1.9419012989,62.962576367,1.9382975122,59.163582561,66.761570174,108.17637395,113.70442361,-48.00740099,-47.97782241,-51.77681622,-44.1788286,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
1,-697,62.843572421,1.9329117242,63.163155666,1.9293236976,59.381750215,66.944561118,108.17637395,113.70442361,-47.80692737,-47.77724311,-51.55864856,-43.99583766,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
1,-696,63.044046041,1.9239467268,63.363734965,1.9203744125,59.599869793,67.127600138,108.17637395,113.70442361,-47.60645375,-47.57666381,-51.34052898,-43.81279864,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
1,-695,63.244519661,1.9150066518,63.564314264,1.9114500015,59.817940619,67.31068791,108.17637395,113.70442361,-47.40598013,-47.37608451,-51.12245816,-43.62971087,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
1,-694,63.444993281,1.9060918501,63.764893564,1.9025508145,60.035962006,67.493825121,108.17637395,113.70442361,-47.20550651,-47.17550521,-50.90443677,-43.44657365,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
1,-693,63.645466901,1.8972026777,63.965472863,1.8936772071,60.253933258,67.677012467,108.17637395,113.70442361,-47.00503289,-46.97492591,-50.68646552,-43.26338631,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
1,-692,63.845940521,1.8883394968,64.166052162,1.8848295408,60.471853667,67.860250657,108.17637395,113.70442361,-46.80455927,-46.77434661,-50.46854511,-43.08014812,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
1,-691,64.046414141,1.879502675,64.366631461,1.8760081824,60.689722513,68.043540409,108.17637395,113.70442361,-46.60408565,-46.57376732,-50.25067626,-42.89685837,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
1,-690,64.246887761,1.8706925857,64.56721076,1.8672135049,60.907539065,68.226882454,108.17637395,113.70442361,-46.40361203,-46.37318802,-50.03285971,-42.71351632,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
1,-689,64.447361381,1.8619096086,64.767790059,1.858445887,61.125302582,68.410277536,108.17637395,113.70442361,-46.20313841,-46.17260872,-49.81509619,-42.53012124,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
1,-688,64.647835001,1.8531541291,64.968369358,1.8497057136,61.343012308,68.593726408,108.17637395,113.70442361,-46.00266479,-45.97202942,-49.59738647,-42.34667237,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
1,-687,64.848308621,1.8444265388,65.168948657,1.8409933754,61.560667478,68.777229835,108.17637395,113.70442361,-45.80219117,-45.77145012,-49.3797313,-42.16316894,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
1,-686,65.048782241,1.8357272354,65.369527956,1.8323092696,61.778267314,68.960788598,108.17637395,113.70442361,-45.60171755,-45.57087082,-49.16213146,-41.97961018,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
1,-685,65.249255861,1.8270566231,65.570107255,1.8236537995,61.995811025,69.144403485,108.17637395,113.70442361,-45.40124393,-45.37029152,-48.94458775,-41.79599529,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
1,-684,65.449729482,1.8184151123,65.770686554,1.8150273747,62.213297808,69.3280753,108.17637395,113.70442361,-45.20077031,-45.16971222,-48.72710097,-41.61232348,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
1,-683,65.650203102,1.8098031197,65.971265853,1.8064304114,62.430726848,69.511804858,108.17637395,113.70442361,-45.00029669,-44.96913292,-48.50967193,-41.42859392,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
1,-682,65.850676722,1.8012210688,66.171845152,1.7978633322,62.648097316,69.695592988,108.17637395,113.70442361,-44.79982307,-44.76855362,-48.29230146,-41.24480579,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
1,-681,66.051150342,1.7926693897,66.372424451,1.7893265664,62.865408371,69.879440532,108.17637395,113.70442361,-44.59934945,-44.56797432,-48.07499041,-41.06095824,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
1,-680,66.251623962,1.784148519,66.57300375,1.7808205498,63.082659158,70.063348342,108.17637395,113.70442361,-44.39887583,-44.36739503,-47.85773962,-40.87705043,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
1,-679,66.452097582,1.7756589003,66.773583049,1.7723457252,63.29984881,70.247317288,108.17637395,113.70442361,-44.19840221,-44.16681573,-47.64054997,-40.69308149,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
1,-678,66.652571202,1.767200984,66.974162348,1.7639025422,63.516976446,70.431348251,108.17637395,113.70442361,-43.99792859,-43.96623643,-47.42342233,-40.50905053,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
1,-677,66.853044822,1.7587752274,67.174741647,1.7554914574,63.73404117,70.615442124,108.17637395,113.70442361,-43.79745497,-43.76565713,-47.20635761,-40.32495665,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
1,-676,67.053518442,1.750382095,67.375320946,1.7471129343,63.951042075,70.799599818,108.17637395,113.70442361,-43.59698135,-43.56507783,-46.9893567,-40.14079896,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
1,-675,67.253992062,1.7420220584,67.575900246,1.7387674437,64.167978237,70.983822254,108.17637395,113.70442361,-43.39650773,-43.36449853,-46.77242054,-39.95657652,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
1,-674,67.454465682,1.7336955962,67.776479545,1.7304554635,64.38484872,71.168110369,108.17637395,113.70442361,-43.19603411,-43.16391923,-46.55555006,-39.77228841,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
1,-673,67.654939302,1.7254031946,67.977058844,1.7221774788,64.601652573,71.352465114,108.17637395,113.70442361,-42.99556049,-42.96333993,-46.3387462,-39.58793366,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
1,-672,67.855412922,1.717145347,68.177638143,1.7139339822,64.818388831,71.536887454,108.17637395,113.70442361,-42.79508687,-42.76276063,-46.12200995,-39.40351132,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
1,-671,68.055886542,1.7089225543,68.378217442,1.7057254739,65.035056513,71.721378371,108.17637395,113.70442361,-42.59461325,-42.56218133,-45.90534226,-39.21902041,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
1,-670,68.256360162,1.700735325,68.578796741,1.6975524613,65.251654624,71.905938857,108.17637395,113.70442361,-42.39413963,-42.36160204,-45.68874415,-39.03445992,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
1,-669,68.456833782,1.6925841752,68.77937604,1.6894154596,65.468182156,72.090569924,108.17637395,113.70442361,-42.19366601,-42.16102274,-45.47221662,-38.84982885,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
1,-668,68.657307402,1.6844696286,68.979955339,1.6813149916,65.684638082,72.275272596,108.17637395,113.70442361,-41.99319239,-41.96044344,-45.25576069,-38.66512618,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
1,-667,68.857781022,1.6763922168,69.180534638,1.673251588,65.901021364,72.460047912,108.17637395,113.70442361,-41.79271877,-41.75986414,-45.03937741,-38.48035086,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
1,-666,69.058254642,1.6683524791,69.381113937,1.6652257871,66.117330946,72.644896928,108.17637395,113.70442361,-41.59224515,-41.55928484,-44.82306783,-38.29550185,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
1,-665,69.258728262,1.6603509628,69.581693236,1.6572381353,66.333565757,72.829820715,108.17637395,113.70442361,-41.39177153,-41.35870554,-44.60683302,-38.11057806,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
1,-664,69.459201882,1.6523882232,69.782272535,1.6492891868,66.549724711,73.01482036,108.17637395,113.70442361,-41.19129791,-41.15812624,-44.39067407,-37.92557842,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
1,-663,69.659675502,1.6444648235,69.982851834,1.641379504,66.765806705,73.199896963,108.17637395,113.70442361,-40.99082429,-40.95754694,-44.17459207,-37.74050181,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
1,-662,69.860149122,1.6365813351,70.183431133,1.6335096572,66.981810622,73.385051644,108.17637395,113.70442361,-40.79035067,-40.75696764,-43.95858815,-37.55534713,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
1,-661,70.060622742,1.6287383376,70.384010432,1.6256802251,67.197735328,73.570285536,108.17637395,113.70442361,-40.58987705,-40.55638834,-43.74266345,-37.37011324,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
1,-660,70.261096362,1.6209364188,70.584589731,1.6178917942,67.413579673,73.755599789,108.17637395,113.70442361,-40.38940343,-40.35580904,-43.5268191,-37.18479899,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
1,-659,70.461569546,1.6131762006,70.785168593,1.6101449856,67.629342003,73.940995183,108.17637395,113.70442361,-40.18893025,-40.15523018,-43.31105677,-36.99940359,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
1,-658,70.662040108,1.6054584155,70.98574483,1.6024405305,67.845018697,74.126470964,108.17637395,113.70442361,-39.98845968,-39.95465395,-43.09538008,-36.81392781,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
1,-657,70.86250543,1.5977838249,71.186315819,1.594779189,68.060605641,74.312025997,108.17637395,113.70442361,-39.78799436,-39.75408296,-42.87979314,-36.62837278,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
1,-656,71.06296289,1.5901531925,71.386878934,1.5871617232,68.276098716,74.497659152,108.17637395,113.70442361,-39.5875369,-39.55351984,-42.66430006,-36.44273962,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
1,-655,71.263409867,1.5825672838,71.587431552,1.5795888976,68.491493801,74.683369302,108.17637395,113.70442361,-39.38708992,-39.35296722,-42.44890497,-36.25702947,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
1,-654,71.463843742,1.5750268664,71.787971048,1.5720614784,68.70678677,74.869155326,108.17637395,113.70442361,-39.18665605,-39.15242773,-42.23361201,-36.07124345,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
1,-653,71.664261893,1.5675327096,71.988494797,1.5645802337,68.921973491,75.055016103,108.17637395,113.70442361,-38.9862379,-38.95190398,-42.01842528,-35.88538267,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
1,-652,71.864661701,1.5600855843,72.189000176,1.5571459328,69.137049834,75.240950518,108.17637395,113.70442361,-38.78583809,-38.7513986,-41.80334894,-35.69944826,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
1,-651,72.065040543,1.5526862627,72.389484559,1.5497593468,69.352011662,75.426957457,108.17637395,113.70442361,-38.58545925,-38.55091422,-41.58838711,-35.51344132,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
1,-650,72.265395801,1.5453355182,72.589945323,1.5424212478,69.566854837,75.613035809,108.17637395,113.70442361,-38.38510399,-38.35045345,-41.37354394,-35.32736297,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
1,-649,72.465724853,1.5380341252,72.790379843,1.5351324087,69.781575222,75.799184465,108.17637395,113.70442361,-38.18477494,-38.15001893,-41.15882355,-35.14121431,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
1,-648,72.666025078,1.5307828587,72.990785495,1.5278936034,69.996168673,75.985402318,108.17637395,113.70442361,-37.98447471,-37.94961328,-40.9442301,-34.95499646,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
1,-647,72.866293857,1.5235824944,73.191159654,1.5207056062,70.21063105,76.171688259,108.17637395,113.70442361,-37.78420593,-37.74923912,-40.72976773,-34.76871052,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
1,-646,73.066528569,1.5164338081,73.391499697,1.5135691917,70.424958209,76.358041184,108.17637395,113.70442361,-37.58397122,-37.54889908,-40.51544057,-34.58235759,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
1,-645,73.266726592,1.509337576,73.591802997,1.5064851345,70.639146008,76.544459986,108.17637395,113.70442361,-37.3837732,-37.34859578,-40.30125277,-34.39593879,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
1,-644,73.466885307,1.5022945735,73.792066932,1.4994542091,70.853190305,76.730943558,108.17637395,113.70442361,-37.18361449,-37.14833184,-40.08720847,-34.20945522,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
1,-643,73.667002093,1.495305576,73.992288876,1.4924771893,71.067086959,76.917490794,108.17637395,113.70442361,-36.9834977,-36.9481099,-39.87331182,-34.02290798,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
1,-642,73.867074329,1.4883713579,74.192466206,1.4855548485,71.280831829,77.104100583,108.17637395,113.70442361,-36.78342546,-36.74793257,-39.65956695,-33.83629819,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
1,-641,74.067099395,1.4814926926,74.392596297,1.4786879586,71.494420779,77.290771815,108.17637395,113.70442361,-36.5834004,-36.54780248,-39.445978,-33.64962696,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
1,-640,74.26707467,1.4746703522,74.592676524,1.4718772904,71.707849672,77.477503376,108.17637395,113.70442361,-36.38342512,-36.34772225,-39.2325491,-33.4628954,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
1,-639,74.466997533,1.467905107,74.792704264,1.4651236131,71.921114378,77.66429415,108.17637395,113.70442361,-36.18350226,-36.14769451,-39.0192844,-33.27610463,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
1,-638,74.666865365,1.4611977253,74.992676891,1.4584276938,72.134210767,77.851143015,108.17637395,113.70442361,-35.98363443,-35.94772188,-38.80618801,-33.08925576,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
1,-637,74.866675544,1.4545489734,75.192591782,1.4517902972,72.347134718,78.038048846,108.17637395,113.70442361,-35.78382425,-35.74780699,-38.59326406,-32.90234993,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
1,-636,75.06642545,1.4479596145,75.392446312,1.4452121856,72.559882111,78.225010512,108.17637395,113.70442361,-35.58407434,-35.54795246,-38.38051666,-32.71538826,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
1,-635,75.266112462,1.4414304091,75.592237856,1.438694118,72.772448835,78.412026877,108.17637395,113.70442361,-35.38438733,-35.34816092,-38.16794994,-32.5283719,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
1,-634,75.46573396,1.434962114,75.79196379,1.4322368503,72.984830783,78.599096798,108.17637395,113.70442361,-35.18476583,-35.14843499,-37.95556799,-32.34130198,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
1,-633,75.665287324,1.4285554826,75.991621491,1.4258411344,73.197023858,78.786219124,108.17637395,113.70442361,-34.98521247,-34.94877729,-37.74337492,-32.15417965,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
1,-632,75.864769931,1.4222112639,76.191208333,1.4195077183,73.409023969,78.973392696,108.17637395,113.70442361,-34.78572986,-34.74919044,-37.53137481,-31.96700608,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
1,-631,76.064179163,1.4159302024,76.390721691,1.4132373451,73.620827035,79.160616348,108.17637395,113.70442361,-34.58632063,-34.54967708,-37.31957174,-31.77978243,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
1,-630,76.263512399,1.4097130377,76.590158943,1.4070307534,73.832428984,79.347888902,108.17637395,113.70442361,-34.38698739,-34.35023983,-37.10796979,-31.59250987,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
1,-629,76.462767017,1.4035605038,76.789517463,1.4008886761,74.043825756,79.53520917,108.17637395,113.70442361,-34.18773278,-34.15088131,-36.89657302,-31.40518961,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
1,-628,76.661940398,1.3974733293,76.988794626,1.3948118403,74.2550133,79.722575953,108.17637395,113.70442361,-33.98855939,-33.95160415,-36.68538548,-31.21782282,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
1,-627,76.86102992,1.3914522361,77.18798781,1.3888009672,74.46598758,79.909988039,108.17637395,113.70442361,-33.78946987,-33.75241097,-36.4744112,-31.03041074,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm),Change in   HR (bpm)
