TimeFromTransfusion,DonorHb_Cat,PredVal_Base,StdErrVal_Base,PredVal_Full,StdErrVal_Full,Lower_Full,Upper_Full,base_lower_full,base_upper_full,Delta_Base,Delta_Full,Delta_Lower,Delta_Upper,VitalParam,CompFactor,CompName,VitalName,YLabel,DeltaYLabel
-708,1,14.269819054,0.3492905572,13.49427998,0.3473247429,12.813535848,14.175024112,13.037042425,14.382390388,-0.264059658,-0.215436427,-0.896180559,0.4653077054,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-707,1,14.271218698,0.3492208092,13.495472115,0.3472549572,12.81486476,14.17607947,13.037042425,14.382390388,-0.262660014,-0.214244292,-0.894851646,0.4663630629,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-706,1,14.272618342,0.3491515265,13.49666425,0.3471856369,12.816192761,14.17713574,13.037042425,14.382390388,-0.26126037,-0.213052157,-0.893523646,0.4674193328,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-705,1,14.274017987,0.3490827093,13.497856385,0.3471167824,12.817519848,14.178192922,13.037042425,14.382390388,-0.259860726,-0.211860021,-0.892196558,0.4684765155,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-704,1,14.275417631,0.3490143579,13.49904852,0.3470483939,12.818846022,14.179251018,13.037042425,14.382390388,-0.258461081,-0.210667886,-0.890870384,0.4695346117,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-703,1,14.276817275,0.3489464725,13.500240656,0.3469804718,12.820171283,14.180310029,13.037042425,14.382390388,-0.257061437,-0.209475751,-0.889545124,0.4705936219,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-702,1,14.27821692,0.3488790535,13.501432791,0.3469130162,12.821495628,14.181369953,13.037042425,14.382390388,-0.255661793,-0.208283616,-0.888220779,0.4716535466,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-701,1,14.279616564,0.3488121011,13.502624926,0.3468460276,12.822819059,14.182430793,13.037042425,14.382390388,-0.254262148,-0.207091481,-0.886897348,0.4727143863,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-700,1,14.281016208,0.3487456156,13.503817061,0.3467795061,12.824141574,14.183492548,13.037042425,14.382390388,-0.252862504,-0.205899346,-0.885574833,0.4737761417,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-699,1,14.282415852,0.3486795973,13.505009196,0.346713452,12.825463172,14.18455522,13.037042425,14.382390388,-0.25146286,-0.204707211,-0.884253234,0.4748388131,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-698,1,14.283815497,0.3486140463,13.506201331,0.3466478656,12.826783855,14.185618808,13.037042425,14.382390388,-0.250063215,-0.203515075,-0.882932552,0.4759024012,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-697,1,14.285215141,0.348548963,13.507393466,0.3465827471,12.82810362,14.186683313,13.037042425,14.382390388,-0.248663571,-0.20232294,-0.881612787,0.4769669065,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-696,1,14.286614785,0.3484843477,13.508585602,0.3465180968,12.829422467,14.187748736,13.037042425,14.382390388,-0.247263927,-0.201130805,-0.88029394,0.4780323294,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-695,1,14.28801443,0.3484202006,13.509777737,0.3464539151,12.830740396,14.188815077,13.037042425,14.382390388,-0.245864283,-0.19993867,-0.878976011,0.4790986706,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-694,1,14.289414074,0.3483565219,13.510969872,0.346390202,12.832057406,14.189882337,13.037042425,14.382390388,-0.244464638,-0.198746535,-0.877659,0.4801659304,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-693,1,14.290813718,0.3482933119,13.512162007,0.346326958,12.833373498,14.190950516,13.037042425,14.382390388,-0.243064994,-0.1975544,-0.876342909,0.4812341094,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-692,1,14.292213363,0.3482305709,13.513354142,0.3462641832,12.834688669,14.192019615,13.037042425,14.382390388,-0.24166535,-0.196362265,-0.875027738,0.4823032082,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-691,1,14.293613007,0.3481682991,13.514546277,0.3462018779,12.836002921,14.193089634,13.037042425,14.382390388,-0.240265705,-0.19517013,-0.873713486,0.4833732271,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-690,1,14.295012651,0.3481064968,13.515738412,0.3461400423,12.837316251,14.194160574,13.037042425,14.382390388,-0.238866061,-0.193977994,-0.872400156,0.4844441668,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-689,1,14.296412295,0.3480451642,13.516930547,0.3460786768,12.838628661,14.195232434,13.037042425,14.382390388,-0.237466417,-0.192785859,-0.871087746,0.4855160277,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-688,1,14.29781194,0.3479843016,13.518122683,0.3460177815,12.839940148,14.196305217,13.037042425,14.382390388,-0.236066772,-0.191593724,-0.869776259,0.4865888102,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-687,1,14.299211584,0.3479239092,13.519314818,0.3459573567,12.841250714,14.197378922,13.037042425,14.382390388,-0.234667128,-0.190401589,-0.868465693,0.487662515,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-686,1,14.300611228,0.3478639873,13.520506953,0.3458974027,12.842560357,14.198453549,13.037042425,14.382390388,-0.233267484,-0.189209454,-0.86715605,0.4887371424,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-685,1,14.302010873,0.3478045361,13.521699088,0.3458379197,12.843869076,14.1995291,13.037042425,14.382390388,-0.23186784,-0.188017319,-0.86584733,0.4898126929,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-684,1,14.303410517,0.3477455558,13.522891223,0.3457789079,12.845176872,14.200605574,13.037042425,14.382390388,-0.230468195,-0.186825184,-0.864539534,0.4908891671,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-683,1,14.304810161,0.3476870467,13.524083358,0.3457203677,12.846483744,14.201682972,13.037042425,14.382390388,-0.229068551,-0.185633048,-0.863232662,0.4919665654,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-682,1,14.306209806,0.3476290091,13.525275493,0.3456622991,12.847789692,14.202761295,13.037042425,14.382390388,-0.227668907,-0.184440913,-0.861926715,0.4930448882,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-681,1,14.30760945,0.3475714431,13.526467629,0.3456047025,12.849094714,14.203840543,13.037042425,14.382390388,-0.226269262,-0.183248778,-0.860621692,0.494124136,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-680,1,14.309009094,0.347514349,13.527659764,0.3455475781,12.850398811,14.204920716,13.037042425,14.382390388,-0.224869618,-0.182056643,-0.859317596,0.4952043094,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-679,1,14.310408738,0.347457727,13.528851899,0.3454909261,12.851701982,14.206001815,13.037042425,14.382390388,-0.223469974,-0.180864508,-0.858014425,0.4962854086,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-678,1,14.311808383,0.3474015774,13.530044034,0.3454347468,12.853004227,14.207083841,13.037042425,14.382390388,-0.222070329,-0.179672373,-0.85671218,0.4973674343,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-677,1,14.313208027,0.3473459004,13.531236169,0.3453790404,12.854305545,14.208166794,13.037042425,14.382390388,-0.220670685,-0.178480238,-0.855410862,0.4984503869,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-676,1,14.314607671,0.3472906962,13.532428304,0.3453238071,12.855605935,14.209250673,13.037042425,14.382390388,-0.219271041,-0.177288103,-0.854110472,0.4995342667,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-675,1,14.316007316,0.347235965,13.533620439,0.3452690472,12.856905398,14.210335481,13.037042425,14.382390388,-0.217871397,-0.176095967,-0.852811009,0.5006190743,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-674,1,14.31740696,0.3471817071,13.534812574,0.3452147608,12.858203932,14.211421217,13.037042425,14.382390388,-0.216471752,-0.174903832,-0.851512475,0.5017048101,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-673,1,14.318806604,0.3471279227,13.53600471,0.3451609482,12.859501538,14.212507881,13.037042425,14.382390388,-0.215072108,-0.173711697,-0.850214869,0.5027914745,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-672,1,14.320206249,0.347074612,13.537196845,0.3451076097,12.860798215,14.213595475,13.037042425,14.382390388,-0.213672464,-0.172519562,-0.848918192,0.503879068,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-671,1,14.321605893,0.3470217752,13.53838898,0.3450547454,12.862093962,14.214683998,13.037042425,14.382390388,-0.212272819,-0.171327427,-0.847622445,0.504967591,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-670,1,14.323005537,0.3469694126,13.539581115,0.3450023555,12.863388779,14.215773451,13.037042425,14.382390388,-0.210873175,-0.170135292,-0.846327627,0.5060570439,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-669,1,14.324405181,0.3469175243,13.54077325,0.3449504404,12.864682666,14.216863834,13.037042425,14.382390388,-0.209473531,-0.168943157,-0.84503374,0.5071474272,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-668,1,14.325804826,0.3468661106,13.541965385,0.3448990001,12.865975623,14.217955148,13.037042425,14.382390388,-0.208073886,-0.167751021,-0.843740784,0.5082387412,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-667,1,14.32720447,0.3468151717,13.54315752,0.3448480349,12.867267648,14.219047393,13.037042425,14.382390388,-0.206674242,-0.166558886,-0.842448759,0.5093309864,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-666,1,14.328604114,0.3467647078,13.544349656,0.344797545,12.868558741,14.22014057,13.037042425,14.382390388,-0.205274598,-0.165366751,-0.841157666,0.5104241632,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-665,1,14.330003759,0.346714719,13.545541791,0.3447475307,12.869848903,14.221234679,13.037042425,14.382390388,-0.203874954,-0.164174616,-0.839867504,0.511518272,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-664,1,14.331403403,0.3466652057,13.546733926,0.3446979921,12.871138132,14.22232972,13.037042425,14.382390388,-0.202475309,-0.162982481,-0.838578275,0.5126133132,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-663,1,14.332803047,0.346616168,13.547926061,0.3446489294,12.872426428,14.223425694,13.037042425,14.382390388,-0.201075665,-0.161790346,-0.837289979,0.5137092872,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-662,1,14.334202692,0.3465676061,13.549118196,0.3446003429,12.873713791,14.224522601,13.037042425,14.382390388,-0.199676021,-0.160598211,-0.836002616,0.5148061944,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-661,1,14.335602336,0.3465195202,13.550310331,0.3445522326,12.87500022,14.225620442,13.037042425,14.382390388,-0.198276376,-0.159406076,-0.834716186,0.5159040353,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-660,1,14.33700198,0.3464719105,13.551502466,0.344504599,12.876285716,14.226719217,13.037042425,14.382390388,-0.196876732,-0.15821394,-0.833430691,0.5170028101,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-659,1,14.338401622,0.3464247773,13.552694599,0.3444574422,12.877570275,14.227818924,13.037042425,14.382390388,-0.195477091,-0.157021807,-0.832146132,0.5181025176,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-658,1,14.339801246,0.3463781217,13.55388672,0.3444107633,12.878853885,14.228919556,13.037042425,14.382390388,-0.194077466,-0.155829686,-0.830862522,0.5192031496,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-657,1,14.341200837,0.3463319447,13.555078817,0.3443645633,12.880136532,14.230021103,13.037042425,14.382390388,-0.192677875,-0.154637589,-0.829579875,0.5203046961,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-656,1,14.342600378,0.3462862473,13.556270878,0.3443188432,12.881418202,14.231123554,13.037042425,14.382390388,-0.191278334,-0.153445529,-0.828298205,0.5214071469,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-655,1,14.343999852,0.3462410305,13.55746289,0.3442736041,12.882698881,14.232226899,13.037042425,14.382390388,-0.189878861,-0.152253517,-0.827017526,0.522510492,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-654,1,14.345399241,0.3461962951,13.558654842,0.3442288468,12.883978555,14.233331128,13.037042425,14.382390388,-0.188479471,-0.151061565,-0.825737851,0.5236147209,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-653,1,14.34679853,0.3461520421,13.559846721,0.3441845722,12.885257211,14.23443623,13.037042425,14.382390388,-0.187080183,-0.149869686,-0.824459196,0.5247198232,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-652,1,14.348197701,0.3461082722,13.561038515,0.344140781,12.886534835,14.235542195,13.037042425,14.382390388,-0.185681011,-0.148677892,-0.823181572,0.5258257884,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-651,1,14.349596737,0.3460649862,13.562230212,0.3440974741,12.887811412,14.236649013,13.037042425,14.382390388,-0.184281975,-0.147486194,-0.821904995,0.5269326059,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-650,1,14.350995623,0.3460221848,13.563421801,0.3440546521,12.88908693,14.237756672,13.037042425,14.382390388,-0.182883089,-0.146294606,-0.820629476,0.5280402648,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-649,1,14.35239434,0.3459798685,13.564613269,0.3440123155,12.890361376,14.238865161,13.037042425,14.382390388,-0.181484372,-0.145103138,-0.819355031,0.5291487543,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-648,1,14.353792873,0.345938038,13.565804603,0.3439704651,12.891634736,14.23997447,13.037042425,14.382390388,-0.18008584,-0.143911804,-0.818081671,0.5302580635,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-647,1,14.355191204,0.3458966937,13.566995792,0.3439291014,12.892906997,14.241084588,13.037042425,14.382390388,-0.178687509,-0.142720614,-0.81680941,0.5313681813,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-646,1,14.356589316,0.3458558362,13.568186824,0.3438882247,12.894178146,14.242195503,13.037042425,14.382390388,-0.177289396,-0.141529582,-0.815538261,0.5324790964,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-645,1,14.357987193,0.3458154658,13.569377687,0.3438478355,12.89544817,14.243307204,13.037042425,14.382390388,-0.175891519,-0.14033872,-0.814268237,0.5335907976,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-644,1,14.359384818,0.345775583,13.570568368,0.3438079341,12.896717056,14.24441968,13.037042425,14.382390388,-0.174493894,-0.139148039,-0.812999351,0.5347032734,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-643,1,14.360782175,0.3457361879,13.571758855,0.3437685209,12.897984792,14.245532919,13.037042425,14.382390388,-0.173096537,-0.137957551,-0.811731615,0.5358165125,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-642,1,14.362179246,0.3456972809,13.572949137,0.3437295961,12.899251365,14.24664691,13.037042425,14.382390388,-0.171699467,-0.136767269,-0.810465042,0.536930503,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-641,1,14.363576014,0.345658862,13.574139201,0.3436911599,12.900516762,14.24776164,13.037042425,14.382390388,-0.170302698,-0.135577206,-0.809199644,0.5380452333,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-640,1,14.364972463,0.3456209316,13.575329035,0.3436532124,12.901780972,14.248877098,13.037042425,14.382390388,-0.168906249,-0.134387371,-0.807935435,0.5391606916,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-639,1,14.366368576,0.3455834896,13.576518627,0.3436157537,12.903043982,14.249993273,13.037042425,14.382390388,-0.167510136,-0.133197779,-0.806672425,0.540276866,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-638,1,14.367764336,0.345546536,13.577707965,0.3435787838,12.90430578,14.251110151,13.037042425,14.382390388,-0.166114376,-0.132008441,-0.805410627,0.5413937442,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-637,1,14.369159726,0.3455100709,13.578897037,0.3435423027,12.905566353,14.252227721,13.037042425,14.382390388,-0.164718986,-0.13081937,-0.804150054,0.5425113143,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-636,1,14.37055473,0.3454740941,13.58008583,0.3435063103,12.90682569,14.253345971,13.037042425,14.382390388,-0.163323982,-0.129630576,-0.802890716,0.5436295639,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-635,1,14.371949331,0.3454386055,13.581274333,0.3434708064,12.90808378,14.254464887,13.037042425,14.382390388,-0.161929381,-0.128442073,-0.801632627,0.5447484806,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-634,1,14.373343512,0.3454036048,13.582462534,0.3434357909,12.909340609,14.255584459,13.037042425,14.382390388,-0.1605352,-0.127253873,-0.800375797,0.5458680519,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-633,1,14.374737256,0.345369092,13.58365042,0.3434012635,12.910596168,14.256704672,13.037042425,14.382390388,-0.159141456,-0.126065987,-0.799120239,0.5469882654,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-632,1,14.376130546,0.3453350665,13.584837979,0.3433672239,12.911850443,14.257825515,13.037042425,14.382390388,-0.157748166,-0.124878428,-0.797865963,0.5481091081,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-631,1,14.377523366,0.3453015282,13.586025199,0.3433336717,12.913103425,14.258946974,13.037042425,14.382390388,-0.156355347,-0.123691207,-0.796612982,0.5492305675,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
