DonorSex,TimeFromTransfusion,PredVal_Base,StdErrVal_Base,PredVal_Full,StdErrVal_Full,Lower_Full,Upper_Full,base_lower_full,base_upper_full,Delta_Base,Delta_Full,Delta_Lower,Delta_Upper,VitalParam,CompFactor,CompName,VitalName,YLabel,DeltaYLabel
1,-710,130.60129041,0.5300619414,124.41366558,0.4948255406,123.44382521,125.38350595,122.23166486,124.16379282,1.0791649657,1.2159367415,0.2460963729,2.1857771101,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg),Change in   SBP (mmHg)
1,-709,130.603197,0.5300301772,124.41549306,0.4947918062,123.44571881,125.38526731,122.23166486,124.16379282,1.0810715521,1.2177642244,0.247989974,2.1875384748,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg),Change in   SBP (mmHg)
1,-708,130.60510358,0.5299986253,124.41732055,0.4947582972,123.44761197,125.38702912,122.23166486,124.16379282,1.0829781384,1.2195917073,0.2498831333,2.1893002814,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg),Change in   SBP (mmHg)
1,-707,130.60701017,0.5299672856,124.41914803,0.4947250138,123.44950469,125.38879137,122.23166486,124.16379282,1.0848847248,1.2214191903,0.2517758506,2.1910625299,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg),Change in   SBP (mmHg)
1,-706,130.60891676,0.5299361582,124.42097551,0.4946919558,123.45139696,125.39055406,122.23166486,124.16379282,1.0867913111,1.2232466732,0.253668126,2.1928252204,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg),Change in   SBP (mmHg)
1,-705,130.61082334,0.5299052432,124.422803,0.4946591234,123.4532888,125.39231719,122.23166486,124.16379282,1.0886978975,1.2250741561,0.2555599593,2.194588353,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg),Change in   SBP (mmHg)
1,-704,130.61272993,0.5298745405,124.42463048,0.4946265166,123.45518019,125.39408077,122.23166486,124.16379282,1.0906044838,1.2269016391,0.2574513503,2.1963519278,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg),Change in   SBP (mmHg)
1,-703,130.61463652,0.5298440503,124.42645796,0.4945941355,123.45707114,125.39584478,122.23166486,124.16379282,1.0925110702,1.228729122,0.2593422991,2.1981159449,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg),Change in   SBP (mmHg)
1,-702,130.6165431,0.5298137725,124.42828544,0.49456198,123.45896164,125.39760924,122.23166486,124.16379282,1.0944176565,1.2305566049,0.2612328056,2.1998804043,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg),Change in   SBP (mmHg)
1,-701,130.61844969,0.5297837072,124.43011293,0.4945300503,123.46085171,125.39937415,122.23166486,124.16379282,1.0963242429,1.2323840879,0.2631228696,2.2016453062,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg),Change in   SBP (mmHg)
1,-700,130.62035627,0.5297538544,124.43194041,0.4944983464,123.46274133,125.40113949,122.23166486,124.16379282,1.0982308292,1.2342115708,0.265012491,2.2034106506,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg),Change in   SBP (mmHg)
1,-699,130.62226286,0.5297242142,124.43376789,0.4944668684,123.46463051,125.40290528,122.23166486,124.16379282,1.1001374156,1.2360390538,0.2669016699,2.2051764377,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg),Change in   SBP (mmHg)
1,-698,130.62416945,0.5296947866,124.43559538,0.4944356162,123.46651925,125.40467151,122.23166486,124.16379282,1.1020440019,1.2378665367,0.268790406,2.2069426674,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg),Change in   SBP (mmHg)
1,-697,130.62607603,0.5296655717,124.43742286,0.4944045899,123.46840754,125.40643818,122.23166486,124.16379282,1.1039505883,1.2396940196,0.2706786994,2.2087093399,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg),Change in   SBP (mmHg)
1,-696,130.62798262,0.5296365694,124.43925034,0.4943737895,123.47029539,125.40820529,122.23166486,124.16379282,1.1058571746,1.2415215026,0.2725665498,2.2104764553,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg),Change in   SBP (mmHg)
1,-695,130.62988921,0.5296077798,124.44107782,0.4943432152,123.4721828,125.40997285,122.23166486,124.16379282,1.107763761,1.2433489855,0.2744539574,2.2122440136,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg),Change in   SBP (mmHg)
1,-694,130.63179579,0.5295792029,124.44290531,0.4943128669,123.47406976,125.41174085,122.23166486,124.16379282,1.1096703473,1.2451764684,0.2763409219,2.214012015,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg),Change in   SBP (mmHg)
1,-693,130.63370238,0.5295508389,124.44473279,0.4942827447,123.47595628,125.4135093,122.23166486,124.16379282,1.1115769337,1.2470039514,0.2782274433,2.2157804595,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg),Change in   SBP (mmHg)
1,-692,130.63560897,0.5295226876,124.44656027,0.4942528486,123.47784236,125.41527819,122.23166486,124.16379282,1.11348352,1.2488314343,0.2801135214,2.2175493472,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg),Change in   SBP (mmHg)
1,-691,130.63751555,0.5294947492,124.44838776,0.4942231787,123.479728,125.41704752,122.23166486,124.16379282,1.1153901064,1.2506589173,0.2819991564,2.2193186782,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg),Change in   SBP (mmHg)
1,-690,130.63942214,0.5294670237,124.45021524,0.494193735,123.48161319,125.41881729,122.23166486,124.16379282,1.1172966927,1.2524864002,0.2838843479,2.2210884525,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg),Change in   SBP (mmHg)
1,-689,130.64132872,0.529439511,124.45204272,0.4941645175,123.48349794,125.42058751,122.23166486,124.16379282,1.1192032791,1.2543138831,0.285769096,2.2228586702,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg),Change in   SBP (mmHg)
1,-688,130.64323531,0.5294122113,124.45387021,0.4941355264,123.48538224,125.42235817,122.23166486,124.16379282,1.1211098654,1.2561413661,0.2876534006,2.2246293315,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg),Change in   SBP (mmHg)
1,-687,130.6451419,0.5293851246,124.45569769,0.4941067615,123.4872661,125.42412928,122.23166486,124.16379282,1.1230164518,1.257968849,0.2895372616,2.2264004364,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg),Change in   SBP (mmHg)
1,-686,130.64704848,0.5293582509,124.45752517,0.4940782231,123.48914952,125.42590082,122.23166486,124.16379282,1.1249230381,1.2597963319,0.291420679,2.2281719849,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg),Change in   SBP (mmHg)
1,-685,130.64895507,0.5293315902,124.45935265,0.494049911,123.49103249,125.42767282,122.23166486,124.16379282,1.1268296245,1.2616238149,0.2933036525,2.2299439772,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg),Change in   SBP (mmHg)
1,-684,130.65086166,0.5293051427,124.46118014,0.4940218253,123.49291502,125.42944525,122.23166486,124.16379282,1.1287362108,1.2634512978,0.2951861823,2.2317164133,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg),Change in   SBP (mmHg)
1,-683,130.65276824,0.5292789082,124.46300762,0.4939939662,123.49479711,125.43121813,122.23166486,124.16379282,1.1306427972,1.2652787808,0.2970682682,2.2334892933,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg),Change in   SBP (mmHg)
1,-682,130.65467483,0.5292528868,124.4648351,0.4939663336,123.49667875,125.43299146,122.23166486,124.16379282,1.1325493835,1.2671062637,0.2989499101,2.2352626173,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg),Change in   SBP (mmHg)
1,-681,130.65658142,0.5292270786,124.46666259,0.4939389275,123.49855995,125.43476522,122.23166486,124.16379282,1.1344559699,1.2689337466,0.3008311079,2.2370363853,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg),Change in   SBP (mmHg)
1,-680,130.658488,0.5292014837,124.46849007,0.4939117481,123.5004407,125.43653944,122.23166486,124.16379282,1.1363625562,1.2707612296,0.3027118616,2.2388105975,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg),Change in   SBP (mmHg)
1,-679,130.66039459,0.5291761019,124.47031755,0.4938847952,123.50232101,125.43831409,122.23166486,124.16379282,1.1382691426,1.2725887125,0.3045921711,2.2405852539,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg),Change in   SBP (mmHg)
1,-678,130.66230117,0.5291509334,124.47214503,0.4938580691,123.50420088,125.44008919,122.23166486,124.16379282,1.1401757289,1.2744161954,0.3064720364,2.2423603545,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg),Change in   SBP (mmHg)
1,-677,130.66420776,0.5291259782,124.47397252,0.4938315696,123.5060803,125.44186474,122.23166486,124.16379282,1.1420823153,1.2762436784,0.3083514573,2.2441358994,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg),Change in   SBP (mmHg)
1,-676,130.66611435,0.5291012363,124.4758,0.4938052969,123.50795927,125.44364073,122.23166486,124.16379282,1.1439889016,1.2780711613,0.3102304338,2.2459118888,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg),Change in   SBP (mmHg)
1,-675,130.66802093,0.5290767078,124.47762748,0.493779251,123.5098378,125.44541716,122.23166486,124.16379282,1.145895488,1.2798986442,0.3121089658,2.2476883227,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg),Change in   SBP (mmHg)
1,-674,130.66992752,0.5290523927,124.47945497,0.4937534319,123.51171589,125.44719404,122.23166486,124.16379282,1.1478020743,1.2817261272,0.3139870533,2.2494652011,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg),Change in   SBP (mmHg)
1,-673,130.67183411,0.5290282909,124.48128245,0.4937278396,123.51359354,125.44897136,122.23166486,124.16379282,1.1497086607,1.2835536101,0.3158646961,2.2512425241,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg),Change in   SBP (mmHg)
1,-672,130.67374069,0.5290044027,124.48310993,0.4937024743,123.51547073,125.45074913,122.23166486,124.16379282,1.151615247,1.2853810931,0.3177418942,2.2530202919,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg),Change in   SBP (mmHg)
1,-671,130.67564728,0.5289807278,124.48493741,0.4936773358,123.51734749,125.45252734,122.23166486,124.16379282,1.1535218334,1.287208576,0.3196186476,2.2547985044,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg),Change in   SBP (mmHg)
1,-670,130.67755387,0.5289572665,124.4867649,0.4936524244,123.5192238,125.454306,122.23166486,124.16379282,1.1554284197,1.2890360589,0.3214949562,2.2565771617,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg),Change in   SBP (mmHg)
1,-669,130.67946045,0.5289340187,124.48859238,0.4936277399,123.52109966,125.4560851,122.23166486,124.16379282,1.1573350061,1.2908635419,0.3233708198,2.2583562639,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg),Change in   SBP (mmHg)
1,-668,130.68136704,0.5289109845,124.49041986,0.4936032824,123.52297508,125.45786465,122.23166486,124.16379282,1.1592415924,1.2926910248,0.3252462385,2.2601358111,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg),Change in   SBP (mmHg)
1,-667,130.68327362,0.5288881638,124.49224735,0.493579052,123.52485005,125.45964464,122.23166486,124.16379282,1.1611481788,1.2945185077,0.3271212122,2.2619158033,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg),Change in   SBP (mmHg)
1,-666,130.68518021,0.5288655568,124.49407483,0.4935550487,123.52672458,125.46142508,122.23166486,124.16379282,1.1630547651,1.2963459907,0.3289957407,2.2636962406,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg),Change in   SBP (mmHg)
1,-665,130.6870868,0.5288431633,124.49590231,0.4935312725,123.52859866,125.46320596,122.23166486,124.16379282,1.1649613515,1.2981734736,0.3308698241,2.2654771231,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg),Change in   SBP (mmHg)
1,-664,130.68899338,0.5288209836,124.4977298,0.4935077235,123.5304723,125.46498729,122.23166486,124.16379282,1.1668679378,1.3000009566,0.3327434623,2.2672584508,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg),Change in   SBP (mmHg)
1,-663,130.69089997,0.5287990175,124.49955728,0.4934844017,123.53234549,125.46676906,122.23166486,124.16379282,1.1687745242,1.3018284395,0.3346166552,2.2690402238,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg),Change in   SBP (mmHg)
1,-662,130.69280656,0.5287772652,124.50138476,0.4934613071,123.53421824,125.46855128,122.23166486,124.16379282,1.1706811105,1.3036559224,0.3364894027,2.2708224421,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg),Change in   SBP (mmHg)
1,-661,130.69471314,0.5287557266,124.50321224,0.4934384397,123.53609054,125.47033394,122.23166486,124.16379282,1.1725876969,1.3054834054,0.3383617049,2.2726051059,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg),Change in   SBP (mmHg)
1,-660,130.69661973,0.5287344018,124.50503973,0.4934157996,123.5379624,125.47211705,122.23166486,124.16379282,1.1744942832,1.3073108883,0.3402335615,2.2743882151,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg),Change in   SBP (mmHg)
1,-659,130.69852629,0.5287132908,124.50686718,0.493393387,123.53983379,125.47390058,122.23166486,124.16379282,1.1764008447,1.309138346,0.3421049472,2.2761717447,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg),Change in   SBP (mmHg)
1,-658,130.7004327,0.5286923941,124.50869449,0.4933712021,123.54170457,125.47568441,122.23166486,124.16379282,1.1783072571,1.310965652,0.3439757348,2.2779555692,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg),Change in   SBP (mmHg)
1,-657,130.70233882,0.528671712,124.51052149,0.4933492455,123.54357461,125.47746838,122.23166486,124.16379282,1.1802133713,1.3127926548,0.3458457718,2.2797395378,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg),Change in   SBP (mmHg)
1,-656,130.70424448,0.528651245,124.51234804,0.4933275175,123.54544374,125.47925234,122.23166486,124.16379282,1.1821190382,1.3146192028,0.3477149058,2.2815234998,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg),Change in   SBP (mmHg)
1,-655,130.70614955,0.5286309934,124.51417398,0.4933060186,123.54731182,125.48103614,122.23166486,124.16379282,1.1840241087,1.3164451443,0.3495829844,2.2833073042,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg),Change in   SBP (mmHg)
1,-654,130.70805388,0.5286109576,124.51599917,0.4932847492,123.54917869,125.48281964,122.23166486,124.16379282,1.1859284337,1.3182703277,0.3514498551,2.2850908003,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg),Change in   SBP (mmHg)
1,-653,130.70995731,0.528591138,124.51782344,0.4932637095,123.5510442,125.48460268,122.23166486,124.16379282,1.1878318641,1.3200946014,0.3533153658,2.286873837,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg),Change in   SBP (mmHg)
1,-652,130.7118597,0.5285715347,124.51964665,0.4932429,123.5529082,125.4863851,122.23166486,124.16379282,1.1897342508,1.3219178138,0.3551793642,2.2886562635,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg),Change in   SBP (mmHg)
1,-651,130.71376089,0.5285521481,124.52146865,0.4932223209,123.55477054,125.48816677,122.23166486,124.16379282,1.1916354447,1.3237398133,0.357041698,2.2904379286,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg),Change in   SBP (mmHg)
1,-650,130.71566074,0.5285329784,124.52328929,0.4932019724,123.55663105,125.48994752,122.23166486,124.16379282,1.1935352967,1.3255604482,0.3589022151,2.2922186813,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg),Change in   SBP (mmHg)
1,-649,130.7175591,0.5285140259,124.52510841,0.4931818549,123.5584896,125.49172721,122.23166486,124.16379282,1.1954336577,1.327379567,0.3607607634,2.2939983705,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg),Change in   SBP (mmHg)
1,-648,130.71945582,0.5284952908,124.52692586,0.4931619686,123.56034603,125.49350568,122.23166486,124.16379282,1.1973303786,1.3291970179,0.3626171909,2.2957768449,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg),Change in   SBP (mmHg)
1,-647,130.72135076,0.5284767732,124.52874149,0.4931423136,123.56220018,125.49528279,122.23166486,124.16379282,1.1992253103,1.3310126495,0.3644713456,2.2975539534,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg),Change in   SBP (mmHg)
1,-646,130.72324375,0.5284584733,124.53055515,0.4931228901,123.56405191,125.49705838,122.23166486,124.16379282,1.2011183037,1.33282631,0.3663230754,2.2993295446,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg),Change in   SBP (mmHg)
1,-645,130.72513466,0.5284403913,124.53236669,0.4931036983,123.56590107,125.49883231,122.23166486,124.16379282,1.2030092096,1.3346378479,0.3681722286,2.3011034673,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg),Change in   SBP (mmHg)
1,-644,130.72702332,0.5284225272,124.53417595,0.4930847383,123.56774749,125.50060441,122.23166486,124.16379282,1.2048978791,1.3364471116,0.3700186532,2.3028755699,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg),Change in   SBP (mmHg)
1,-643,130.72890961,0.5284048812,124.53598279,0.4930660101,123.56959104,125.50237454,122.23166486,124.16379282,1.206784163,1.3382539494,0.3718621975,2.3046457012,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg),Change in   SBP (mmHg)
1,-642,130.73079336,0.5283874532,124.53778705,0.4930475139,123.57143155,125.50414255,122.23166486,124.16379282,1.2086679122,1.3400582097,0.3737027098,2.3064137096,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg),Change in   SBP (mmHg)
1,-641,130.73267442,0.5283702434,124.53958858,0.4930292497,123.57326888,125.50590828,122.23166486,124.16379282,1.2105489776,1.3418597409,0.3755400382,2.3081794436,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg),Change in   SBP (mmHg)
1,-640,130.73455266,0.5283532518,124.54138723,0.4930112175,123.57510287,125.50767159,122.23166486,124.16379282,1.21242721,1.3436583914,0.3773740312,2.3099427516,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg),Change in   SBP (mmHg)
1,-639,130.73642791,0.5283364783,124.54318285,0.4929934173,123.57693338,125.50943232,122.23166486,124.16379282,1.2143024605,1.3454540095,0.3792045371,2.3117034819,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg),Change in   SBP (mmHg)
1,-638,130.73830003,0.5283199229,124.54497528,0.492975849,123.57876024,125.51119032,122.23166486,124.16379282,1.2161745799,1.3472464437,0.3810314045,2.313461483,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg),Change in   SBP (mmHg)
1,-637,130.74016886,0.5283035855,124.54676438,0.4929585127,123.58058332,125.51294544,122.23166486,124.16379282,1.218043419,1.3490355424,0.3828544817,2.315216603,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg),Change in   SBP (mmHg)
1,-636,130.74203427,0.5282874661,124.54854999,0.4929414081,123.58240246,125.51469753,122.23166486,124.16379282,1.2199088289,1.3508211538,0.3846736174,2.3169686902,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg),Change in   SBP (mmHg)
1,-635,130.74389611,0.5282715646,124.55033197,0.4929245353,123.5842175,125.51644643,122.23166486,124.16379282,1.2217706603,1.3526031264,0.3864886602,2.3187175927,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg),Change in   SBP (mmHg)
1,-634,130.74575421,0.5282558808,124.55211015,0.4929078941,123.5860283,125.518192,122.23166486,124.16379282,1.2236287643,1.3543813087,0.3882994586,2.3204631587,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg),Change in   SBP (mmHg)
1,-633,130.74760844,0.5282404146,124.55388439,0.4928914843,123.5878347,125.51993408,122.23166486,124.16379282,1.2254829916,1.3561555489,0.3901058614,2.3222052363,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg),Change in   SBP (mmHg)
1,-632,130.74945864,0.5282251658,124.55565453,0.4928753057,123.58963656,125.52167251,122.23166486,124.16379282,1.2273331933,1.3579256954,0.3919077174,2.3239436734,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg),Change in   SBP (mmHg)
