DonorSex,TimeFromTransfusion,PredVal_Base,StdErrVal_Base,PredVal_Full,StdErrVal_Full,Lower_Full,Upper_Full,base_lower_full,base_upper_full,Delta_Base,Delta_Full,Delta_Lower,Delta_Upper,VitalParam,CompFactor,CompName,VitalName,YLabel,DeltaYLabel
1,-703,80.549634019,0.3299157599,75.758168113,0.3046059642,75.161151313,76.355184912,73.908992368,75.092906676,1.1619161096,1.2572185906,0.6602017913,1.8542353899,ARTm,DonorSex,Donor Sex,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
1,-702,80.550367382,0.3298703765,75.758854599,0.3045571117,75.161933549,76.355775649,73.908992368,75.092906676,1.1626494733,1.2579050768,0.6609840266,1.854826127,ARTm,DonorSex,Donor Sex,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
1,-701,80.551100746,0.3298253082,75.759541085,0.3045085976,75.162715121,76.356367049,73.908992368,75.092906676,1.1633828369,1.258591563,0.6617655987,1.8554175273,ARTm,DonorSex,Donor Sex,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
1,-700,80.55183411,0.3297805549,75.760227571,0.3044604221,75.163496029,76.356959113,73.908992368,75.092906676,1.1641162006,1.2592780492,0.6625465071,1.8560095912,ARTm,DonorSex,Donor Sex,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
1,-699,80.552567473,0.3297361168,75.760914057,0.3044125854,75.164276274,76.357551841,73.908992368,75.092906676,1.1648495643,1.2599645353,0.6633267517,1.856602319,ARTm,DonorSex,Donor Sex,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
1,-698,80.553300837,0.329691994,75.761600544,0.3043650875,75.165055854,76.358145233,73.908992368,75.092906676,1.165582928,1.2606510215,0.664106332,1.857195711,ARTm,DonorSex,Donor Sex,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
1,-697,80.554034201,0.3296481866,75.76228703,0.3043179286,75.16583477,76.35873929,73.908992368,75.092906676,1.1663162916,1.2613375077,0.6648852478,1.8577897676,ARTm,DonorSex,Donor Sex,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
1,-696,80.554767564,0.3296046949,75.762973516,0.304271109,75.166613021,76.359334011,73.908992368,75.092906676,1.1670496553,1.2620239939,0.6656634988,1.858384489,ARTm,DonorSex,Donor Sex,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
1,-695,80.555500928,0.3295615188,75.763660002,0.3042246288,75.167390607,76.359929398,73.908992368,75.092906676,1.167783019,1.2627104801,0.6664410846,1.8589798755,ARTm,DonorSex,Donor Sex,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
1,-694,80.556234292,0.3295186585,75.764346488,0.304178488,75.168167527,76.36052545,73.908992368,75.092906676,1.1685163827,1.2633969663,0.667218005,1.8595759275,ARTm,DonorSex,Donor Sex,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
1,-693,80.556967655,0.3294761142,75.765032974,0.304132687,75.168943782,76.361122167,73.908992368,75.092906676,1.1692497463,1.2640834524,0.6679942596,1.8601726452,ARTm,DonorSex,Donor Sex,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
1,-692,80.557701019,0.329433886,75.765719461,0.3040872257,75.16971937,76.361719551,73.908992368,75.092906676,1.16998311,1.2647699386,0.6687698482,1.860770029,ARTm,DonorSex,Donor Sex,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
1,-691,80.558434383,0.329391974,75.766405947,0.3040421045,75.170494292,76.362317601,73.908992368,75.092906676,1.1707164737,1.2654564248,0.6695447704,1.8613680792,ARTm,DonorSex,Donor Sex,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
1,-690,80.559167746,0.3293503783,75.767092433,0.3039973233,75.171268548,76.362916318,73.908992368,75.092906676,1.1714498373,1.266142911,0.670319026,1.8619667959,ARTm,DonorSex,Donor Sex,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
1,-689,80.55990111,0.329309099,75.767778919,0.3039528825,75.172042137,76.363515702,73.908992368,75.092906676,1.172183201,1.2668293972,0.6710926147,1.8625661797,ARTm,DonorSex,Donor Sex,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
1,-688,80.560634474,0.3292681362,75.768465405,0.3039087821,75.172815058,76.364115753,73.908992368,75.092906676,1.1729165647,1.2675158833,0.6718655361,1.8631662306,ARTm,DonorSex,Donor Sex,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
1,-687,80.561367837,0.3292274901,75.769151892,0.3038650223,75.173587312,76.364716471,73.908992368,75.092906676,1.1736499284,1.2682023695,0.6726377899,1.8637669491,ARTm,DonorSex,Donor Sex,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
1,-686,80.562101201,0.3291871608,75.769838378,0.3038216032,75.174358898,76.365317857,73.908992368,75.092906676,1.174383292,1.2688888557,0.673409376,1.8643683354,ARTm,DonorSex,Donor Sex,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
1,-685,80.562834565,0.3291471484,75.770524864,0.3037785249,75.175129816,76.365919912,73.908992368,75.092906676,1.1751166557,1.2695753419,0.674180294,1.8649703898,ARTm,DonorSex,Donor Sex,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
1,-684,80.563567928,0.3291074531,75.77121135,0.3037357877,75.175900066,76.366522635,73.908992368,75.092906676,1.1758500194,1.2702618281,0.6749505436,1.8655731126,ARTm,DonorSex,Donor Sex,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
1,-683,80.564301292,0.3290680748,75.771897836,0.3036933917,75.176669647,76.367126026,73.908992368,75.092906676,1.1765833831,1.2709483142,0.6757201245,1.866176504,ARTm,DonorSex,Donor Sex,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
1,-682,80.565034656,0.3290290138,75.772584322,0.3036513369,75.177438558,76.367730086,73.908992368,75.092906676,1.1773167467,1.2716348004,0.6764890365,1.8667805644,ARTm,DonorSex,Donor Sex,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
1,-681,80.565768019,0.3289902702,75.773270809,0.3036096236,75.178206801,76.368334816,73.908992368,75.092906676,1.1780501104,1.2723212866,0.6772572792,1.867385294,ARTm,DonorSex,Donor Sex,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
1,-680,80.566501383,0.328951844,75.773957295,0.3035682519,75.178974374,76.368940215,73.908992368,75.092906676,1.1787834741,1.2730077728,0.6780248525,1.8679906931,ARTm,DonorSex,Donor Sex,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
1,-679,80.567234747,0.3289137354,75.774643781,0.3035272219,75.179741278,76.369546284,73.908992368,75.092906676,1.1795168378,1.273694259,0.6787917559,1.868596762,ARTm,DonorSex,Donor Sex,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
1,-678,80.56796811,0.3288759445,75.775330267,0.3034865338,75.180507511,76.370153023,73.908992368,75.092906676,1.1802502014,1.2743807451,0.6795579894,1.8692035009,ARTm,DonorSex,Donor Sex,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
1,-677,80.568701474,0.3288384714,75.776016753,0.3034461877,75.181273074,76.370760432,73.908992368,75.092906676,1.1809835651,1.2750672313,0.6803235525,1.8698109102,ARTm,DonorSex,Donor Sex,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
1,-676,80.569434838,0.3288013163,75.77670324,0.3034061838,75.182037967,76.371368512,73.908992368,75.092906676,1.1817169288,1.2757537175,0.681088445,1.87041899,ARTm,DonorSex,Donor Sex,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
1,-675,80.570168201,0.3287644791,75.777389726,0.3033665221,75.182802189,76.371977263,73.908992368,75.092906676,1.1824502924,1.2764402037,0.6818526667,1.8710277407,ARTm,DonorSex,Donor Sex,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
1,-674,80.570901565,0.3287279601,75.778076212,0.3033272028,75.183565739,76.372586685,73.908992368,75.092906676,1.1831836561,1.2771266899,0.6826162173,1.8716371625,ARTm,DonorSex,Donor Sex,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
1,-673,80.571634929,0.3286917593,75.778762698,0.303288226,75.184328618,76.373196778,73.908992368,75.092906676,1.1839170198,1.2778131761,0.6833790965,1.8722472557,ARTm,DonorSex,Donor Sex,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
1,-672,80.572368292,0.3286558768,75.779449184,0.303249592,75.185090826,76.373807542,73.908992368,75.092906676,1.1846503835,1.2784996622,0.684141304,1.8728580204,ARTm,DonorSex,Donor Sex,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
1,-671,80.573101656,0.3286203128,75.78013567,0.3032113007,75.185852362,76.374418979,73.908992368,75.092906676,1.1853837471,1.2791861484,0.6849028397,1.8734694571,ARTm,DonorSex,Donor Sex,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
1,-670,80.57383502,0.3285850673,75.780822157,0.3031733524,75.186613225,76.375031088,73.908992368,75.092906676,1.1861171108,1.2798726346,0.6856637033,1.8740815659,ARTm,DonorSex,Donor Sex,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
1,-669,80.574568383,0.3285501404,75.781508643,0.3031357471,75.187373416,76.375643869,73.908992368,75.092906676,1.1868504745,1.2805591208,0.6864238944,1.8746943472,ARTm,DonorSex,Donor Sex,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
1,-668,80.575301747,0.3285155324,75.782195129,0.3030984851,75.188132935,76.376257323,73.908992368,75.092906676,1.1875838382,1.281245607,0.6871834129,1.875307801,ARTm,DonorSex,Donor Sex,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
1,-667,80.576035111,0.3284812431,75.782881615,0.3030615663,75.188891781,76.37687145,73.908992368,75.092906676,1.1883172018,1.2819320931,0.6879422585,1.8759219278,ARTm,DonorSex,Donor Sex,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
1,-666,80.576768475,0.3284472728,75.783568101,0.303024991,75.189649953,76.37748625,73.908992368,75.092906676,1.1890505655,1.2826185793,0.688700431,1.8765367277,ARTm,DonorSex,Donor Sex,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
1,-665,80.577501838,0.3284136216,75.784254588,0.3029887593,75.190407452,76.378101723,73.908992368,75.092906676,1.1897839292,1.2833050655,0.6894579301,1.8771522009,ARTm,DonorSex,Donor Sex,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
1,-664,80.578235202,0.3283802895,75.784941074,0.3029528712,75.191164278,76.37871787,73.908992368,75.092906676,1.1905172929,1.2839915517,0.6902147555,1.8777683478,ARTm,DonorSex,Donor Sex,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
1,-663,80.578968566,0.3283472767,75.78562756,0.302917327,75.191920429,76.379334691,73.908992368,75.092906676,1.1912506565,1.2846780379,0.6909709071,1.8783851686,ARTm,DonorSex,Donor Sex,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
1,-662,80.579701929,0.3283145831,75.786314046,0.3028821267,75.192675907,76.379952185,73.908992368,75.092906676,1.1919840202,1.285364524,0.6917263846,1.8790026635,ARTm,DonorSex,Donor Sex,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
1,-661,80.580435293,0.3282822091,75.787000532,0.3028472705,75.19343071,76.380570355,73.908992368,75.092906676,1.1927173839,1.2860510102,0.6924811878,1.8796208327,ARTm,DonorSex,Donor Sex,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
1,-660,80.581168657,0.3282501545,75.787687018,0.3028127584,75.194184838,76.381189198,73.908992368,75.092906676,1.1934507476,1.2867374964,0.6932353164,1.8802396764,ARTm,DonorSex,Donor Sex,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
1,-659,80.581902003,0.3282184197,75.788373487,0.3027785907,75.194938274,76.3818087,73.908992368,75.092906676,1.1941840937,1.2874239649,0.6939887523,1.8808591775,ARTm,DonorSex,Donor Sex,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
1,-658,80.582635244,0.3281870052,75.789059849,0.3027447682,75.195690928,76.382428771,73.908992368,75.092906676,1.1949173346,1.2881103272,0.6947414056,1.8814792488,ARTm,DonorSex,Donor Sex,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
1,-657,80.583368274,0.3281559118,75.789745999,0.3027112914,75.196442691,76.383049307,73.908992368,75.092906676,1.1956503651,1.288796477,0.6954931686,1.8820997854,ARTm,DonorSex,Donor Sex,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
1,-656,80.584100989,0.32812514,75.79043183,0.3026781613,75.197193456,76.383670205,73.908992368,75.092906676,1.1963830799,1.2894823083,0.6962439338,1.8827206827,ARTm,DonorSex,Donor Sex,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
1,-655,80.584833283,0.3280946906,75.791117237,0.3026453783,75.197943116,76.384291358,73.908992368,75.092906676,1.1971153739,1.2901677147,0.6969935936,1.8833418357,ARTm,DonorSex,Donor Sex,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
1,-654,80.585565051,0.328064564,75.791802112,0.3026129432,75.198691563,76.384912662,73.908992368,75.092906676,1.1978471418,1.29085259,0.6977420406,1.8839631395,ARTm,DonorSex,Donor Sex,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
1,-653,80.586296187,0.3280347608,75.79248635,0.3025808567,75.199438689,76.385534011,73.908992368,75.092906676,1.1985782784,1.2915368282,0.6984891673,1.8845844891,ARTm,DonorSex,Donor Sex,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
1,-652,80.587026587,0.3280052815,75.793169845,0.3025491191,75.200184388,76.386155301,73.908992368,75.092906676,1.1993086784,1.2922203228,0.6992348664,1.8852057793,ARTm,DonorSex,Donor Sex,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
1,-651,80.587756146,0.3279761267,75.79385249,0.3025177311,75.200928553,76.386776427,73.908992368,75.092906676,1.2000382368,1.2929029679,0.6999790308,1.8858269049,ARTm,DonorSex,Donor Sex,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
1,-650,80.588484757,0.3279472966,75.794534179,0.3024866931,75.201671075,76.387397283,73.908992368,75.092906676,1.2007668481,1.293584657,0.7007215533,1.8864477607,ARTm,DonorSex,Donor Sex,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
1,-649,80.589212316,0.3279187917,75.795214806,0.3024560056,75.202411849,76.388017763,73.908992368,75.092906676,1.2014944073,1.2942652841,0.7014623269,1.8870682414,ARTm,DonorSex,Donor Sex,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
1,-648,80.589938718,0.3278906125,75.795894265,0.3024256689,75.203150766,76.388637763,73.908992368,75.092906676,1.2022208092,1.2949447429,0.7022012444,1.8876882414,ARTm,DonorSex,Donor Sex,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
1,-647,80.590663857,0.3278627591,75.796572449,0.3023956835,75.203887721,76.389257177,73.908992368,75.092906676,1.2029459484,1.2956229272,0.7029381991,1.8883076554,ARTm,DonorSex,Donor Sex,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
1,-646,80.591387629,0.3278352319,75.797249253,0.3023660497,75.204622606,76.3898759,73.908992368,75.092906676,1.2036697198,1.2962997309,0.703673084,1.8889263777,ARTm,DonorSex,Donor Sex,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
1,-645,80.592109927,0.3278080311,75.79792457,0.3023367676,75.205355314,76.390493825,73.908992368,75.092906676,1.2043920181,1.2969750476,0.7044057925,1.8895443027,ARTm,DonorSex,Donor Sex,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
1,-644,80.592830647,0.3277811569,75.798598293,0.3023078377,75.20608574,76.391110847,73.908992368,75.092906676,1.2051127382,1.2976487712,0.7051362177,1.8901613247,ARTm,DonorSex,Donor Sex,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
1,-643,80.593549684,0.3277546095,75.799270318,0.30227926,75.206813775,76.39172686,73.908992368,75.092906676,1.2058317748,1.2983207955,0.7058642533,1.8907773378,ARTm,DonorSex,Donor Sex,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
1,-642,80.594266932,0.3277283891,75.799940536,0.3022510348,75.207539314,76.392341758,73.908992368,75.092906676,1.2065490228,1.2989910143,0.7065897925,1.8913922362,ARTm,DonorSex,Donor Sex,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
1,-641,80.594982286,0.3277024958,75.800608843,0.3022231621,75.208262251,76.392955436,73.908992368,75.092906676,1.2072643768,1.2996593214,0.7073127289,1.8920059138,ARTm,DonorSex,Donor Sex,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
1,-640,80.595695641,0.3276769296,75.801275133,0.3021956421,75.208982478,76.393567787,73.908992368,75.092906676,1.2079777317,1.3003256105,0.7080329563,1.8926182647,ARTm,DonorSex,Donor Sex,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
1,-639,80.596406891,0.3276516905,75.801939297,0.3021684748,75.20969989,76.394178705,73.908992368,75.092906676,1.2086889823,1.3009897755,0.7087503682,1.8932291827,ARTm,DonorSex,Donor Sex,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
1,-638,80.597115932,0.3276267786,75.802601232,0.3021416602,75.210414381,76.394788084,73.908992368,75.092906676,1.2093980233,1.3016517101,0.7094648585,1.8938385617,ARTm,DonorSex,Donor Sex,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
1,-637,80.597822659,0.3276021937,75.80326083,0.3021151983,75.211125843,76.395395817,73.908992368,75.092906676,1.2101047496,1.3023113082,0.7101763211,1.8944462953,ARTm,DonorSex,Donor Sex,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
1,-636,80.598526965,0.3275779359,75.803917985,0.3020890889,75.211834172,76.396001799,73.908992368,75.092906676,1.2108090558,1.3029684635,0.7108846497,1.8950522772,ARTm,DonorSex,Donor Sex,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
1,-635,80.599228746,0.327554005,75.804572592,0.3020633321,75.212539261,76.396605923,73.908992368,75.092906676,1.2115108369,1.3036230698,0.7115897386,1.895656401,ARTm,DonorSex,Donor Sex,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
1,-634,80.599927897,0.3275304009,75.805224543,0.3020379276,75.213241004,76.397208082,73.908992368,75.092906676,1.2122099875,1.304275021,0.7122914817,1.8962585603,ARTm,DonorSex,Donor Sex,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
1,-633,80.600624311,0.3275071233,75.805873733,0.3020128752,75.213939295,76.39780817,73.908992368,75.092906676,1.2129064025,1.3049242107,0.7129897732,1.8968586483,ARTm,DonorSex,Donor Sex,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
1,-632,80.601317886,0.3274841721,75.806520055,0.3019881747,75.214634029,76.39840608,73.908992368,75.092906676,1.2135999766,1.3055705329,0.7136845074,1.8974565584,ARTm,DonorSex,Donor Sex,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
