DonorParity,TimeFromTransfusion,PredVal_Base,StdErrVal_Base,PredVal_Full,StdErrVal_Full,Lower_Full,Upper_Full,VitalParam,CompFactor,CompName,VitalName,YLabel
0,10,59.398714918,1.1179294831,56.140737271,1.0650443854,54.053281983,58.228192559,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,11,59.411193589,1.117898534,56.151397075,1.0650133021,54.064002709,58.238791441,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,12,59.42385553,1.1178651445,56.162214866,1.0649797033,54.074886353,58.249543379,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,13,59.436694915,1.1178294402,56.173185811,1.0649437187,54.085927826,58.260443795,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,14,59.449705915,1.1177915488,56.184305076,1.0649054805,54.097122038,58.271488115,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,15,59.462882705,1.1177515996,56.195567829,1.0648651223,54.108463892,58.282671767,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,16,59.476219456,1.1177097232,56.206969237,1.0648227792,54.119948291,58.293990184,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,17,59.489710342,1.1176660511,56.218504467,1.0647785872,54.131570136,58.305438799,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,18,59.503349535,1.1176207155,56.230168686,1.0647326831,54.143324325,58.317013046,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,19,59.517131207,1.117573849,56.24195706,1.0646852037,54.155205757,58.328708363,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,20,59.531049532,1.1175255839,56.253864757,1.0646362861,54.167209331,58.340520182,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,21,59.545098682,1.1174760522,56.265886944,1.0645860667,54.179329947,58.352443941,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,22,59.559272831,1.1174253855,56.278018787,1.0645346814,54.191562504,58.36447507,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,23,59.573566149,1.1173737142,56.290255454,1.0644822652,54.203901905,58.376609003,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,24,59.587972812,1.1173211677,56.302592112,1.0644289516,54.216343056,58.388841168,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,25,59.60248699,1.1172678736,56.315023928,1.0643748727,54.228880865,58.401166991,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,26,59.617102857,1.1172139582,56.327546068,1.0643201589,54.241510243,58.413581894,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,27,59.631814586,1.1171595454,56.340153701,1.0642649382,54.254226106,58.426081295,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,28,59.646616349,1.1171047572,56.352841992,1.0642093368,54.267023374,58.438660609,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,29,59.661502318,1.1170497129,56.365606108,1.0641534778,54.279896973,58.451315244,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,30,59.676466668,1.1169945293,56.378441218,1.0640974819,54.292841832,58.464040603,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,31,59.69150357,1.1169393202,56.391342487,1.0640414666,54.30585289,58.476832084,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,32,59.706607197,1.1168841965,56.404305083,1.0639855465,54.318925087,58.489685078,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,33,59.721771723,1.1168292656,56.417324172,1.0639298324,54.332053375,58.50259497,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,34,59.736991318,1.1167746317,56.430394923,1.0638744319,54.345232709,58.515557137,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,35,59.752260157,1.1167203953,56.443512501,1.0638194487,54.358458052,58.528566949,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,36,59.767572412,1.116666653,56.456672074,1.0637649826,54.371724377,58.54161977,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,37,59.782922256,1.1166134979,56.469868808,1.0637111295,54.385026662,58.554710954,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,38,59.798303862,1.1165610186,56.483097872,1.0636579808,54.398359895,58.567835848,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,39,59.813711401,1.1165092998,56.496354431,1.0636056239,54.411719072,58.580989789,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,40,59.829139048,1.116458422,56.509633652,1.0635541416,54.425099198,58.594168107,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,41,59.844580974,1.1164084611,56.522930704,1.0635036123,54.438495285,58.607366122,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,42,59.860031352,1.1163594888,56.536240752,1.0634541096,54.451902357,58.620579147,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,43,59.875484356,1.1163115719,56.549558964,1.0634057026,54.465315446,58.633802482,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,44,59.890934157,1.1162647729,56.562880507,1.0633584553,54.478729592,58.647031422,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,45,59.906374929,1.1162191495,56.576200547,1.063312427,54.492139846,58.660261248,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,46,59.921800844,1.1161747547,56.589514252,1.0632676723,54.505541269,58.673487235,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,47,59.937206076,1.1161316367,56.602816789,1.0632242406,54.518928931,58.686704647,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,48,59.952584795,1.1160898389,56.616103325,1.0631821763,54.532297911,58.699908738,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,49,59.967931177,1.1160493999,56.629369026,1.0631415189,54.5456433,58.713094752,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,50,59.983239392,1.1160103535,56.64260906,1.0631023029,54.558960196,58.726257924,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,51,59.998503615,1.1159727286,56.655818594,1.0630645579,54.572243709,58.739393479,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,52,60.013718016,1.1159365493,56.668992794,1.0630283082,54.585488957,58.752496631,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,53,60.028876771,1.115901835,56.682126828,1.0629935735,54.598691071,58.765562586,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,54,60.04397405,1.1158686004,56.695215863,1.0629603682,54.611845187,58.77858654,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,55,60.059004027,1.1158368552,56.708255066,1.0629287022,54.624946454,58.791563678,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,56,60.073960874,1.1158066048,56.721239603,1.0628985802,54.637990029,58.804489177,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,57,60.088838765,1.1157778497,56.734164642,1.0628700025,54.65097108,58.817358205,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,58,60.103631872,1.1157505862,56.74702535,1.0628429645,54.663884781,58.830165919,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,59,60.118334367,1.115724806,56.759816894,1.062817457,54.676726319,58.842907468,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,60,60.132940424,1.1157004964,56.77253444,1.0627934665,54.689490886,58.855577994,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,61,60.147445232,1.1156776366,56.785173995,1.0627709707,54.702174532,58.868173458,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,62,60.161848055,1.1156561862,56.797734921,1.0627499277,54.714776702,58.88069314,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,63,60.176149174,1.1156361013,56.81021742,1.062730292,54.727297686,58.893137154,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,64,60.190348867,1.1156173387,56.822621693,1.0627120186,54.739737775,58.905505612,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,65,60.204447417,1.115599856,56.834947942,1.0626950635,54.752097255,58.917798629,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,66,60.218445103,1.1155836115,56.847196368,1.0626793834,54.764376414,58.930016323,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,67,60.232342205,1.1155685642,56.859367173,1.0626649358,54.776575535,58.942158811,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,68,60.246139005,1.115554674,56.871460558,1.0626516791,54.788694903,58.954226213,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,69,60.259835783,1.1155419015,56.883476725,1.0626395723,54.800734799,58.966218651,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,70,60.273432819,1.115530208,56.895415875,1.0626285752,54.812695503,58.978136247,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,71,60.286930394,1.1155195555,56.90727821,1.0626186485,54.824577294,58.989979126,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,72,60.300328788,1.1155099068,56.919063931,1.0626097534,54.83638045,59.001747413,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,73,60.313628281,1.1155012253,56.93077324,1.0626018521,54.848105245,59.013441236,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,74,60.326829154,1.1154934753,56.942406339,1.0625949073,54.859751955,59.025060722,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,75,60.339931688,1.1154866215,56.953963428,1.0625888826,54.871320852,59.036606003,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,76,60.352936163,1.1154806297,56.965444709,1.0625837423,54.882812208,59.04807721,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,77,60.365842859,1.1154754659,56.976850384,1.0625794513,54.894226293,59.059474475,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,78,60.378652057,1.1154710972,56.988180654,1.0625759753,54.905563377,59.070797932,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,79,60.391364037,1.1154674911,56.999435722,1.0625732806,54.916823725,59.082047718,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,80,60.40397908,1.1154646159,57.010615787,1.0625713344,54.928007606,59.093223969,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,81,60.416497466,1.1154624405,57.021721053,1.0625701043,54.939115282,59.104326823,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,82,60.428919476,1.1154609345,57.032751719,1.0625695588,54.950147018,59.115356421,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,83,60.441245391,1.1154600681,57.043707989,1.062569667,54.961103075,59.126312902,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,84,60.453475489,1.1154598122,57.054590063,1.0625703985,54.971983715,59.13719641,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,85,60.465610053,1.1154601381,57.065398142,1.0625717239,54.982789197,59.148007087,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,86,60.477649362,1.115461018,57.076132429,1.062573614,54.99351978,59.158745079,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,87,60.489593697,1.1154624245,57.086793125,1.0625760407,55.004175719,59.169410531,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,88,60.501443339,1.1154643311,57.097380431,1.0625789761,55.014757272,59.180003591,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,89,60.513198568,1.1154667115,57.107894549,1.0625823933,55.025264693,59.190524406,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,90,60.524859664,1.1154695403,57.118335681,1.0625862657,55.035698234,59.200973128,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,91,60.536426907,1.1154727926,57.128704027,1.0625905676,55.046058149,59.211349905,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,92,60.547900579,1.1154764441,57.13899979,1.0625952736,55.056344688,59.221654892,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,93,60.55928096,1.1154804709,57.149223171,1.0626003592,55.066558101,59.23188824,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,94,60.57056833,1.1154848499,57.159374371,1.0626058002,55.076698637,59.242050104,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,95,60.581762969,1.1154895583,57.169453591,1.0626115732,55.086766543,59.25214064,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,96,60.592865158,1.1154945743,57.179461035,1.0626176552,55.096762066,59.262160004,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,97,60.603875178,1.1154998761,57.189396902,1.062624024,55.10668545,59.272108353,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,98,60.614793309,1.1155054428,57.199261394,1.0626306577,55.116536941,59.281985848,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,99,60.625619832,1.1155112539,57.209054714,1.062637535,55.126316781,59.291792647,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,100,60.636355026,1.1155172894,57.218777062,1.0626446354,55.136025212,59.301528911,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,101,60.646999173,1.1155235299,57.22842864,1.0626519387,55.145662476,59.311194803,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,102,60.657552553,1.1155299566,57.238009649,1.0626594252,55.155228812,59.320790486,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,103,60.668015445,1.1155365509,57.247520291,1.0626670758,55.164724459,59.330316123,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,104,60.678388132,1.1155432949,57.256960768,1.0626748721,55.174149655,59.33977188,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,105,60.688670893,1.1155501713,57.26633128,1.0626827958,55.183504637,59.349157923,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,106,60.698864008,1.115557163,57.27563203,1.0626908295,55.192789642,59.358474419,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,107,60.708967759,1.1155642537,57.284863219,1.0626989561,55.202004903,59.367721535,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,108,60.718982425,1.1155714273,57.294025048,1.062707159,55.211150655,59.376899442,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,109,60.728908287,1.1155786682,57.30311772,1.0627154221,55.22022713,59.386008309,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,110,60.738745625,1.1155859616,57.312141435,1.0627237299,55.229234562,59.395048307,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,111,60.748494721,1.1155932926,57.321096394,1.0627320672,55.238173181,59.404019608,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,112,60.758155854,1.1156006472,57.329982801,1.0627404193,55.247043218,59.412922384,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,113,60.767729305,1.1156080116,57.338800855,1.0627487721,55.255844901,59.421756809,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,114,60.777215354,1.1156153726,57.347550759,1.0627571117,55.264578459,59.430523058,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,115,60.786614282,1.1156227172,57.356232714,1.0627654248,55.27324412,59.439221307,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,116,60.795926369,1.1156300331,57.364846921,1.0627736987,55.281842111,59.447851731,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,117,60.805151895,1.1156373083,57.373393582,1.0627819207,55.290372657,59.456414507,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,118,60.814291142,1.115644531,57.381872899,1.062790079,55.298835984,59.464909814,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,119,60.82334439,1.1156516902,57.390285073,1.062798162,55.307232316,59.47333783,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,120,60.832311918,1.115658775,57.398630305,1.0628061583,55.315561875,59.481698735,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,121,60.841194008,1.1156657749,57.406908797,1.0628140574,55.323824886,59.489992709,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,122,60.84999094,1.1156726801,57.415120751,1.0628218487,55.332021569,59.498219934,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,123,60.858702994,1.1156794807,57.423266368,1.0628295224,55.340152146,59.506380591,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,124,60.867330452,1.1156861676,57.43134585,1.0628370689,55.348216836,59.514474863,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,125,60.875873592,1.1156927319,57.439359397,1.0628444789,55.35621586,59.522502934,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,126,60.884332697,1.115699165,57.447307212,1.0628517436,55.364149437,59.530464988,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,127,60.892708045,1.1157054587,57.455189496,1.0628588547,55.372017784,59.538361209,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,128,60.900999918,1.1157116052,57.463006451,1.0628658039,55.379821118,59.546191784,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,129,60.909208597,1.115717597,57.470758278,1.0628725836,55.387559657,59.553956899,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,130,60.917334361,1.115723427,57.478445178,1.0628791864,55.395233616,59.561656741,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,131,60.925377491,1.1157290883,57.486067354,1.0628856053,55.40284321,59.569291497,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,132,60.933338268,1.1157345745,57.493625006,1.0628918335,55.410388655,59.576861356,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,133,60.941216972,1.1157398795,57.501118336,1.0628978649,55.417870164,59.584366507,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,134,60.949013883,1.1157449973,57.508547545,1.0629036933,55.42528795,59.59180714,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,135,60.956729282,1.1157499226,57.515912836,1.062909313,55.432642226,59.599183446,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,136,60.964363449,1.11575465,57.523214409,1.0629147187,55.439933205,59.606495614,ARTd,DonorParity,Donor Parity,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
